z/LOA @ T/Dd = 0.12,z/LOA @ T/Dd = 0.25,z/LOA @ T/Dd = 0.33,z/LOA @ T/Dd = 0.38,z/LOA @ T/Dd = 0.50,z/LOA @ T/Dd = 0.62,z/LOA @ T/Dd = 0.67,z/LOA @ T/Dd = 0.75,z/LOA @ T/Dd = 0.88,z/LOA @ T/Dd = 1.0
0.014079006298068,0.0293301797876418,0.0387155173196871,0.0445813532772155,0.0586593595752835,0.0727373658733515,0.0786032018308799,0.0879885393629253,0.103239712852499,0.117317719150567
0.00863334614950409,0.0179850544781335,0.0237399519111362,0.0273367628067629,0.035969108956267,0.0446014551057711,0.0481982660013978,0.0539531634344005,0.0633048717630299,0.071937217912534
0.00759797460013857,0.0158280304169553,0.0208926801503811,0.0240580862337721,0.0316550608339107,0.0392520354340493,0.0424174415174403,0.047482091250866,0.0557121470676828,0.0633091216678214
0.0299889793906582,0.0624759570638713,0.0824679433243101,0.0949629347370843,0.124950914127743,0.154938893518401,0.167433884931175,0.187425871191614,0.219912848864827,0.249900828255485
0.0269133757522605,0.0560684494838761,0.0740100333187165,0.0852235232154917,0.112135898967752,0.139048274720013,0.150261764616788,0.168203348451628,0.197358422183244,0.224270797935504
0.0182033198732237,0.0379224997358827,0.0500573796513652,0.0576416795985417,0.0758439994717654,0.0940463193449891,0.101630619292166,0.113765499207648,0.133484679070307,0.151686998943531
0.0189940314263981,0.0395698154716628,0.0522318364225948,0.0601455995169274,0.0791386309433255,0.0981316623697236,0.106045425464056,0.118707446414988,0.139283230460253,0.158276261886651
0.00890800026903716,0.0185572505604941,0.0244952507398522,0.028206500851951,0.0371135011209882,0.0460205013900253,0.0497317515021242,0.0556697516814823,0.0653190019729392,0.0742260022419764
0.0202268799670084,0.0421382499312675,0.055622169909273,0.0640496198955265,0.0842754998625349,0.104501379829543,0.112928829815797,0.126412749793802,0.148324119758061,0.16854999972507
0.0226129663927202,0.0471092633181672,0.0621839075799807,0.0716055602436141,0.0942175266363344,0.116829493029055,0.126251145692688,0.141325789954502,0.165822086879949,0.188434053272669
0.0272998803803576,0.0568736674590783,0.0750729210459834,0.086447454537799,0.113746334918157,0.141045215298514,0.15241974879033,0.170619002377235,0.200192789455956,0.227491669836313
0.00741971242439838,0.0154566508841633,0.0204024591670955,0.0234935893439282,0.0309123017683266,0.0383310141927249,0.0414221443695576,0.0463679526524899,0.0544048911122548,0.0618236035366531
0.0111795157024561,0.0232895743801169,0.0307419181817543,0.0353996330577777,0.0465781487602338,0.0577566644626899,0.0624143793387133,0.0698667231403507,0.0819767818180114,0.0931552975204675
0.014145419601566,0.0294685408365958,0.0388981539043065,0.0447916620716257,0.0589360816731917,0.0730805012747577,0.0789740094420769,0.0884036225097876,0.103726743744817,0.117871163346383
0.028340312090655,0.0590412335221979,0.0779341082493013,0.0897421549537408,0.118081467044396,0.146420779135051,0.15822882583949,0.177121700566594,0.207822621998137,0.236161934088792
0.00973673577732871,0.0202837828694348,0.026774273387654,0.0308308299615409,0.0405665657388697,0.0503023015161984,0.0543588580900853,0.0608493486083045,0.0713963957004106,0.0811321314777393
0.021285608717295,0.044343934827698,0.0585336739725613,0.0674022609381009,0.0886868696553959,0.109971478372691,0.118840065338231,0.133029804483094,0.156088130593497,0.177372739310792
0.0268544661256478,0.0559457210950996,0.0738480318455314,0.0850369760645513,0.111890442190199,0.138743908315847,0.149932852534867,0.167835163285299,0.19692641825475,0.223779884380398
0.0196907602272805,0.0410213338068345,0.0541478406250215,0.0623519073863884,0.0820416676136689,0.10173142784095,0.109935494602316,0.123062001420503,0.144392575000057,0.164082335227338
0.0275053187065122,0.0573016639719003,0.0756378764429085,0.0870980092372885,0.114602327943801,0.142106646650313,0.153566779444693,0.171902991915701,0.201699337181089,0.229203655887601
0.0250810570055745,0.0522511187616135,0.0689711567653298,0.0794211805176525,0.104501237523227,0.129581294528801,0.140031318281124,0.15675135628484,0.183921418040879,0.209001475046454
0.0261364774027114,0.0544499112556487,0.0718735628574563,0.082763345108586,0.108898822511297,0.135034299914009,0.145924082165138,0.163347733766946,0.191661167619883,0.217796645022595
0.0138714791740622,0.0288978316126295,0.038144817728671,0.0439241840511969,0.057794663225259,0.0716651423993212,0.0774445087218471,0.0866914948378886,0.101717847276456,0.115588326450518
0.0192363446037157,0.0400746345910743,0.0528981976602181,0.060912924578433,0.0801482691821487,0.0993836137858643,0.107398340704079,0.120221903773223,0.141060193760582,0.160295538364297
0.00999531224278064,0.0208224838391263,0.0274853586676467,0.031649655435472,0.0416439676782527,0.0516382799210333,0.0558025766888586,0.062465451517379,0.0732926231137247,0.0832869353565053
0.0141335141984429,0.0294437379134227,0.038865414045718,0.0447539616284025,0.0588864758268454,0.0730189900252883,0.0789075376079728,0.0883292137402681,0.103639437455248,0.117771951653691
0.0288774229319037,0.0601602144414661,0.0794111630627353,0.0914430059510285,0.120319428882932,0.149195851814836,0.161227694703129,0.180478643324398,0.211761434833961,0.240637857765864
0.0145751470184206,0.0303638062883763,0.0400799043006567,0.0461524655583319,0.0607266125767525,0.0753007595951731,0.0813733208528483,0.0910894188651288,0.106878078135084,0.121452225153505
0.0201365442932272,0.0419500506108899,0.0553737468063747,0.0637635569285527,0.0838991012217798,0.104034645515007,0.112424455637185,0.12584815183267,0.147661658150333,0.16779720244356
0.0278855669917093,0.0580938478993943,0.0766835592272005,0.0883021288070793,0.116186695798789,0.144071262790498,0.155689832370377,0.174279543698183,0.204487824605868,0.232372391597577
0.0173029357199821,0.0360466994166294,0.0475813232299508,0.0547904631132766,0.0720923988332587,0.0893943345532408,0.0966034744365667,0.108138098249888,0.126881861946535,0.144183797666517
0.0221776472806377,0.0462023485013286,0.0609867800217537,0.0702270497220194,0.0924036970026571,0.114580344283295,0.123820613983561,0.138605045503986,0.162629746724677,0.184806394005314
0.0213080352899951,0.0443906568541566,0.0585953470474867,0.067473278418318,0.0887803137083131,0.110087348998308,0.11896528036914,0.13316997056247,0.156252592126631,0.177559627416626
0.0193410995099022,0.0402928739789629,0.0531862736522311,0.0612446484480236,0.0805847479579258,0.0999248474678281,0.107983222263621,0.120876621936889,0.14182839640595,0.161168495915852
0.0263981533861317,0.0549950695544411,0.0725931718118622,0.0835919857227504,0.109989139108882,0.136386292495014,0.147385106405902,0.164983208663323,0.193580124831633,0.219977278217764
0.0252722404329872,0.0526494175687233,0.0694969111907147,0.0800265947044594,0.105297835137447,0.130569075570434,0.141098759084178,0.15794625270617,0.185323429841906,0.210594670274893
0.0168556038709522,0.0351147580644837,0.0463511606451185,0.0533739122580153,0.0702285161289675,0.0870831199999197,0.0941058716128164,0.105342274193451,0.123601428386983,0.140456032257935
0.0214058073037027,0.0445943485493806,0.0588642200851823,0.0677828897950584,0.0891876970987611,0.110592504402464,0.11951117411234,0.133781045648142,0.15696958689382,0.178374394197522
0.0281229314748964,0.0585883572393674,0.077336311555965,0.0890537830038385,0.117175714478735,0.145297645953631,0.157015117401505,0.175763071718102,0.206228497482573,0.23435042895747
0.0275159093647272,0.0573237278431816,0.0756670007529997,0.0871315463216361,0.114646455686363,0.14216136505109,0.153625910619727,0.171969183529545,0.201777002007999,0.229291911372726
0.0087255974226621,0.018177244630546,0.0239936429123208,0.02762889183843,0.0363534892610921,0.0450780866837542,0.0487133356098634,0.0545297338916381,0.0639813810995221,0.0727059785221842
0.0179794912855692,0.0374561901782692,0.0494418510353153,0.0569328890709691,0.0749113803565383,0.0928898716421075,0.100380909677761,0.112366570534808,0.131843269427507,0.149821760713077
0.00620899678737643,0.0129343266403676,0.0170729911652852,0.0196596564933587,0.0258676532807351,0.0320756500681116,0.0346623153961851,0.0388009799211027,0.0455263097740938,0.0517343065614703
0.0259402319645049,0.0540410665927185,0.0713338879023885,0.0821419012209322,0.108081133185437,0.134020365149942,0.144828378468486,0.162121199778156,0.190222034406369,0.216161266370874
0.0128821521270847,0.0268367335980931,0.0354241683494828,0.0407913150691015,0.0536724671961861,0.0665536193232708,0.0719207660428894,0.0805082007942792,0.0944627822652876,0.107343934392372
0.0180164734197178,0.0375332362910788,0.049543551904224,0.0570499991624398,0.0750654725821576,0.0930809460018754,0.100587393260091,0.112597708873236,0.132114471744597,0.150129945164315
0.0232270717659239,0.0483886495123415,0.0638726973562907,0.073550227258759,0.0967762990246829,0.120002370790607,0.129679900693075,0.145163948537024,0.170325526283442,0.193551598049366
0.0219578345135788,0.0457444052366225,0.0603822949123416,0.0695309759596661,0.0914878104732449,0.113444644986824,0.122593326034148,0.137231215709867,0.161017786432911,0.18297462094649
0.0164073164850097,0.0341808260104369,0.0451183703337767,0.0519543355358641,0.0683606520208738,0.0847669685058835,0.0916029337079709,0.102540478031311,0.120313987556738,0.136720304041748
0.0256513933768901,0.0534393195351878,0.0705395817864478,0.0812272456934854,0.106877639070376,0.132528032447266,0.143215696354303,0.160315958605563,0.188103884763861,0.213754278140751
0.0164847367025243,0.0343421181302589,0.0453312759319418,0.0521994995579936,0.0686832362605178,0.0851669729630421,0.0920351965890939,0.103024354390777,0.120881735818511,0.137365472521036
0.0132112510486066,0.0275223563512637,0.0363291903836681,0.0418334616539209,0.0550437127025275,0.0682539637511341,0.0737582350213868,0.0825650690537912,0.0968761743564484,0.110086425405055
0.0271577459145625,0.0565775539886719,0.0746820512650469,0.0859973620627813,0.113154107977344,0.140310853891906,0.151626164689641,0.169730661966016,0.199150470040125,0.226307215954688
0.0251877102543972,0.0524733130299941,0.0692644531995922,0.079758915805591,0.104945626059988,0.130132336314385,0.140626798920384,0.157417939089982,0.184703541865579,0.209890252119976
0.0284742008578695,0.0593201684538948,0.0783023023591412,0.0901661360499201,0.11863933690779,0.147112537765659,0.158976371456438,0.177958505361685,0.20880447295771,0.237277673815579
0.0158303212664004,0.0329787526383343,0.0435316334826012,0.0501271840102681,0.0659565052766685,0.081785826543069,0.0883813770707358,0.0989342579150028,0.116082689286937,0.131912010553337
0.0252912755017099,0.0526890739618957,0.0695492576297024,0.0800868724220815,0.105377147923791,0.130667423425501,0.141205038217881,0.158065221885687,0.185463020345873,0.210753295847583
0.029967728234183,0.0624316838212146,0.0824095026440032,0.0948956394082461,0.124862367642429,0.154829095876612,0.167315232640855,0.187293051463644,0.219757007050675,0.249723735284858
0.0283900516882398,0.0591448576838329,0.0780708921426594,0.089899663679426,0.118288715367666,0.146677767055906,0.158506538592672,0.177432573051499,0.208187379047092,0.236576430735332
0.01507792241874,0.0314112550390416,0.041462536651535,0.0477445876593433,0.0628215100780832,0.0778984324968232,0.0841804835046315,0.0942317651171249,0.110565097737427,0.125642020156166
0.0298257800950434,0.0621359585313403,0.0820191452613692,0.0944461369676373,0.124270917062681,0.154095697157724,0.166522688863992,0.186405875594021,0.218716054030318,0.248540834125361
0.0253073793635342,0.0527226236740295,0.0695935432497189,0.0801378679845248,0.105444247348059,0.130750626711593,0.141294951446399,0.158165871022088,0.185581115332584,0.210887494696118
0.0194683379306079,0.0405579540220998,0.0535361793091717,0.0616475701135916,0.0811149080441995,0.100582245974807,0.108693636779227,0.121671862066299,0.142761478157791,0.162228816088399
0.0256649682574145,0.0534676005362802,0.0705769127078899,0.081270232815146,0.10693420107256,0.132598169329975,0.143291489437231,0.160400801608841,0.188203433887706,0.213867402145121
0.0104839451593996,0.0218404690820825,0.0288290991883489,0.0331969930047654,0.043679938164165,0.0541628833235645,0.058530777139981,0.0655194072462474,0.0768759311689303,0.0873588763283299
0.0138505129991503,0.0288541520815632,0.0380871607476634,0.043857791163976,0.0577073041631263,0.0715568171622766,0.0773274475785893,0.0865604562446895,0.101564095327102,0.115413608326253
0.019417127835852,0.0404512663246918,0.0533953515485931,0.0614854048135315,0.0809015326493835,0.100317660485236,0.108407713750174,0.121351798974075,0.142385937462915,0.161802065298767
0.0249227052157736,0.0519212191995284,0.0685356893433775,0.0789197331832832,0.103841438399057,0.12876314361483,0.139147187454736,0.155761657598585,0.18276017158234,0.207681876798114
0.0109024531111084,0.0227123606481424,0.029979996055548,0.0345222681851765,0.0454237212962849,0.0563251744073932,0.0608674465370217,0.0681350819444273,0.0799449894814613,0.0908464425925697
0.028436673123648,0.0592419856742668,0.0781991010900321,0.0900472982248855,0.118482971348534,0.146918644472182,0.158766841607035,0.1777239570228,0.208529269573419,0.236964942697067
0.0296113945383062,0.0616893219548046,0.081429584980342,0.0937672493713029,0.123377643909609,0.152988038447915,0.165325702838876,0.185065965864414,0.217143893280912,0.246754287819218
0.0133317386982237,0.0277733722879661,0.0366605314201153,0.0422150058777085,0.0555457445759322,0.068876483274156,0.0744309577317492,0.0833181168638984,0.0977597504536407,0.111090489151865
0.0153786798673864,0.032037833057055,0.0422896196353126,0.0486969862467236,0.06407466611411,0.0794523459814965,0.0858597125929075,0.0961114991711651,0.112770652360834,0.12814833222822
0.00959663009966156,0.0199918960409616,0.0263889827740693,0.0303871619822616,0.0399827920819232,0.0495784221815848,0.0535766013897771,0.0599736881228848,0.0703689540641848,0.0799645841638464
0.0106243302359826,0.0221329379916304,0.0292151581489521,0.0336415457472782,0.0442648759832608,0.0548882062192434,0.0593145938175695,0.0663968139748912,0.077905421730539,0.0885287519665216
0.0192062522561468,0.0400119422003058,0.0528154437044036,0.0608176321444648,0.0800228844006115,0.0992281366567583,0.107230325096819,0.120033826600917,0.140839516545076,0.160044768801223
0.0222957440773515,0.0464483834944823,0.0613115462127166,0.070601022911613,0.0928957669889645,0.115190511066316,0.124479987765212,0.139343150483447,0.163495789900578,0.185790533977929
0.0172670437576326,0.0359719244950679,0.0474826203334896,0.0546768052325032,0.0719428489901357,0.0892088927477683,0.0964030776467819,0.107913773485204,0.126618654222639,0.143884697980271
0.0206486756080574,0.0430169908501195,0.0567821079221578,0.0653853060921817,0.086032981700239,0.106680657308296,0.11528385547832,0.129048972550359,0.151417287792421,0.172064963400478
0.0155062541075364,0.0323036127240342,0.0426404487957252,0.049100971340532,0.0646062254480684,0.0801114795556048,0.0865720021004117,0.0969088381721026,0.1137061967886,0.129211450896137
0.0262608652158961,0.0547090525331168,0.0722156293437142,0.0831572398503375,0.109417105066234,0.13567697028213,0.146618580788753,0.16412515759935,0.192573344916571,0.218833210132467
0.0201615408668777,0.0420021268059953,0.0554424873839138,0.0638427127451129,0.0840032536119906,0.104163794478868,0.112564019840067,0.126004380417986,0.147844966357103,0.168005507223981
0.0166721042800797,0.0347324672501661,0.0458465367702192,0.0527928302202524,0.0694639345003321,0.0861350387804119,0.0930813322304451,0.104195401750498,0.122255764720585,0.138926869000664
0.0273323040760504,0.056941216825105,0.0751620862091386,0.0865501295741596,0.11388143365021,0.14121273772626,0.152600781091281,0.170821650475315,0.20043056322437,0.22776186730042
0.0119291821890292,0.0248513795604774,0.0328035010198302,0.0377735769319257,0.0497017591209548,0.061629941309984,0.0666000172220794,0.0745521386814322,0.0874743360528805,0.0994025182419096
0.00875088473331105,0.0182299265277314,0.0240631830166054,0.0277089683221517,0.0364588530554627,0.0452087377887738,0.0488545230943201,0.0546877795831941,0.0641668213776144,0.0729167061109254
0.0192389642623145,0.0400800922131552,0.0529054017213649,0.0609212201639959,0.0801591844263104,0.0993971486886249,0.107412967131256,0.120238276639466,0.141079404590306,0.160317368852621
0.0299906306809423,0.0624793972519631,0.0824724843725912,0.0949681638229839,0.124957794503926,0.154947425184868,0.167443104635261,0.187436191755889,0.21992495832691,0.249914589007852
0.0147275640553218,0.0306813417819205,0.040499051152135,0.0466351195085191,0.0613616835638409,0.0760882476191627,0.0822243159755468,0.0920420253457614,0.10799580307236,0.122722367127682
0.0115314245549445,0.024022717822801,0.0317096675260973,0.0365140110906575,0.048044435645602,0.0595748602005464,0.0643792037651066,0.0720661534684029,0.0845574467362595,0.0960878712912039
0.0123922415560011,0.0258160865750022,0.0340769142790029,0.0392399315940034,0.0516311731500045,0.0640224147060055,0.069185432021006,0.0774462597250067,0.0908701047440078,0.103261346300009
0.0241113018510679,0.0502307955230582,0.0663043300904369,0.0763502891950485,0.100460591046116,0.124570892897184,0.134616852001796,0.150690386569175,0.176809880241165,0.200920182092233
0.0135915492452671,0.0283146442609731,0.0373750104244845,0.0430377392766792,0.0566282885219462,0.0702188377672134,0.075881566619408,0.0849419327829194,0.0996650277986254,0.113255577043893
0.017366566625825,0.0361792638038022,0.0477563082210189,0.0549919609817793,0.0723575276076043,0.0897230942334294,0.0969587469941898,0.108535791411407,0.127348488589384,0.144714055215209
0.0117855761043638,0.0245522002174247,0.0324085842870006,0.0373188243304855,0.0491034004348493,0.0608879765392132,0.0657982165826981,0.073654600652274,0.0864212247653348,0.0982058008696986
0.0273453459534214,0.0569683874029613,0.0751979513719089,0.0865914288525011,0.113935774805923,0.141280120759344,0.152673598239936,0.170903162208884,0.200526203658424,0.227870549611845
0.0194146428154378,0.0404460891988288,0.053388517742454,0.0614775355822198,0.0808911783976576,0.100304821213095,0.108393839052861,0.121336267596486,0.142367713979877,0.161781356795315
0.014285483496632,0.0297603406179833,0.039283329615738,0.0452351977393346,0.0595196812359666,0.0738041647325986,0.0797560328561953,0.08927902185395,0.104753878975301,0.119038362471933
0.0221463743340308,0.0461371965292308,0.0609007794185846,0.0701280187244308,0.0922733930584615,0.114418767392492,0.123646006698339,0.138409589587692,0.162400411782892,0.184545786116923
0.0140694934712765,0.0293103613984928,0.0386893570460104,0.044551229325709,0.0586197227969855,0.072688216268262,0.0785500885479606,0.0879290841954783,0.103169952122695,0.117238445593971
