Area_WS/LOA^2 @ T/Dd = 0.12,Area_WS/LOA^2 @ T/Dd = 0.25,Area_WS/LOA^2 @ T/Dd = 0.33,Area_WS/LOA^2 @ T/Dd = 0.38,Area_WS/LOA^2 @ T/Dd = 0.50,Area_WS/LOA^2 @ T/Dd = 0.62,Area_WS/LOA^2 @ T/Dd = 0.67,Area_WS/LOA^2 @ T/Dd = 0.75,Area_WS/LOA^2 @ T/Dd = 0.88,Area_WS/LOA^2 @ T/Dd = 1.0
0.0406129714770043,0.0842096163174656,0.111468369297677,0.128874025308798,0.172092255808767,0.216414450645037,0.235142635853753,0.265384581316131,0.315139657276669,0.361710522185449
0.0335657548127612,0.0734914179021612,0.0994286477092069,0.116047769030469,0.15687493736425,0.197394158814196,0.213949950784927,0.239938776316475,0.280814924783583,0.317339957385379
0.0269649112195525,0.0651725291201997,0.0926996558878895,0.111300483526517,0.160000112309399,0.211254808592602,0.232429019893857,0.2657539146854,0.317277545030701,0.35958771902984
0.0348514321883936,0.0745106348455846,0.0996951083429686,0.115714915143057,0.155071160501126,0.195866646924038,0.213316098911626,0.241690553468914,0.287771325413294,0.329621581754811
0.0138894641262841,0.0341457392465386,0.0485208792331544,0.0581068259038966,0.082853630229486,0.109850863490544,0.121716882623529,0.141248122169032,0.172666179823261,0.201805573165629
0.031897391001253,0.0653282064547878,0.0867850451508783,0.100189857513937,0.132342351527249,0.163903043149957,0.176783292836409,0.197014904432157,0.22873899165635,0.256781474473866
0.0312140516941797,0.0669870691737157,0.0905229022542049,0.105720897224903,0.143565100984065,0.183131266919145,0.200126228846451,0.228077923512425,0.275257550078322,0.320481714365506
0.0154380856586508,0.0336861507714194,0.0460406094053442,0.0541776148192749,0.0749006981630812,0.0972341761085646,0.106903131924038,0.122565896972185,0.14811109514201,0.17121573536223
0.0188506228926528,0.0454321735632778,0.0643121504052619,0.0769827902084276,0.109930609853222,0.146098040912924,0.161919241180284,0.187916729566519,0.230502749865732,0.270666813877208
0.057922203174695,0.112725181149601,0.146183387196782,0.166423239264863,0.214100546342655,0.260510991512128,0.279199394704017,0.308313123984473,0.353865480802062,0.394226093334173
0.0398190352058143,0.0912744906651096,0.127157771888425,0.150887524652913,0.207912981530927,0.263693529498806,0.286631752895562,0.323087946568691,0.382173757103891,0.43652991108294
0.0313682816561409,0.0702527362258066,0.096143922354544,0.111926545410075,0.148256045272311,0.182030261907069,0.195277559891696,0.215559776538526,0.247372138064936,0.278871562923328
0.0417205328758641,0.0955237069168908,0.129778450488347,0.151532873590544,0.204656686042038,0.259037226713908,0.282061317017545,0.319337465158931,0.381026977659052,0.439149663809442
0.0129370825979494,0.0270852377204281,0.0362338461082613,0.0421087580894239,0.0566721821268969,0.0718494125903834,0.078290774712018,0.0886459087043586,0.105659315530459,0.121634269243124
0.0163430602057424,0.0323086682757964,0.0420525622030453,0.048174951903601,0.0627649360230603,0.0771175232849778,0.0830045599452788,0.0923079983637953,0.107145512490185,0.120647358904011
0.0527662045246896,0.114524171191136,0.154675779977388,0.180309606798149,0.242799099262231,0.302992469041686,0.327062152148943,0.364788305574547,0.423448636613921,0.473382063747372
0.0283405499360178,0.0604705735327585,0.0809277922609949,0.0939283312184506,0.12570893189962,0.158631595423105,0.172872979606053,0.196360105328962,0.236277838085504,0.274564331278924
0.0420424008266018,0.08008333993731,0.104348588959825,0.119782114040312,0.157463312502046,0.195740041137093,0.211732392870439,0.237252552446574,0.276963070458291,0.310812904269801
0.0245741175501743,0.0542738382577987,0.0739190702788492,0.0866475319714954,0.118432867041059,0.150773291455206,0.164187317751964,0.185557960641793,0.220113437700628,0.252323558595495
0.0228421875785775,0.0391495747504977,0.0496799281700645,0.0564237106562406,0.0729384760169415,0.0896050075371949,0.0965436821738951,0.107642649223943,0.125744487582291,0.142774736995599
0.0263995043220812,0.0562276541216992,0.0755571082493501,0.0879918966384637,0.118878886983393,0.150935771398569,0.16409577148354,0.184956775039183,0.218926149812561,0.249714108745697
0.0556802342470464,0.115722618925307,0.155248932024835,0.179954373273269,0.239955608692834,0.30098531262319,0.326543882658413,0.367398311155168,0.433331052067614,0.493795910097922
0.067527604227708,0.133785401452061,0.181031075452907,0.213335312654272,0.301972333480363,0.385350101317505,0.413301820451676,0.452039139082921,0.50526713339719,0.54688177685124
0.0188497414633344,0.0368981125863456,0.0486453527753031,0.056264030148934,0.0753178066828512,0.0950460890740136,0.103320492726882,0.11644158698088,0.13581889204055,0.150925258763688
0.030483398049281,0.068906931566597,0.094337157834398,0.110398671143527,0.149730848882812,0.190831734331029,0.208676197983082,0.238302974489217,0.288733602073379,0.339427049405442
0.0343322118604406,0.0731182526148929,0.097868757073092,0.113627503343127,0.152477600683724,0.193522029268089,0.211212305169737,0.240297227327622,0.289716284910718,0.337670818636302
0.0700323257106248,0.127228338667047,0.162165273878374,0.184136772722636,0.237753876877215,0.292008277341499,0.314325126645654,0.349883164294684,0.407876368896472,0.462865530294145
0.0343742859653876,0.0659011249802415,0.0855430146534428,0.0978820757892636,0.127711140961952,0.157902981179059,0.170610381704399,0.191125979365172,0.225097496754856,0.257740273129447
0.010171675064498,0.0183885019998478,0.0242805314905033,0.0282429822915839,0.0385490772266304,0.0498743450703416,0.0548675263873007,0.0630413760990386,0.0764514493236395,0.0889651835524905
0.0365730870366246,0.0793582225062468,0.107784462462361,0.126114214733329,0.171298970780394,0.21731974327031,0.235959298426993,0.26477193563439,0.309058161230602,0.347102487113692
0.0360949372859822,0.0766151567204972,0.105475504030694,0.124989165571323,0.173990360461826,0.222145280427012,0.24153383330029,0.27271646939312,0.32437762038286,0.374748542650453
0.0189192937795843,0.0397161429852221,0.0527189988343156,0.0608718271702654,0.0805544118043398,0.100443550684746,0.108771998134474,0.122084493284172,0.143722281324426,0.163704116576223
0.0194228027246177,0.0424499141318492,0.0585349070032178,0.0691796167552887,0.0960302233325068,0.124297658968664,0.136345550768413,0.155710912178561,0.18793893287935,0.217444849304099
0.0404440689771468,0.0833621537348549,0.110909220556038,0.1281822882318,0.169112191406868,0.208789507548799,0.225294359535581,0.252008738952957,0.297441085299353,0.345823109447795
0.0611305225526895,0.127024559796283,0.168352533332086,0.194366981553916,0.256065043964292,0.317713137886243,0.343458013529368,0.384759026176524,0.452286942501725,0.515319049431694
0.0883066264468229,0.130447877326018,0.156898886664382,0.17359215332813,0.214091633493203,0.255118147159183,0.272220174201403,0.299615833563959,0.342465892392389,0.379849376377709
0.0490459164998175,0.0766971991284074,0.0956137035099783,0.108132188480951,0.140119589464443,0.174182818097001,0.188799802109476,0.212580492893077,0.252391227573964,0.291209872072323
0.0318831349226686,0.0607061596407577,0.0790116314479318,0.0906697631885641,0.121670189301635,0.152499989438571,0.164904367882597,0.184191375135275,0.21344589933181,0.237885731996859
0.0489890772069708,0.111818915834353,0.150271434129986,0.174094660973991,0.230614635359605,0.28623756569601,0.309158419225094,0.345531048772504,0.403841645909355,0.454046884877592
0.0626414936567344,0.112640677774421,0.146610362689924,0.168863617491072,0.224918440771608,0.281582773550422,0.303873724224668,0.337949252949121,0.389832503404655,0.435978650725185
0.0680241076504613,0.127575272955547,0.168430011967065,0.195789554865622,0.26616495978907,0.339285871760023,0.368845420035937,0.412866324644737,0.47567088664554,0.526369326267438
0.0139682463092115,0.0286997302444176,0.0378098588592957,0.0434933768750667,0.0570790884076279,0.0704940288489295,0.0760276281751862,0.0848641033935376,0.0992486770310764,0.112708002806804
0.0173353287516368,0.0416687906640068,0.0585163899140261,0.0692670275752134,0.0952045367834921,0.121216536570736,0.132054866977036,0.149398298784673,0.177582245682636,0.20344380839895
0.0518414716566692,0.108377248635276,0.143629896462048,0.165651780128325,0.21843602517125,0.271110496850437,0.293024768847931,0.328055948254715,0.382922514820411,0.437874008211334
0.0665175432976815,0.134904889428632,0.176875391596967,0.203036603640275,0.26556737584734,0.327692503273757,0.353450371175066,0.394535529728609,0.460985035687099,0.521005763491911
0.0339144068155998,0.0705781988901823,0.0936840483667146,0.108305618532772,0.143851699552754,0.179475317168927,0.19432591234202,0.218167709019973,0.257411234571978,0.294353631125219
0.0215854401658086,0.0479754187285647,0.0654721503450097,0.0768370645906395,0.105344745363708,0.134965712453644,0.147611661102769,0.167756282656246,0.199651361702294,0.228675390767619
0.0160904135594414,0.0340135138300093,0.0452540832310045,0.0523310070157027,0.0694356388962557,0.08653336663656,0.0936114234303305,0.104843773962946,0.122770166198952,0.138930714507641
0.0164094177099074,0.0313724807795199,0.0410961099650656,0.0473493052505993,0.0628598842886899,0.0785482354651383,0.0849836212304895,0.0949752099025593,0.110143502180168,0.122491617145741
0.0427202982549709,0.0985678488164577,0.136921102450962,0.162444708970696,0.230556816512398,0.312997735529578,0.350833152287739,0.41177430266839,0.503254530726485,0.576787665635921
0.0708045561275036,0.125085054191419,0.159180754720985,0.18064988392217,0.232173592872094,0.283474369552827,0.304731557666507,0.338571771095663,0.393179830917275,0.443991624266529
0.0355007206910345,0.068539699293236,0.0895999635137884,0.103027824996184,0.136051627088497,0.170127824994613,0.184570048636005,0.207909288126162,0.24646178305825,0.283887875628531
0.0361869931302431,0.0757911891414588,0.100543217276901,0.115876726000558,0.151861235944784,0.186147117853763,0.199802753274261,0.220797755345114,0.252542089810603,0.279463767965575
0.0175362746266378,0.0342025115576219,0.0447900731691143,0.0515175787743082,0.0679858780319422,0.0850088726907855,0.092303044273731,0.104096523554932,0.12327197992402,0.140547360414543
0.029982714147905,0.0684083556464751,0.0948474963537992,0.111960738720257,0.153821427289835,0.195254423217679,0.212132641116881,0.238673519338031,0.280541462638843,0.317539882242763
0.0846723722370067,0.129412299307896,0.156645290704111,0.17370577681722,0.213884065836621,0.253479899389582,0.270081703329438,0.297100329642512,0.343171068379684,0.389463406552781
0.069306060510877,0.128847173094622,0.166615286870349,0.190438678453111,0.247715624810125,0.304859079516797,0.327941506513073,0.362819855392439,0.414595208317562,0.457820670847036
0.0171287047779863,0.0319194768339362,0.041740204052842,0.0480989768420734,0.0634193945504868,0.0782668593709492,0.0842565650288834,0.0936165421240755,0.108325652005278,0.121486793038227
0.0209530633361406,0.0445900234471006,0.0597358465652425,0.0693938162905915,0.0930256202670827,0.116574567031517,0.126248244976667,0.141487311473364,0.165476389319978,0.186818794248478
0.0272241817290518,0.0555787882772656,0.0733499620000994,0.0846571541922345,0.113410361765632,0.145034641310902,0.159076664766407,0.182186675556678,0.218242649384542,0.247960470673803
0.0340993311090434,0.0837007770699692,0.115495633650928,0.135864588847702,0.186169538520183,0.237728984806136,0.259460100464717,0.294729438308639,0.354847460348429,0.415881301421583
0.0545978209384526,0.0730566095674218,0.0848413463350749,0.0923969826653314,0.111155883322997,0.130743388045229,0.139098947125343,0.152611922589512,0.174663627021549,0.195157843155001
0.0311291183595732,0.0702113759899166,0.0970128283669671,0.114577738887145,0.157386051331429,0.198526149739073,0.2140154964815,0.236693220830463,0.269958658476728,0.298976836663997
0.0869786902405062,0.140129369876542,0.174533559751279,0.196484161028321,0.250061909147101,0.304165090940782,0.326829483549212,0.363025990363618,0.422465939952776,0.482617895082656
0.0314559543501413,0.067182337731513,0.0899511318890131,0.104388117710663,0.140203308990932,0.177496696622671,0.193473532271607,0.219585329787395,0.263457725455768,0.305599670552112
0.0498979706977411,0.104280108463316,0.139900351888664,0.163033896526072,0.220443044562846,0.279083148535916,0.30367057843619,0.343107103546445,0.40634832865106,0.46293482615694
0.0293167776272451,0.0735005276393562,0.105156685859476,0.126238932732217,0.175670058877198,0.222649188181342,0.241513282465746,0.270860142944085,0.316362190005042,0.355825296143198
0.0380181179254716,0.0848985625816209,0.117027690418847,0.138160682146572,0.191860035408718,0.24621427659248,0.26793352459961,0.301635511952629,0.353433061427497,0.398264401986745
0.0992790852477202,0.133367791305671,0.161898637260928,0.185165216293735,0.246382581701709,0.287818248885034,0.301631314680889,0.32214130175085,0.353543017844221,0.380982985023181
0.0301069949456543,0.0646977349252366,0.0869164669250413,0.101172753956083,0.136774139997184,0.174340097791975,0.190386147625567,0.216533822570106,0.259992985474143,0.300977965100671
0.018137829746629,0.0368857642861414,0.0519012761734526,0.0639873606542767,0.11491036579655,0.252635544647841,0.316038679899924,0.376955886188273,0.426258936454592,0.455225663167254
0.0216586076333354,0.0499827104737422,0.0689094002721582,0.0812185354843884,0.111334830720793,0.140326595036004,0.1519961843748,0.170242930062952,0.199079311421373,0.225208760970476
0.0366994761869626,0.0835272487099428,0.1145754497614,0.134594530408504,0.184147471013763,0.235628289780383,0.257645638238613,0.293580623576957,0.353669241823908,0.414497417478177
0.0214387493903884,0.0455612137305737,0.0607305861696419,0.0703269929809097,0.0937190109357806,0.117658864382439,0.128010287625602,0.145291957008472,0.175195774747975,0.204667971443884
0.0359742605612904,0.0779124138437774,0.105069596052576,0.122340024119153,0.163361712223739,0.204374701747257,0.221513440767085,0.249039493292925,0.294246180032525,0.336981903496063
0.0456214870832296,0.0906948368648631,0.120494539881326,0.139277965606575,0.184869690092882,0.23135628203268,0.2510617356141,0.283081736020448,0.336642931022198,0.389599932988683
0.0437407356404711,0.0797830225312139,0.102046583015285,0.115985012633918,0.149562310093122,0.183376655570142,0.197550204558966,0.220344466966106,0.257668333637007,0.292028768548002
0.0410802936332265,0.0853990384461573,0.113236433433542,0.13088328102736,0.17399122222374,0.218410326966783,0.237359139712401,0.268212480768102,0.319764220625827,0.368971785158954
0.0470594611365956,0.0871669466700731,0.114025097156674,0.131731074411016,0.178475101968802,0.236771919429271,0.268720081945208,0.338991044851235,0.483861660912297,0.576568024680487
0.050901768608039,0.0920541823704739,0.11921590168193,0.136678557221638,0.179478915957121,0.222562571336634,0.240322846461953,0.268226096230274,0.310894471365715,0.345121651566581
0.0454253452483164,0.0984270880468038,0.133426481322667,0.156035636687943,0.211757113696865,0.268848539292611,0.29297900429686,0.331808260640982,0.39315132988704,0.449152024471748
0.055495404938843,0.104673062853676,0.136789047096617,0.157451661621853,0.208579869508461,0.260961233497606,0.281959377981053,0.313738427233963,0.360050254854927,0.397066821078122
0.0349033325194046,0.0682329906001521,0.0900963380428837,0.104164935948777,0.138994810908994,0.174790169363584,0.189491251716101,0.212887138682932,0.250054365641783,0.283287307414052
0.025867300008196,0.0594676234849007,0.0822455762638852,0.0971669393445542,0.135137167598421,0.17707229707131,0.195153661995525,0.224453657824339,0.272260079967355,0.31497297763224
0.0468376446199604,0.106790824328461,0.147570069628457,0.174406249720939,0.242697624316931,0.311608603764549,0.338580923565612,0.378497773363021,0.435025986867635,0.478144109431805
0.039459391056274,0.0911574264403763,0.123842018003691,0.144557449793721,0.194872530876331,0.245414953892849,0.266429904626593,0.299671150870194,0.35484968754407,0.407434205992193
0.0183785361207091,0.0371681529695334,0.0490421127416777,0.0565996402071193,0.0751924792420399,0.0945093209492416,0.102700547689523,0.115790797640879,0.136776150246826,0.155383600529809
0.0434249716980613,0.0837615994664197,0.107938146639073,0.122848359029576,0.15837888102524,0.194006208994161,0.209018635476032,0.233389746537829,0.274127415667586,0.313235709860191
0.0115088965846493,0.0240369294834552,0.0319856674960648,0.0370459645034892,0.0493790286934446,0.0618537119223981,0.0670718492388706,0.075430203849659,0.0890012145096779,0.101486086397083
0.0279489037380851,0.064927276989961,0.0905233430725239,0.107469821757516,0.150915792450037,0.198251205113162,0.21922418266463,0.254428573272181,0.314369665191599,0.370451714102857
0.0273372817822044,0.0526313350569216,0.0687226509486725,0.0789554150546547,0.10402038551969,0.129706091773608,0.140455617891375,0.157676916816739,0.185842146497503,0.212318687424134
0.0357786452785622,0.0731131077058242,0.0970946987271259,0.112456021009359,0.15031199137207,0.188750596026093,0.204707236424817,0.230092166209848,0.27111656186143,0.307592899165463
0.0443474518930306,0.0842925260934193,0.110511277335399,0.127559695233859,0.170079349234679,0.213769163091147,0.232298288101844,0.262306270779694,0.311970849128991,0.359279058253496
0.0333011695240895,0.0823825822485825,0.113384641609843,0.132896780890907,0.180605697826316,0.229398189421689,0.249517967434034,0.280926613656565,0.33029952544748,0.375328411450587
0.0272247127104632,0.0575761777765533,0.0772259237801284,0.0898505250226638,0.120879763940588,0.152448202769844,0.165733234247529,0.187135002999597,0.222271007454504,0.255287840411379
0.0400798147891759,0.0916225349974907,0.125797159015664,0.147849125999369,0.201911684980029,0.256456998921898,0.279233473417171,0.3156369683515,0.374631621352289,0.429210460233223
0.0306522700301411,0.0639924970120077,0.0852811459102628,0.0988814407340584,0.132455176321713,0.167300770917751,0.182106957750215,0.20573035041706,0.244099476908873,0.279491350140775
0.0126135513314984,0.0299884691430083,0.0425172391828626,0.0510959567479978,0.0731113447758768,0.0967617471706616,0.107028307366467,0.124004874236612,0.153131941516248,0.181707005591442
0.0365951608874916,0.079041246484875,0.108089482477411,0.127329793635151,0.176706204297249,0.229703210034832,0.25246466549615,0.289034838067933,0.348096904095145,0.400200899183575
0.0432293630391973,0.0854570548173948,0.109720068994736,0.124447362872306,0.159201865656929,0.194403652473266,0.209583786999587,0.235074460345642,0.28086713240703,0.330577965346628
0.0439928446591042,0.0993516723825903,0.136679123894283,0.161074877984684,0.222599317827796,0.284260827020855,0.309352581209299,0.348679251916895,0.409946548204518,0.463747467153501
0.0286862621595146,0.0594531422533939,0.0798743909833565,0.0930678487445422,0.125750727735732,0.159483271518719,0.173718694555106,0.195858677538095,0.229461988423917,0.258076459496604
0.0439612772068298,0.095808033292127,0.13090863554231,0.153780191711235,0.208624107969952,0.261740808646886,0.283276069291489,0.316925053112984,0.369444387155638,0.41549888600581
0.0501392740426929,0.106564619437498,0.142781978335934,0.165812837349574,0.222173377217559,0.279997640592953,0.304512665273451,0.344258228277279,0.408312080377321,0.463210453162641
0.0601444485696961,0.117978714307929,0.157333233865343,0.183588677976539,0.252435212692444,0.32798873680748,0.359738953449747,0.406862246190789,0.473113424619565,0.525270357755634
0.0209036934007931,0.0470807340969324,0.0643789931386892,0.0755992340314406,0.103588071936667,0.132188033945254,0.144089384725927,0.16331496269642,0.195304585156479,0.226509654107883
0.0568405469036416,0.106293646243309,0.138908178920153,0.160025367607785,0.212800254207825,0.268261609891745,0.292091742806877,0.329566502342304,0.386669744494056,0.437286475342667
0.0434849072049475,0.0895850653673926,0.118316176558782,0.136406692368336,0.180218199766105,0.224541789656818,0.243151706581868,0.273101189147907,0.322646077583737,0.373262074858009
0.0375115547543489,0.0786277812251646,0.104338222675882,0.120686040479953,0.160996629416572,0.202582254322861,0.220217756516986,0.248776762712613,0.296068542117416,0.340000625693862
0.0456506827809979,0.0890482423582842,0.117466885874457,0.135989505758149,0.182388058068089,0.230574717432428,0.250966148176531,0.283817335671384,0.336721890028705,0.389190604455538
0.0219048353738458,0.0439522087999636,0.0579343927345196,0.0668316396096818,0.0886454785463605,0.110832914671959,0.120051537490345,0.134639836474647,0.157758572315878,0.178257395982848
0.0255548061831107,0.0546457737360961,0.0730945127054438,0.0847925940120675,0.113108018647284,0.141289444349785,0.15298878680223,0.171573245805668,0.201041359148098,0.226987088473373
0.035615831838923,0.0717963817205052,0.102662221614363,0.131591623335883,0.333253123319802,0.499835664377509,0.528152358751487,0.561576016306888,0.605290671904408,0.641919819060873
0.0869466109068573,0.136596018999133,0.169071245356684,0.189865502088291,0.240234408303505,0.29137724064784,0.313118542295902,0.34843385154627,0.403228399267092,0.451447290595911
0.0199630846059176,0.0426972227524583,0.0570618237538321,0.0660706739291708,0.0875565347654059,0.108773464656144,0.117528209459507,0.131460999266487,0.154048451160924,0.17491528164387
0.039798003748786,0.0955115530093735,0.135509715281533,0.162028727963347,0.226008261760057,0.287316232882268,0.312095065245295,0.351060103385404,0.412657586517039,0.467650189170798
0.0604940426839112,0.129278117845281,0.173162320992039,0.200978342803825,0.266605169370918,0.327481975515723,0.35151677689866,0.389173894891685,0.448383280960552,0.501061471907405
0.0210242090849628,0.0447597513333028,0.0605245268443315,0.0707518255901239,0.0963120611703758,0.122459017880757,0.133460829469606,0.151243763982745,0.180706525804895,0.207376091581093
0.0243969614726855,0.0503052626610591,0.0674589084388138,0.0786029741758385,0.106537982441669,0.135871223429845,0.148433230014009,0.168921892785401,0.203233935277727,0.235055223189966
0.0198651172196947,0.0357066319446168,0.0455326138385569,0.0517236255037995,0.0668236114427737,0.0824274953946044,0.0891310080656674,0.100166463437404,0.11909027281338,0.138052989631084
0.0213953080778545,0.0470193834211741,0.063085933995049,0.0731869926614968,0.0974378180100108,0.121309285929458,0.131006884482247,0.146176375572226,0.169984111925207,0.191275076761383
0.181839957237952,0.221066663668131,0.245871369662371,0.26153951211603,0.299777309334627,0.338824932903638,0.355264028717175,0.381740077404826,0.425223350965814,0.463608742946109
0.0336561198457055,0.0757977916354714,0.104150757605132,0.12261243510798,0.1670613805955,0.209336852495686,0.22592495098901,0.251034277835174,0.287250099310892,0.31409579335894
0.0253268355454549,0.0556918803525846,0.0758253040653028,0.0889446421010835,0.122324720549338,0.157351436078686,0.172193092758855,0.195982583706203,0.234211589538896,0.269733006080433
0.0785384518229116,0.120148205563887,0.147208368783637,0.164645851196541,0.208069121699708,0.253137050763294,0.272083134606066,0.302291560937648,0.350242321234985,0.394674787475793
0.0262882403737463,0.0594768705592394,0.0821241572465711,0.0974072824410328,0.135945912814742,0.172255369629484,0.186353564957565,0.208147364137693,0.242775217010165,0.274816996178766
0.0544348375328856,0.101322593702864,0.132319991959426,0.152283632697381,0.200565488140812,0.250298235030021,0.271407688273932,0.304640770822637,0.357089181768782,0.40392747778099
0.0366697620332194,0.0737394240322868,0.0983009824254652,0.114479226137126,0.155793499096523,0.197633860809223,0.214174919844533,0.240086241719428,0.282039083315867,0.320984850498119
0.0469582575008769,0.0759183944865098,0.0951161893654737,0.107566579093018,0.138645835270346,0.170697995709056,0.184225734370349,0.206018502790129,0.242117046371889,0.275801841375012
0.0516017824757467,0.104775569408585,0.137669368059081,0.158402593296451,0.208898965894288,0.26056401720232,0.282465246083583,0.318008036806428,0.377363086460303,0.44014623407178
0.0191287277889213,0.0411189191323604,0.05524046137384,0.0642835715910006,0.0866134761013609,0.109642930780084,0.119375131314528,0.135052226584531,0.160771021305647,0.184949253628936
0.011459871646445,0.0244172639009526,0.033216669095273,0.0389894448690338,0.0536147331558056,0.0692236461397528,0.0759932253665285,0.0870876337748084,0.105225411158296,0.121748639425089
0.0382081677178028,0.0838862932909704,0.114307270180225,0.133661184195044,0.180664676907429,0.227849961752108,0.247413971238901,0.278144826771028,0.325290036794236,0.366050203821246
0.0453943407100832,0.100900618950511,0.138822629653376,0.164495028137976,0.23251301358864,0.300676893454145,0.327499437756236,0.369424791239,0.435568807124275,0.495577572971539
0.0299143946569644,0.0618094418805579,0.0817186889495141,0.0942405594488747,0.124420557250551,0.154511236186786,0.166947194496575,0.186641239478808,0.217907169100813,0.245768331893283
0.0208993622228878,0.0443177552650734,0.0594991548189499,0.0689377590194338,0.0914700701786136,0.113809947759477,0.123036743147548,0.13767953244354,0.161004561196995,0.1817370895577
0.0159934103143083,0.0345716570268002,0.0466969447661293,0.0544922612604112,0.0736809942853918,0.093503571231291,0.101866726411393,0.115966755047728,0.140989747972654,0.166567591121378
0.0689292325825864,0.118100152825377,0.15054668744831,0.171605502773284,0.220910481548781,0.26634241740724,0.284054271680236,0.311110102958651,0.352079380522956,0.388905373428428
0.0311142806379204,0.057801185327125,0.0744582374089729,0.0849580312990847,0.110449483831731,0.136383028589975,0.147332839564432,0.165052878122884,0.194443786849165,0.223130478030373
0.0276229950557385,0.0575558272315324,0.0767326184405669,0.0890767050584408,0.11932997482654,0.148265328307509,0.159917663235288,0.178202668751163,0.207549667159569,0.235020484828683
0.023306023866009,0.0482932743074173,0.0639863292430396,0.0738818991818795,0.0978328587389285,0.122001906002705,0.132130928928835,0.148417710708217,0.175161379645554,0.200255085559666
0.044759549997428,0.0955315853218296,0.128601274281289,0.14974311506001,0.201447548324893,0.254013693875689,0.276046047135512,0.310814736261849,0.365773034660009,0.418231419056529
0.0323904580269453,0.0749920067703204,0.101834425800196,0.118788785066119,0.160027432378661,0.201069767707315,0.217622333321154,0.243323118257421,0.283124951191554,0.317603876153993
0.0185321887116738,0.0424043741603149,0.0585227291740365,0.0690717432671987,0.0957320695241076,0.124063474627205,0.136033010915587,0.155160755293726,0.186300990925603,0.215175261171971
0.0334449184465023,0.0733223686906365,0.100414514625534,0.118710231212659,0.169759462997412,0.233743800004369,0.261047007739316,0.30055672801038,0.355004580104827,0.40194169351586
0.131024463643706,0.158236237108681,0.17561231520786,0.186770868777003,0.2142734215093,0.242586528695283,0.254584577090791,0.274012248295809,0.305319101746899,0.332615250056685
0.0750047660511781,0.138280397770532,0.179363398942395,0.204722122794063,0.26340458460845,0.321159222923485,0.344960426303146,0.382720710854112,0.443132937369245,0.497557774400237
0.0355319002605011,0.0844163584334354,0.117643534881668,0.139306078468739,0.193439448571705,0.249958689895118,0.274114951307324,0.313498477307327,0.377044735429457,0.43523143593306
0.0410760414497573,0.0895096544493007,0.122762960378985,0.144392200094555,0.197555962362971,0.250939711299977,0.27274415360581,0.306283595088937,0.359641226481138,0.408215614580105
