Area_WP/LOA^2 @ T/Dd = 0.12,Area_WP/LOA^2 @ T/Dd = 0.25,Area_WP/LOA^2 @ T/Dd = 0.33,Area_WP/LOA^2 @ T/Dd = 0.38,Area_WP/LOA^2 @ T/Dd = 0.50,Area_WP/LOA^2 @ T/Dd = 0.62,Area_WP/LOA^2 @ T/Dd = 0.67,Area_WP/LOA^2 @ T/Dd = 0.75,Area_WP/LOA^2 @ T/Dd = 0.88,Area_WP/LOA^2 @ T/Dd = 1.0
0.00864142199476123,0.0175681712176293,0.0286005978536495,0.0380692330591644,0.0770579734869363,0.15273750652249,0.160639891838252,0.166740144266765,0.164520718605134,0.132255915679012
0.0627199086227095,0.118563626964108,0.157846620815177,0.185172107103927,0.23712933810736,0.241944129096245,0.23150827445131,0.207512231021358,0.17493450728685,0.14975461133646
0.0639731312174707,0.0990473649715478,0.121006394937469,0.134897740493505,0.168843321170904,0.203534744694234,0.215080774114024,0.228045968995054,0.248162581669008,0.277222779475525
0.00575496221028773,0.026811263671543,0.0522061630460346,0.0779233047086887,0.116716080877349,0.141377465809234,0.151484124632874,0.167382388321017,0.192328227983401,0.219037696161765
0.0802012774627228,0.114544179082846,0.127190110097872,0.132813405703915,0.138177007170986,0.131604635119698,0.126612774397433,0.11719898960526,0.10050570714623,0.0821195872959201
0.0447591603938006,0.0823680303596176,0.105368174478991,0.12005801091795,0.154991247754844,0.161528021961413,0.160924787407733,0.159852215640402,0.155461162118672,0.145366872105201
0.00523420704273655,0.0145909342290446,0.0229862175844414,0.0295985307709825,0.0513312497405222,0.0850221781789544,0.101606586481005,0.129658860719711,0.162560390901686,0.177055608902592
0.00110464279382942,0.00510130384582836,0.00957972419607473,0.013326258585212,0.0260144935582213,0.0452395723198314,0.0557597622246693,0.0743327568695084,0.117568784875748,0.220633884851227
0.0113001430105071,0.0613007109176269,0.0922436641583336,0.112160983413438,0.147244778862587,0.162006157382827,0.164183032609954,0.16455599619969,0.158874577414482,0.152197512149155
0.0879338332864544,0.106913856839565,0.113717528485025,0.117895977387005,0.128234113210452,0.139746331198051,0.145468873080691,0.156054113184294,0.17193896221302,0.200609886031
0.0475902591347983,0.0951476442827834,0.126819025256207,0.147370100084961,0.181875429978829,0.20791891043345,0.213854004773047,0.221551933095292,0.231027826294639,0.236946977907466
0.0236817418326888,0.0582543417440244,0.0802549665640467,0.0948330715459807,0.131843573649446,0.169080847401205,0.18407861728423,0.198062462701272,0.227123290901544,0.241324360699828
0.3360518019738,0.35652158766213,0.342507250758791,0.341264426380601,0.310229968775657,0.268721089942885,0.251248734447672,0.224131913698568,0.1825633605106,0.14538793251623
0.0677535382446833,0.126686894989465,0.150123782548813,0.164647066385336,0.166346664314703,0.168690762690434,0.170093897082095,0.172736497798695,0.177392565444301,0.177276255242576
0.0786094684410236,0.122071848434753,0.140936351684949,0.149049256429235,0.158078227006347,0.153410704292548,0.14963555255795,0.143183391386299,0.148254708627221,0.20168756130396
0.106082160245426,0.16885077370209,0.183440688094389,0.189287661238219,0.199644335634337,0.208774833230336,0.212022061698424,0.216325696000542,0.22040671463992,0.22018577851005
0.0390299398602775,0.0614489797402793,0.0757520235572903,0.0849388875370479,0.107670346086594,0.131464840285527,0.133128152480734,0.148077789214499,0.17343509525023,0.197321615371588
0.00455807208455015,0.0159522253555832,0.0804524073534246,0.0946540379278883,0.116713524155257,0.133585620301245,0.140666139617594,0.152125375187518,0.171172042645598,0.189337961234608
0.152207698361006,0.213166661071281,0.236157408406524,0.246415765827387,0.259406532276932,0.254988763400937,0.247954578036371,0.230767127478699,0.186810721630272,0.136191670310441
0.00220636142494198,0.00905869562017577,0.0159268972608167,0.0214476727103564,0.039850933891921,0.0911803731823896,0.11561325727337,0.155920619328648,0.212959552321955,0.253036571678018
0.0858650415832744,0.137653581959027,0.160419978896049,0.170166602637143,0.183934510100919,0.185832073472725,0.182899278640886,0.17425860843474,0.156545502213156,0.117445566515084
0.0538647391641034,0.0852998254546695,0.105445568999571,0.118321159007814,0.150000997459312,0.172711181895757,0.180371127083234,0.192339096178359,0.209758314775541,0.215623466994957
0.0962875776242834,0.124182071714474,0.141575911465387,0.150224412598368,0.159522027170939,0.153436756327063,0.148197373140061,0.13941284448165,0.130319468655603,0.13512234499761
0.0832758446054577,0.12090132697297,0.143483351957823,0.157822989568079,0.19217064268697,0.21580548198255,0.234035426360841,0.251821851650732,0.267147434806305,0.107717844839682
0.109422529092718,0.182190213257421,0.216685783081994,0.236119337404233,0.252698565669919,0.25724646424031,0.256048725598537,0.250387560066591,0.232024473413162,0.205665076572853
0.161662393012081,0.253533794427859,0.297668054347275,0.323202670578282,0.352801398245002,0.272441948435698,0.238362249867812,0.196446919406335,0.146654122730842,0.107887930902867
0.12249139492417,0.177261253427481,0.209501998044596,0.229671551339459,0.271069663199809,0.289610907082475,0.289338075252792,0.26843799961748,0.201275443004975,0.144411483183693
0.0338870192574878,0.0513232047016579,0.0600141554967345,0.0650571829409091,0.0780481177600926,0.0926413311314815,0.0993885651190187,0.120181415342531,0.149044752218044,0.178569568635626
0.0908668908313512,0.110794228444632,0.117851760094181,0.122205092738046,0.144046744131956,0.164191909737334,0.173093334767474,0.185038441085066,0.204833661397896,0.223739977287848
0.0764689827285973,0.100204773813724,0.116080780763384,0.12612999105876,0.150083853635384,0.169038354894366,0.178454522681628,0.193132412338357,0.21727896539572,0.240282103072124
0.112301082779613,0.145274590027039,0.154646452358074,0.159495518848476,0.171919581126916,0.185894076501693,0.192292426450832,0.203340333749559,0.228930208854059,0.259216393565239
0.0186643771644356,0.0343112405910324,0.0453106443157714,0.0525848682647621,0.0709691896589053,0.0902183188013134,0.0983896853449434,0.103766326359493,0.154292416186074,0.181962195401119
0.111237522309204,0.181116858264063,0.212825288286323,0.224106875506919,0.239357603574873,0.243771022177004,0.241071391083925,0.232933600607059,0.216093016289161,0.199801570905827
0.0537935410390766,0.117029019565458,0.162314652061726,0.188996293625523,0.235494611841768,0.261429015243552,0.26207911048896,0.252320096132722,0.226250598861193,0.187022412299041
0.00317208317907296,0.012183634911284,0.0226127536446749,0.0328453156023821,0.0649167053575895,0.0977373803296664,0.111868096990681,0.136862183103857,0.170583239214783,0.200869291849193
0.0528080339704078,0.0785571236038295,0.0885356500069898,0.0933621462703097,0.101146939264983,0.104806276833117,0.105425537754991,0.105198533410773,0.0996031908431062,0.0928718094304042
0.0913073243352627,0.166933373420642,0.175251432552146,0.174198112528276,0.159006498001157,0.142178010095678,0.136001146378071,0.128535080183631,0.130371546324622,0.19640764539072
0.151446007835067,0.176958967802996,0.184117895938058,0.170975302329789,0.191219321398451,0.212103348193175,0.220377921032877,0.234053864289787,0.257105814093682,0.27889762331363
0.134483699377943,0.163616026573474,0.171919940946791,0.175529091395797,0.184114207796544,0.193992123845785,0.212947481845238,0.214863547209597,0.217839809475232,0.214672560545792
0.0665956090509356,0.104917630927981,0.127947813453562,0.141932615370579,0.173818484422345,0.201876789406609,0.211712612451346,0.224874912009771,0.231167657950093,0.221163245319302
0.00745598996804707,0.020167828114628,0.0374170073458676,0.101832879829635,0.272458612219131,0.247958112885873,0.236446907981233,0.216868550584398,0.180585745192131,0.145898503795693
0.360047891430713,0.422960833865887,0.409296602155039,0.400330374756212,0.37937270242389,0.359159713612993,0.350937713362501,0.338002182069208,0.31527523128126,0.295221707176098
0.104622725023316,0.156258510498869,0.181691181067335,0.195444529584378,0.220070884890506,0.220132579646968,0.213105339034424,0.201102269191144,0.185553032547078,0.181959701184917
0.0906871378844309,0.142780750278303,0.183374273270753,0.209258809458267,0.259878901317425,0.282119869669058,0.274990998559216,0.255396673268919,0.211649699211499,0.158929558535035
0.0756256275521743,0.105353903547619,0.116995110251138,0.122895749841314,0.1344882857691,0.143633786120576,0.146766965491769,0.151192717410563,0.157309993550351,0.162335579281704
0.00156635070156019,0.00720189808666419,0.0138531012500141,0.018803056243907,0.0351236747974701,0.055644686917673,0.0649673544443162,0.0795954819861,0.0905148243722882,0.0954223737553061
0.263250001361148,0.263616999801454,0.260526846003433,0.258259781132496,0.253820302009162,0.250748796034799,0.249873528370094,0.249016972473613,0.251859646741914,0.304441480319003
0.304542283482779,0.298069638159952,0.289925396150829,0.284967315688182,0.273708698680619,0.263502540373122,0.259560482877072,0.257079874333176,0.250028357234959,0.232709487052161
0.0903688483287304,0.102792197702789,0.107971977918862,0.111101667983511,0.117485872610604,0.125139027854408,0.129735221956981,0.136389885318821,0.145235713522793,0.154171963371317
0.0918706139312097,0.120184439373469,0.136702283904626,0.147212825743432,0.169653743421438,0.193524131108619,0.202735194857855,0.212418946715879,0.2231535654836,0.2295493622523
0.0149229713969885,0.0748398982981643,0.0893027119942391,0.0932040671269183,0.0955982813288596,0.0943012765055186,0.0938603506935476,0.0932087176079196,0.0920129692205547,0.0906140820817873
0.0323460816193627,0.0639793464343432,0.0849911895486673,0.0970525580117311,0.127684621279278,0.14770889498793,0.15282118207244,0.155588660552988,0.142902078246414,0.112511985939373
0.133034881908192,0.201205499024951,0.232760465054831,0.251467184170617,0.302087800612167,0.356701617611641,0.365829450268853,0.360121808681982,0.316641198739926,0.26981747886585
0.121647878307469,0.136506805586271,0.138340257075504,0.1376038102775,0.138637031324751,0.146119238700585,0.15098513122668,0.160509509204714,0.179441541866641,0.210619935613733
0.0523086050793288,0.0724711078454646,0.0855150604051891,0.093855255362426,0.114365128912624,0.135233611908578,0.143782693731315,0.157393867856655,0.187454040839206,0.217108373344509
0.119159444016368,0.215494606063221,0.233016519748934,0.235249769479039,0.2271817605102,0.206394669522954,0.1972872491765,0.182975283294592,0.161508593698982,0.14685556777724
0.00250805229518316,0.00665710593412804,0.0114762205382435,0.0156896184855815,0.0324497762945689,0.0972467309313506,0.113624937361406,0.133731312991641,0.152632057270564,0.16429116010856
0.040936482031375,0.0891916721088435,0.120294767890893,0.133917951077067,0.149870276814107,0.152081638488107,0.151053281950765,0.139604112012837,0.118814083486579,0.0972421726919259
0.148513549287419,0.192592046040932,0.220508102694269,0.22637052292036,0.208438862116895,0.197383042812569,0.194839029887787,0.193029475455468,0.195282128221143,0.2016872987625
0.197718477934212,0.228444180091519,0.231373906820908,0.227251873408756,0.203512744077297,0.184312370584824,0.169044690264928,0.144857856780444,0.102899355282706,0.0640777267118505
0.0126734185938099,0.0284466150059887,0.0413153211628066,0.0473285468416634,0.0548655595494484,0.0601075010533017,0.0625076846844326,0.0669761154087145,0.0751799594429306,0.0832197133442591
0.0950090056057226,0.14192469834085,0.160762622878984,0.171061680991821,0.189581582540109,0.197528312632699,0.198989120060926,0.199477850211333,0.197391267985714,0.195918253692498
0.00467549896938423,0.0193420094015799,0.038456442971941,0.0630428574800458,0.168465822258246,0.273569758125902,0.31688318600048,0.34285909829816,0.250650111667525,0.124131510640415
0.0974656981713799,0.155542810806798,0.173953254949756,0.182531035784759,0.195181216144446,0.198932770659213,0.200417495345224,0.20455750170333,0.236795950210741,0.339964020855756
0.0671359312399176,0.0932421366886497,0.107050065979504,0.114851807870852,0.130839822416441,0.142279051103591,0.144959901132711,0.146038572544402,0.139824612253267,0.147223335104151
0.111679118918688,0.148371363813999,0.16841172892888,0.168727794835432,0.182213817949986,0.168777053796755,0.15925337073612,0.139042331727667,0.116293349677362,0.103642357589984
0.133785609280261,0.169377454364292,0.178647030519207,0.18091688351464,0.175444275376522,0.159127228258485,0.153344655610217,0.148357727019511,0.167494200789268,0.325869853240117
0.0433105242599644,0.0672051376537497,0.0817755383706388,0.0874991569702923,0.114033517679801,0.143872902567802,0.154972904306243,0.173213727303444,0.204474817415125,0.235222354095915
0.0581160431712453,0.124264648729789,0.167760506847601,0.193512558409734,0.226947373405774,0.256503698272704,0.264834407941983,0.270253385437305,0.26216540142229,0.245926146268234
0.0376194927467848,0.0596928882417603,0.0738627203646753,0.0747656040685639,0.08813432870685,0.10345593138788,0.105353036251409,0.1068191052728,0.10720043895498,0.10456716534829
0.0118598427358653,0.0734660210249246,0.103647064170053,0.115218235997791,0.143806886721605,0.162158773921479,0.172627918790994,0.176898214535007,0.180156482301757,0.181181901758843
0.095979084662546,0.160716934448061,0.223007870878467,0.274635242234141,0.230240362428439,0.160506069673054,0.150318900185601,0.142658792697376,0.133423068957878,0.118723621999383
0.00436077767893979,0.0187904706093933,0.035717892952387,0.0515344233821579,0.097874371977298,0.143518748599854,0.164315717883441,0.186035249315828,0.204067854208295,0.217995841956053
0.0778461527283093,0.129681133236909,0.193293891401479,0.262865421938896,0.733388971706102,1.69361003699975,1.27111861628884,0.678311013139413,0.373808483638601,0.307730809401472
0.086393245618039,0.120904658905391,0.141055532970747,0.152186753048711,0.165568177721745,0.170392716269047,0.172106321596921,0.175772745773063,0.185669221272152,0.199669985233514
0.0901850166600875,0.134469155095364,0.149374348575234,0.156224548454123,0.168594343449996,0.182465845829717,0.188993085665498,0.20044226236598,0.252990333779005,0.299696126290575
0.00131124703382459,0.00566706514042955,0.0100059739014549,0.0134370505296923,0.0243337823231064,0.042464787620008,0.0527284462576199,0.0744078188985208,0.112936370146107,0.119271604986212
0.0997000172335747,0.148362443974209,0.157225096002364,0.156823227370392,0.146329085770911,0.132317979096376,0.126109037912271,0.116097220684252,0.0995759557073949,0.0839762723287951
0.0630964924060366,0.0884189484806237,0.0965146910602523,0.101202915832759,0.113145726786423,0.125751538824981,0.130960857123815,0.138844327654567,0.14873269731133,0.181915699827769
0.0135729841270473,0.0491126709949353,0.0790945753689012,0.0975366033669846,0.141247809317849,0.184506132581703,0.202506836741497,0.231421335487104,0.277031745465646,0.251420663489703
0.0685248776168094,0.101400995716605,0.117951595936876,0.128403622856113,0.157709925069933,0.189846802986709,0.203876463394448,0.227118054800177,0.26707384951443,0.306795480632377
0.114719095372544,0.162014453272329,0.1826759915704,0.193897131662796,0.220240739297299,0.252660527832721,0.281379506669324,0.34496892526379,0.367061900591177,0.320533072076281
0.107498379068786,0.166735477180441,0.194361679675367,0.207400965552249,0.227363821613961,0.232622503373202,0.23072965349632,0.222956456648528,0.193738260774751,0.15680504296931
0.0805106696730248,0.14073172057964,0.175963001505872,0.190965342633967,0.211629685827928,0.226285998331501,0.232232007211912,0.234243993588034,0.255323967099551,0.266051971833511
0.0658274289542621,0.112406371560453,0.131543074377791,0.140826147988261,0.155502422382821,0.145943020516828,0.138628701844621,0.125237079507301,0.100565567502755,0.0562770965908442
0.100145143927417,0.156552498742773,0.176589988828984,0.186596248739761,0.206384649558749,0.227004581276031,0.232053655372038,0.237372435836505,0.236269351511924,0.229376500494243
0.00521824212077135,0.0158290949650171,0.0299296801685315,0.0432558817412651,0.135022123939758,0.192338000793784,0.202652681588665,0.212110453536232,0.212264095009046,0.198774268727168
0.159938487581847,0.246212124101718,0.297186252622912,0.329546933933035,0.400203608269729,0.365082373116802,0.32400303399021,0.261088519093005,0.167097259635513,0.0937773764618517
0.203697467802868,0.220478862811943,0.221297276018263,0.22108933445868,0.213489977729158,0.200433303662105,0.193528596400569,0.174165309756493,0.167230116809377,0.154937807387205
0.0452683833635783,0.0861630530309255,0.111403877379079,0.127214640340186,0.165250956317706,0.202065373759811,0.205032805372804,0.200244422997987,0.187949649478952,0.17642644755418
0.113953017307265,0.156422925433563,0.170288887290985,0.175964242945176,0.185971718937845,0.196931956457982,0.201882209059768,0.210376757392929,0.225881909173627,0.242194153405149
0.035810687956608,0.0751213240796711,0.099654171492462,0.113084300320594,0.124377252257962,0.127133505234379,0.12663031625481,0.123840522699636,0.111552463551762,0.0796902099732015
0.00325343872601565,0.0117811768958533,0.021010393190411,0.0287259619265819,0.0553201236978705,0.0994488592998073,0.12658623349503,0.16047514286497,0.172295506454489,0.135770885139943
0.0027880096550745,0.00683434974364464,0.0115295828608196,0.0154545924767655,0.0288256293518369,0.0554809595540739,0.0711691204499349,0.104292367937893,0.158060552081918,0.207508970501671
0.00545064458060417,0.0183074588204004,0.0312105926385137,0.0414597225597402,0.0737624858223172,0.124246893470382,0.147305313365638,0.174222612570633,0.215332461729011,0.242002214685576
0.0730806854941763,0.110278567929738,0.138541826901939,0.157218883484889,0.17686104533376,0.178157864763537,0.177714395771868,0.17637433145266,0.173019290130628,0.170776503829173
0.120218166165566,0.173064282719814,0.19057508010428,0.200437012437308,0.220999680244305,0.226024779876309,0.223874461455655,0.219248736317983,0.214315757218243,0.213900727790702
0.0213825272919722,0.0605455694188275,0.077912809626412,0.087211687564576,0.105841995011312,0.120772647133995,0.126068597712499,0.133988598424764,0.146493150855366,0.165216199650491
0.113860538080582,0.160253774214366,0.172152917691433,0.178595175422323,0.18734764996688,0.19525284344412,0.198690601588429,0.204961697360216,0.215421420941749,0.225555386229444
0.0614863063011878,0.0995682037918691,0.12390812010411,0.139322523935458,0.176508808773278,0.207253309832253,0.217275410635244,0.229222965376645,0.234008439686114,0.229311647700573
0.00292078455546925,0.0192086143784835,0.0869884702684963,0.103169245873516,0.125284028021013,0.160768545854351,0.184022905007556,0.21148518942255,0.258281546207877,0.305775570242124
0.00904904317519219,0.0425704555362838,0.0713505168957905,0.0904898382556225,0.133512418730162,0.15721981803311,0.160975057930472,0.161068977802161,0.146937443413471,0.129211472711648
0.0932381771346452,0.0934381953650713,0.0904942618719537,0.0898019736670193,0.0926437292195704,0.103078375449897,0.110050239261689,0.142595430593457,0.18591503700094,0.236148333793581
0.0462477432098597,0.124808615763614,0.158345097003111,0.175666720670092,0.211123179149678,0.215803220041855,0.214775671530813,0.210320771796963,0.195610376297304,0.169206414977431
0.106658525707553,0.146617671105973,0.162823386716409,0.170470151454989,0.183909621401645,0.19431668384293,0.196200676012874,0.198116338439227,0.195136922928683,0.1845023962358
0.0125532136410594,0.100204625061113,0.167241270699308,0.176631124672943,0.179161420084422,0.18386387975668,0.186966795704517,0.191419644148968,0.196051413995201,0.196797781709433
0.131839230334675,0.151245357103857,0.151939868905001,0.149863031256421,0.145176285544219,0.140984660211282,0.139414887946577,0.137194068029304,0.131976032535386,0.119720964716519
0.107657247845375,0.176133325395392,0.214447637984491,0.237568510387518,0.286671445518569,0.304967071601786,0.297039442671693,0.260006310719188,0.166019833001162,0.0866338711694509
0.00563023438199377,0.0257019166893126,0.0452073562164368,0.05906061448743,0.0915109476762962,0.134274990453343,0.171822612442619,0.196107603151052,0.22125176648327,0.24820321380788
0.0498234809150165,0.0678968808771067,0.0796470163459447,0.0872455339179495,0.106176097310889,0.125830142318477,0.13414333496237,0.148045194752885,0.155527809528381,0.16767194318198
0.0683414090166107,0.0725614217102923,0.0751358763221972,0.0767867042434372,0.0807534551713082,0.0845063389114731,0.0859388826217363,0.0879972225085523,0.0947687941624913,0.103528710896409
0.00570888065065357,0.0268417775757309,0.0527182166740475,0.0723509266736359,0.11704953881979,0.147008868212882,0.159277959892605,0.178749126533137,0.209897574225501,0.240393666554585
0.0361406956964394,0.0858318985062328,0.119597747902652,0.138665634319335,0.167918998644711,0.181453821859407,0.183857905238002,0.176853754334024,0.173102010547271,0.1911111192105
0.00818870428306514,0.023554616966621,0.0379351724852692,0.0499113998109774,0.0888550109937075,0.124264860375805,0.136152394679596,0.154003931068338,0.159102607319897,0.121114074960736
0.0819931153843336,0.117514242301131,0.137959464364224,0.149952338531773,0.175062260902725,0.195094940509219,0.198287467872134,0.19062445907678,0.14224423995413,0.0877689541217228
0.0180730334801538,0.0644490114346405,0.151879852908796,0.310798652127285,1.27028307130411,0.407912130796586,0.319900542747992,0.253037496160572,0.187823282227319,0.148303822800495
0.0731236567429947,0.12795250033823,0.179949075290564,0.206383918279379,0.267590651373769,0.325863939546602,0.34611053750395,0.340846856909515,0.209815178565165,0.101944039348269
0.00143427228476818,0.00582795308941379,0.0101744479557815,0.0135976898084281,0.0248105715861294,0.0412473812567383,0.0503987893569386,0.0698422260240355,0.116780429562131,0.163079966066539
0.0910957871558443,0.204830613559566,0.263545477747665,0.28167002170449,0.281195060432769,0.258149494295364,0.246708613423507,0.225424383175329,0.190542369476977,0.158637863320356
0.156619524476231,0.253014011418306,0.304385406177707,0.317261901281403,0.309522992382991,0.265147869268156,0.243157780241637,0.208974430752845,0.155719413321122,0.108287921902952
0.0785955784983744,0.116904817210822,0.134726176074554,0.144507199237204,0.154404228669889,0.179237388481868,0.191969237668008,0.20705547131843,0.221497561137096,0.226446455811265
0.026731001439308,0.0545858471137624,0.0729689105803605,0.0846972703387356,0.112674611183861,0.138965303387912,0.149117211282524,0.175578504367207,0.203087617127769,0.21751409666223
0.0046441921826338,0.00564065564374038,0.00813249069007851,0.0103844477207157,0.0181403676832073,0.0299900230269671,0.0365786570682321,0.0501323498914893,0.0868701646669126,0.128533583913034
0.264720662044705,0.289326191431007,0.294794172456968,0.295725046901909,0.289034656480625,0.262787405047202,0.247447595548709,0.222938957115133,0.183530295230612,0.14822520574365
0.134146243847047,0.170072757821431,0.200705512334825,0.221935155073318,0.264865409827005,0.277497922447743,0.277302051020703,0.274803040100647,0.26122620013246,0.221065802980548
0.108899186962952,0.133625049692189,0.140609174134887,0.145925326594715,0.142105965367027,0.130238020383357,0.124245465942801,0.112359749990202,0.0839745361176204,0.0528109680855436
0.0620351568768741,0.101786380871592,0.128034022111338,0.155682766439397,0.199441097142846,0.221562919554558,0.223662266451536,0.2167993892315,0.192303844791389,0.150994162457158
0.129000864970545,0.1748787620984,0.197451880669634,0.209906036866315,0.233365694607498,0.247296481813002,0.249046151384637,0.247249533870283,0.240492462874526,0.256133486437025
0.0934069059993701,0.149601438421444,0.182450413386793,0.20205770075173,0.222482622945168,0.209028705701642,0.202032731358015,0.191578908015331,0.167644411298766,0.143198528417701
0.0479163392104105,0.0899703204040965,0.118157556846585,0.132556067108107,0.17192235001294,0.207040019192134,0.197174588526819,0.175948983628283,0.144087342671543,0.122634671906504
0.111889337744446,0.135934268723371,0.152273319031315,0.162672656244077,0.18163223651935,0.183630277816699,0.178820385011854,0.186066251996349,0.196144848441383,0.206450344706141
0.0705375144980329,0.116013163108805,0.137118533525162,0.148299064425867,0.169842511960621,0.18411672575627,0.188917449579983,0.195321657327894,0.228043476132929,0.241594986141859
0.136417171406245,0.219871753882917,0.220319854684584,0.217042960931076,0.205391394930843,0.192696361783741,0.187155283579325,0.178010693372998,0.163239918013596,0.193867246576887
0.0410068953068851,0.0623872937400505,0.0764610496167333,0.0854359677811178,0.106069992083549,0.122523258017123,0.127754308739777,0.134499802472304,0.138245147946601,0.137676887439894
0.0146692212944349,0.0275902067090454,0.03579633385232,0.0410691331925156,0.0543865481167492,0.0690058236567137,0.0755785453797392,0.0855623063237509,0.108618958782561,0.132281613417838
0.157253455330867,0.293075008991244,0.320210890715419,0.329448711650686,0.338544103232553,0.330806635610502,0.323939657731329,0.303934794690126,0.272058577951707,0.242694566030683
0.00671310207312346,0.0288884591381548,0.0545856088410121,0.0769732608929827,0.13518223704931,0.174306437976092,0.186605935440471,0.206156569323799,0.227294773595475,0.219744801833083
0.0591236093963686,0.103549079249314,0.127574864222436,0.139932390748992,0.152936054174187,0.154338457005129,0.152195194801963,0.145291454494259,0.129212721614497,0.114333903377397
0.076106992888926,0.11353714192019,0.12854710042116,0.140595816110912,0.155269533041113,0.164981417774476,0.167831514808785,0.171171902672754,0.171996829360137,0.169480818465666
0.0862577368634912,0.110235141912409,0.120812773369932,0.126452033855682,0.136186547870722,0.148245511253917,0.157724714708231,0.171809068613793,0.195021646061077,0.216864024995731
0.137178081990815,0.203899371288973,0.229975529548806,0.248357608918718,0.246135078523045,0.225158700281144,0.213509563852533,0.192836528357065,0.15552317739977,0.124030396047884
0.0711166544404262,0.0916167817399947,0.09942477343273,0.104571893206102,0.118751464574167,0.136589646220215,0.145250643077891,0.16059999679816,0.194689232946566,0.234164178205869
0.0463647908945042,0.073882766776941,0.0821222577869425,0.0872948478304284,0.0967229815585007,0.0993067331989616,0.0997896403700195,0.100209674845205,0.100388867605531,0.101561480716263
0.0775642767149078,0.106360569764502,0.11965817448535,0.127071127571541,0.14496773200071,0.160046654781899,0.165468032849818,0.173109407786706,0.169116604089594,0.165405465869066
0.105734895864354,0.150498415579042,0.165512498752421,0.171253912677155,0.181414042981228,0.188657710144542,0.190745216708526,0.193858023128564,0.196643563283979,0.194550963148185
0.0844183741813996,0.153783487649073,0.187674828780313,0.208549655216007,0.253875622211979,0.240669218432629,0.225171943341745,0.200420944001314,0.157421198982008,0.114208319378242
0.0504920786034146,0.0744925445255284,0.0888440308345465,0.0978873880066335,0.119605007317295,0.143304115948349,0.155579580690066,0.168448676588591,0.18879861728147,0.208095794100114
0.0876011139678584,0.144181690522064,0.172022576936231,0.19067154393211,0.247541115173604,0.279688036160644,0.264646515952335,0.221048540473321,0.162348677239159,0.126204977049321
0.0328527891782597,0.0371829359891896,0.065356271124339,0.0794772170731138,0.102835281866804,0.11926218569811,0.125320649222266,0.135869564231856,0.151327618435222,0.175346808213435
0.0393095718644106,0.180329159889014,0.188007287199439,0.200491617884151,0.206545758889207,0.209168478053172,0.210043394055336,0.211239580530908,0.211716536574746,0.210992167789651
0.114745121025626,0.172617460727193,0.195421294874807,0.20598507674543,0.221388882866399,0.231309619500687,0.234499278251368,0.254185480015283,0.261202311298101,0.258994812973068
0.096338330446591,0.150592076851484,0.174995820515449,0.185199748136233,0.198466004456982,0.195895405739912,0.193389388242806,0.191831560154411,0.180188783960168,0.168058664647511
0.0394989000257606,0.081201096043571,0.0966172267806581,0.0999525459704108,0.107315084367724,0.114219223062026,0.116946610548757,0.121109321951082,0.130236513390192,0.145514676333869
0.0558492063055282,0.0893695239210348,0.10385088826537,0.111160549502752,0.126498155009021,0.140138816759812,0.145225561364881,0.15578935880074,0.167232888141358,0.177159215086914
