Iyy/LOA^4 @ T/Dd = 0.12,Iyy/LOA^4 @ T/Dd = 0.25,Iyy/LOA^4 @ T/Dd = 0.33,Iyy/LOA^4 @ T/Dd = 0.38,Iyy/LOA^4 @ T/Dd = 0.50,Iyy/LOA^4 @ T/Dd = 0.62,Iyy/LOA^4 @ T/Dd = 0.67,Iyy/LOA^4 @ T/Dd = 0.75,Iyy/LOA^4 @ T/Dd = 0.88,Iyy/LOA^4 @ T/Dd = 1.0
0.000716689789117411,0.00373037781247151,0.00520451903914624,0.00621539335745833,0.00782667143053228,0.00822582230246295,0.00809800621979967,0.00772828713623903,0.00688790018261,0.0063902466198212
0.00218450698922979,0.0030688685248179,0.00347770299529113,0.00373271548909322,0.00438932005853033,0.00519734865334578,0.00565913982560109,0.00661901949602919,0.00828640798482321,0.0120389542893919
0.0016020601687501,0.00373332583691647,0.00538645588412733,0.00655555327500354,0.00906165246724955,0.0114904324283474,0.0120275397637512,0.0127549320776967,0.0137160913430956,0.0140951518576718
0.000566364805865675,0.00201837425448833,0.00326546189712217,0.00419879357682952,0.00690201251542512,0.0099069852795601,0.0111507559172749,0.0117347027357399,0.0137000109738484,0.013908327022307
0.0208682719796489,0.023583881719342,0.0225141459340372,0.0237645601472342,0.0219284373993981,0.0182903206814029,0.0167509828245832,0.0144478866685011,0.011189321171719,0.0084583882984472
0.00206161186364116,0.00516419039038264,0.00705516945930694,0.0087612835085793,0.0090710211141762,0.00935936114972479,0.00943600220614482,0.00943754901238599,0.00887974080895645,0.00756259117309019
0.00261717635841136,0.0051515733460315,0.00577745966336524,0.00572079842406192,0.00510530710990553,0.00414904956413069,0.00375631133188674,0.00319126398880202,0.00333162251382423,0.00518639476877002
0.00583122544517942,0.00985126350821268,0.0107251795414235,0.0111161831471407,0.0118751878551671,0.012539259496158,0.0127665506060668,0.0130483471446334,0.0132427635069345,0.0130790617137643
0.00205903365567286,0.00356475547710059,0.00460759085025605,0.00531232661187071,0.00714833910617319,0.00919803521318246,0.00851606410550466,0.00961657587417054,0.0115346044188268,0.0133186060062853
0.000364438251193266,0.00108412857560953,0.00423361103935426,0.00487376947073534,0.00603225147666109,0.00642701637606946,0.00659258676728995,0.0068624441495149,0.0073192139887124,0.00779016639107194
0.00887060829030854,0.0136892864388494,0.0157934859881002,0.0167852439614528,0.0180763238299328,0.0174029996030384,0.0165420397135535,0.014638991229797,0.0105783044069835,0.00668689799291796
9.31475982321795E-05,0.000363374615111116,0.000643484464182606,0.000873216902386847,0.00165335264443638,0.00533376760297878,0.00694059746445014,0.00971497587207995,0.0140145536769893,0.0173803869717491
0.00427720642348392,0.00733605228556553,0.00884179032206231,0.00954753606990075,0.0106398454585499,0.01085011455034,0.0106126477851836,0.00996455331330085,0.00919007793682452,0.00594641097697592
0.00252860731749545,0.00461230459617555,0.00606322860169061,0.00703314702394787,0.00955176529746733,0.0105975406352294,0.0110838126710432,0.0118277965353947,0.0127751806890104,0.0122259795001287
0.00441957150122089,0.00593101820072231,0.00679318512084784,0.00727221201268422,0.00816967592549688,0.00865804337462552,0.00869751879996484,0.00858043380643156,0.00807858137735932,0.00850649051658337
0.003884206882836,0.00613443775334549,0.00762087726190612,0.00859924345463538,0.0109863297825142,0.0118646428992231,0.0133852726622774,0.0139945111496203,0.0142824443066359,0.00627150816815359
0.00518045840626903,0.0115516700535035,0.0149509111520785,0.0169964431067033,0.0181519740402528,0.0182708398493699,0.0180657034508704,0.0174408526945973,0.0158620163377001,0.014094332999497
0.00809059124233305,0.017028890598965,0.0211521003009955,0.0227583510559376,0.0227794757821689,0.0157338278858212,0.0127273867508734,0.00890541879107421,0.00479118119115961,0.00242582610250372
0.00502225711092458,0.00934768201151324,0.0119071815016876,0.0135004001844475,0.0168265494274183,0.0187096692320459,0.0189632104306493,0.0168062011689893,0.00895748614847666,0.00362982525581128
0.0007621247507089,0.00151028016443441,0.00186549742097774,0.00205641444441074,0.00262063366580411,0.00339931476694748,0.00382156445983542,0.00569848119244145,0.00861184461244476,0.0122841410593986
0.00325555924160126,0.00416996582576467,0.00454297673774869,0.00477404766823582,0.00664326602088024,0.00860270604923679,0.00953915091394674,0.0107890022487175,0.0129959301114931,0.0152539740651816
0.00405212929654893,0.00503640893384951,0.00584995847139582,0.00638831785858549,0.00768892711783064,0.0083414356520041,0.00882907034739614,0.00957807308627418,0.0109949327714094,0.0129051950467452
0.0064364115625966,0.00787132773185089,0.00817837564512432,0.00833448355456899,0.00882078255723244,0.00951753380380543,0.00988602420429386,0.0105890022503849,0.0129359644326864,0.0164029422509264
0.000321986971826782,0.000918625946968625,0.0014735489313725,0.00189533231837117,0.00313611223584438,0.00467813971183331,0.00540307252202391,0.00570792340565942,0.0106773147303097,0.0128124179135477
0.00468265231812468,0.0083908901215824,0.0103613449855154,0.0112180362417672,0.0126888545584305,0.013673462901794,0.0133664850792174,0.0122372555361446,0.00999193312206978,0.00806779481377709
0.00145838998644643,0.00422228465229395,0.00669792627041734,0.00811157104198045,0.00954183694011574,0.0115002050235268,0.0118269333777052,0.0120752450329476,0.01238739006778,0.0118323283458779
0.000250716064698104,0.00088419050076045,0.00157843518894853,0.00225105481838547,0.00438136976623602,0.00665440788234245,0.0076852884256589,0.00975964771363291,0.0118281147300081,0.013543214292197
0.00107515474550627,0.00234832144513086,0.00312062620793203,0.00355941334487738,0.00448207184207165,0.00529659952198039,0.00561263937154699,0.00600631484848487,0.00583620334111214,0.00507746924797125
0.00474679419076337,0.00875792731745104,0.00930648334910544,0.00933641907143455,0.00877191672776575,0.00804360204212692,0.00787241904817207,0.00795054570428446,0.00961665707770289,0.0138538511656728
0.00855808585193457,0.0102468105795989,0.0108616778570404,0.00885812999733077,0.0111495819541661,0.013181483104773,0.0139059850839402,0.0150809498519126,0.0170791193180393,0.0191192706989489
0.00672722394740012,0.00791498036957244,0.00833632682490385,0.00857035619636196,0.00925664102733381,0.00999719610436244,0.0122795558501758,0.0119277565837395,0.0112784819405926,0.00994953985726152
0.00160951515422982,0.00323939933951537,0.00456511283205594,0.00550851782879763,0.00809830717162546,0.0109606449421318,0.0121134872410149,0.0138172809161584,0.0148149712783173,0.0137804421274038
0.000320418223550534,0.00116820398561836,0.00212426756050069,0.00532044920511691,0.0157558013788192,0.0136346730088362,0.0127040860072229,0.0110748233746407,0.00794467816842032,0.00534493763030473
0.0251208668966439,0.0296783831844418,0.0287377492714071,0.0280552492378709,0.0265207483281048,0.0251236538078947,0.0245787266160888,0.0237483144278209,0.0220031508806273,0.0203991006640501
0.00278254031947277,0.00531485203088628,0.00697024665100809,0.00801563418916108,0.0102090692430822,0.00968215918008196,0.00879190038188015,0.00756265628425889,0.00623047353862567,0.00581061137831417
0.0043980013890005,0.00869610375547396,0.012639734675692,0.0152750151292453,0.02068223141932,0.0242766056531236,0.0221574836131838,0.0175228893240589,0.00967235035613912,0.00410429608184666
0.00537198822605642,0.00732095287267387,0.00797480612813765,0.00826858254628933,0.00881491693323735,0.00923940685457785,0.0093666136627363,0.00954098337816188,0.00980760623407816,0.0101108147794883
7.0336111937462E-05,0.000418444831624458,0.000967547395351215,0.00134201632580283,0.00262079534366991,0.00391081493800345,0.00444105612047024,0.00523490264342511,0.00569839001302042,0.00561213397999847
0.0155129991634975,0.016579598156987,0.0165535823293999,0.0164397815878502,0.0162515274158016,0.0161787951815951,0.0161870354848662,0.0162644861302064,0.0171378784384866,0.0254091979452744
0.0149686369194982,0.0149034367616955,0.0146345085889411,0.014480116631426,0.014195822619572,0.014070130934645,0.0140682949859563,0.0146949974361304,0.0152491165550437,0.0137630511542534
0.00468358066596014,0.00565490303045217,0.00612207901650228,0.00639921225795292,0.00688840958614095,0.00759344165844904,0.0081061554604101,0.00881529676165034,0.00969968810797044,0.0106766591258505
0.00375430956402621,0.00600449454591617,0.00751874619632696,0.00853968376185984,0.0105982295181815,0.0129809532250757,0.0138477125555476,0.0141808739441444,0.0137463156206408,0.0128269303742398
0.00122914755929101,0.00501777818653851,0.00593396018086932,0.00618392106858535,0.00627426733003032,0.00607833679758661,0.00601342443053044,0.00591664704882846,0.00572844466147495,0.00550899203496386
0.00176968124303045,0.00376383901640379,0.00516949912153109,0.00599587843900339,0.0079975722430378,0.00857041370361854,0.00848505823019842,0.00790927891491936,0.00596092336524069,0.00360150354650263
0.00409028378942575,0.00809268190551894,0.0107507464517073,0.0126198448292878,0.0182016417335407,0.0247430655719679,0.0260424277770772,0.0260006074314499,0.0229735112726272,0.0191753190542709
0.00533955184060479,0.00541678718471673,0.00527855195625338,0.00511086558230183,0.00497001198145887,0.00527423187597159,0.00550770606812004,0.00597856604618365,0.00696201156150209,0.00969388351374082
0.0021989728337404,0.00317515628189,0.00386745736683686,0.00432857481977097,0.00550939015044652,0.00673968693170625,0.00722595499040723,0.00798647444166382,0.0104546479439247,0.0132694162926894
0.00671437371319653,0.0111697175638732,0.0114066408805184,0.0111073315528244,0.00976546213239917,0.00797600234783172,0.00726011329287927,0.00619399602108155,0.00472558407627756,0.0037392242129992
0.000127194354699358,0.000341643523729869,0.000556227918898738,0.000751032669199452,0.00157069135978805,0.00484070104428434,0.00595583832062574,0.0074990300330925,0.00864103695726259,0.00922574529232129
0.00152800461401067,0.00432468913227816,0.00637846857613875,0.00724060263332587,0.00812539527005254,0.00816368430333664,0.00817316693046825,0.00704387435406589,0.0051260163203858,0.00336937276854191
0.00674790915388082,0.00797266241902944,0.00839005307750328,0.00835748273239895,0.00772716366136735,0.0079149781616704,0.00824657662820788,0.00912009199279962,0.0115973332369755,0.0153174064401556
0.00941132745089098,0.0117623278088385,0.0123674073195042,0.0123951680936714,0.0115523642413025,0.0114526491237379,0.0101033900537763,0.0080486059028883,0.00470083190215812,0.00216436977663222
0.000254884509199877,0.00132036950409465,0.0025058983261961,0.00318635666882599,0.00435383072649322,0.00456807528517164,0.00452197347576825,0.00442103880165003,0.00428825614777373,0.00426900956157079
0.00519208003290968,0.0081475814086575,0.00957006534961186,0.0104187115089502,0.0117870225433846,0.011730592347066,0.011504816542622,0.0109492663360365,0.00982309267713567,0.00910989423602375
0.000372876874759052,0.00133542479499069,0.00262069945538895,0.00428674347875872,0.0114778949948332,0.0186275660910672,0.0215224089736089,0.0232069016485515,0.016876370369181,0.0086037992413509
0.00268959628860089,0.00482737039082561,0.00558874453450757,0.00601788470374052,0.00685659166675109,0.00745696623272752,0.00776392648637846,0.00854262148886525,0.0135132364825491,0.0258618590851363
0.00311066689314255,0.00467355010466893,0.00549609971098135,0.0059292099067639,0.00678630087311277,0.00743595862936498,0.00763572775297059,0.0078492007810585,0.00790251261019882,0.00942814081858264
0.00365473331144112,0.00675289815560967,0.00903445555952701,0.00824176929380512,0.00827600055423424,0.0071853583169052,0.0066815739098193,0.00518071060589992,0.00354189751902905,0.00269034704152553
0.00547250679204204,0.00716709746662727,0.007776379287883,0.00802354917117545,0.00820978889145404,0.00826601183275029,0.0084395810210857,0.00909489827388155,0.0113574285230028,0.0155247989055881
0.00201081577700985,0.0032675456622981,0.00402723178836727,0.00406873840086002,0.00594993110234721,0.00838423661756097,0.00922012794479727,0.010648020057083,0.0132747397300648,0.016082211030131
0.00275965587938826,0.00640456483590446,0.00905178323175098,0.0106967451213381,0.0121602715687563,0.0147122570013983,0.0155272956236347,0.0159415741979169,0.0148031796678014,0.0131429456088342
0.00123394508706332,0.00314205884760558,0.00472203327245201,0.00442909388100523,0.00528708289879226,0.00621490184152809,0.00598337833764692,0.00547048611030949,0.00456517227950797,0.00366329154121036
0.000558250090729738,0.00381826013604892,0.00598162600735366,0.00707813545296785,0.0100413061793568,0.0108038604321405,0.011466256755672,0.0106010313060868,0.00895072898442069,0.0075387537820758
0.00482303630449007,0.00955007405786843,0.0128269636613658,0.0167396333052154,0.0171644099356377,0.0137234767050004,0.0127319580955193,0.0116782885308006,0.00970864891092606,0.00683289132028537
0.000246423757197807,0.00104369379761079,0.00203758367714796,0.00299734757342706,0.00597389277138113,0.00885997710285816,0.0104047186605924,0.0120803932261314,0.0135724665436456,0.0145470040095722
0.00107615509941985,0.00233684703944521,0.00359193116872586,0.00469165146692418,0.00944072170593439,0.017818131600881,0.0174549655205525,0.0166375223981963,0.0168309262823724,0.0199127781637725
0.00413059019526592,0.00709189190230278,0.00905623184927005,0.0102469143306759,0.0109430580473059,0.0103497294825486,0.0100048056852445,0.00949677910336651,0.00908499700466894,0.00934760558387769
0.00232780625026403,0.00394154854138943,0.00466722124106892,0.00506269651590892,0.00591925279069402,0.00689612265338367,0.00736040990944732,0.00819525507332278,0.014306172864727,0.0218099405322188
5.41911438948778E-05,0.000231122357943169,0.000411378083135481,0.000556404869976467,0.00102949662408465,0.00204398920803711,0.00270256412199796,0.00430225283850757,0.00770327324357065,0.00859120697773982
0.00533497677680201,0.00877341135036381,0.00976600812195798,0.0100218534030629,0.00996714437116628,0.00918908762274052,0.00879603096115777,0.00814698222640734,0.00702641284526133,0.00589871870936109
0.00182088087460814,0.00340531488979669,0.00379661242948997,0.00398980605889146,0.00448296063995571,0.00503225200593813,0.00526605180814669,0.00561827768448887,0.00600002557073562,0.00993415842974251
0.000919463074402342,0.00316010163692035,0.00491017777156285,0.00592840090061715,0.00827211332225309,0.0105543990526449,0.0115067483564784,0.0130534557094871,0.0154514316960624,0.0149858749467844
0.00395610348420089,0.0056634168964709,0.00652812659862802,0.00708640955681802,0.00915595162418864,0.0117432635836559,0.0129470034908604,0.0150396378902226,0.0189386173142311,0.0232588496009574
0.00449351089022038,0.00748990445272904,0.00925960951608928,0.0103933650448331,0.0134990935768981,0.0155035739422994,0.0170888065820429,0.0194091744852839,0.0204307011572241,0.0198680327351912
0.00554376499936738,0.00988772467452105,0.0121806936496325,0.013294730759939,0.0148143117366759,0.0146038845587161,0.0140324858317564,0.0126179733533442,0.00872575466556037,0.00517358638542748
0.00430401746170819,0.00811814923256672,0.010509540828869,0.0116214740531442,0.0133738538201163,0.0147294673452106,0.0152758916133336,0.0147578260236711,0.0172155010297288,0.0178651072657623
0.00312884698033451,0.00576607762238667,0.00711091633788933,0.00784706119529373,0.00923033329341221,0.00775720894550229,0.00683608054694784,0.00554625011257429,0.00390727636607532,0.00159177288239153
0.00461575158487636,0.00803209343899128,0.00961067393434817,0.0105015806407544,0.012481886154579,0.0146910712624142,0.0149688380215684,0.0149100049712755,0.0132037909676173,0.0110506949667245
0.000159420235924092,0.000589469268629647,0.00117254037397598,0.00176885976565548,0.00607339441351896,0.00925878795976332,0.00992211650219179,0.0105317770159033,0.0104464046426564,0.00954042783204328
0.00716753628928138,0.0133190025642899,0.0174607659743524,0.0202229788644131,0.0263023641460042,0.0211128441137827,0.0175184497086677,0.0124974363919849,0.00619911839226532,0.00257188007669335
0.00481932572624679,0.00638036547735405,0.00711697725063639,0.00756587337114945,0.00803270523169473,0.00800729579501991,0.00785564046321757,0.00683798886386193,0.00821868754030579,0.00896337319424182
0.00329616432780817,0.00626029415799661,0.00810020726056309,0.0092578615224634,0.0120563812979371,0.0150064853570823,0.0152839592452038,0.0150191283545091,0.0142949628046984,0.0135892415204534
0.0078409619923825,0.0106363676512658,0.0113361616985043,0.0115895582327,0.012070791935205,0.0127870246948818,0.0131653415478381,0.0138909147166993,0.01544079341893,0.017345780182446
0.0021653484744088,0.00464805447762498,0.00624348418723316,0.00713141322318046,0.00797071597436622,0.00817473234553977,0.00812665421028184,0.00790006911470468,0.00711201853818626,0.00504226075726432
9.21146812928597E-05,0.000439018888286412,0.000862241461242692,0.00124639315758523,0.00272076959860027,0.00549288956497661,0.00732170626999794,0.0100393658294233,0.0113023427983678,0.00919080795578001
0.000141613208326721,0.000370675539295492,0.00060571078778157,0.000812764097362388,0.00156647590745448,0.00356555877497316,0.00472032956944516,0.00711564542372908,0.0108289376948591,0.0140834058270585
0.00036603407344421,0.00149034072470705,0.00263184270984316,0.00352962185587775,0.00614615879536759,0.00937182220078231,0.0105672586198591,0.0115697031432793,0.0129191778959507,0.0123124528176705
0.00258317936265207,0.00394855771108643,0.00537234223703812,0.00641193398923215,0.00818543628616321,0.00888970878090156,0.0090731247772681,0.00929770346561541,0.00954771582406323,0.010018747682203
0.00677364956481696,0.0112060568605764,0.0123277284329296,0.0130582694817289,0.0148678168372871,0.0152208316564968,0.0149948995463874,0.0144892494696712,0.0139554428518428,0.0140232930383758
0.00104161329817328,0.00281777659027359,0.00370873862924196,0.00423934485198616,0.00542199608633896,0.00659922559492169,0.00709829452854676,0.00797391284865918,0.00971785396219906,0.0125230978636381
0.0051656394398689,0.00890707089823446,0.0104629655471265,0.0113764271050399,0.012309372436084,0.0131188345431437,0.0134960448431227,0.0142531790016648,0.015530959974013,0.016756472250393
0.00305290599501663,0.0053825625921615,0.00697834267625552,0.00802046055355094,0.0105962367942182,0.0128004079259814,0.0137005710017818,0.0147709061190445,0.0146670864773627,0.013689937123749
6.55389591710281E-05,0.000561093912853515,0.00288637598888127,0.00370311490485342,0.00475389666284636,0.00760338846442842,0.00999627709690284,0.0127892345915628,0.0180226459823102,0.0239496454148155
0.00033444267387073,0.00166225101819325,0.0030596726797961,0.00409949685682817,0.00676019405321233,0.00868869864437087,0.00901155385417925,0.00910697987805808,0.00836150423127964,0.00717842637249156
0.002880460773243,0.00221485279488868,0.00192658622854255,0.00182984261923927,0.00183661848472719,0.00222001771010318,0.00253094706149296,0.00459019912042686,0.0086411158532718,0.0154986814096427
0.00203272684421059,0.00652308799262811,0.00903417719901091,0.0105338385930577,0.0143154455849237,0.0137599036436249,0.013377096707344,0.0127043386306622,0.0114342243260958,0.00951699958192657
0.00451817832581754,0.00761824535628696,0.00923938249968355,0.0101106660244581,0.0117839048529626,0.0129778465034457,0.012981414128926,0.0127449128357555,0.0112467311621975,0.00890794555499055
0.000697667926339614,0.00618301584837055,0.010882169770176,0.0118365888357167,0.0113906712754408,0.0111583710833846,0.0111897993799206,0.0111250550668311,0.0106582809214748,0.00989204158465821
0.00477711614429738,0.00592400276354651,0.00624470011019515,0.00634640689668917,0.00660313832338167,0.00689808474907106,0.00704367424224166,0.00732827460667334,0.00734720744993012,0.00626748697053631
0.00498368202917882,0.00939806720275704,0.0122982945212751,0.0141457513734404,0.0182669232604977,0.0206305350403372,0.0207482736723708,0.0181499737614629,0.0101169422020279,0.00457324446661199
0.000163444827838904,0.000802000644792634,0.00158676641821768,0.00228153355882014,0.00458219895671752,0.00747166155677507,0.00910575361955836,0.0102231602727793,0.0118908768907424,0.0144485542866713
0.00144167208905078,0.00235366038733524,0.00299857256782581,0.00343719568088716,0.0045963162511484,0.00588106213394341,0.0064429542821829,0.00726210494091074,0.00654567899509748,0.00689068274528977
0.00314676589966279,0.00349551330279481,0.00371978206592412,0.00386220404611096,0.00419772626657613,0.00450604541352695,0.00462170595418506,0.00478640069012546,0.00581289179657991,0.00747717092484896
0.000436720950472551,0.00201242834448266,0.0039467873072094,0.0054212463775444,0.00880548810110297,0.0111031709128,0.0120112857145982,0.0134283170169083,0.0156224243400983,0.0180439600780644
0.00133615310386462,0.0033575843794383,0.00494296012283402,0.0059169710337664,0.00761940101024165,0.00857940077631241,0.00886881988377917,0.00825789950737211,0.00936191461103904,0.0131601819111525
0.000384166776640743,0.00150796665082113,0.00263341274890219,0.0035976288032703,0.00688996731596749,0.00969885519714916,0.0103464653854025,0.0110358113581697,0.010488480413135,0.00783135276739292
0.00500267518808402,0.00743271136291614,0.00873079939063964,0.00943929764040663,0.0106279416401917,0.0112079041309191,0.0110772626604024,0.0101933701042903,0.0071374203620991,0.00407517298669335
0.000341182239835952,0.00205733086761436,0.00503629626594653,0.0110034465553193,0.0273083175623875,0.0251732317199242,0.0214950291818894,0.0165139671190795,0.0102465096924101,0.00711275685912645
0.00322468817393666,0.00586602523076162,0.00968812699150297,0.011233325520389,0.0146174233035239,0.0176111892023199,0.0183859019853735,0.0177594400823197,0.0115420152825254,0.00555554521715661
9.74252968239911E-05,0.000377269740825924,0.000652438983986443,0.000867229995291721,0.00160560570946801,0.00265986354677915,0.00323634880287003,0.00443870351890894,0.00758067977645312,0.0107226605628392
0.00341195563936665,0.0105523056493862,0.0156018165103126,0.017972317627995,0.018756891705198,0.0172214828179258,0.0162809152793503,0.0143746190541251,0.0113990332303915,0.00891272998501043
0.00901243917075016,0.0151181823747558,0.0177067534864937,0.0182174464245547,0.0173685783232141,0.0149056843262567,0.0134388432711389,0.0112603363241242,0.00809646655197362,0.0054683590432842
0.00272291972749189,0.00466330846512893,0.00572681974536274,0.00635950079029547,0.00659950147439719,0.00897499558260893,0.0103073441007752,0.011870914860533,0.0133081663660213,0.01320205376668
0.000985022081849433,0.00235611069184659,0.00338422566991538,0.00407506141866968,0.00577257126451487,0.00733377809678812,0.0079057467247108,0.0103958538489214,0.0121755563247516,0.0122956688587983
0.000110345068658861,0.000298380115455811,0.000413450319003778,0.000510302552323945,0.000873048600330031,0.00149874341932296,0.00187461175059142,0.00269762068838202,0.00570534551910341,0.0100996862190786
0.0158504321375902,0.0180292022024133,0.0186176918648601,0.018775226980195,0.0183032534368785,0.0163511883290867,0.0152678442709029,0.0135575240696731,0.0108996838222418,0.008682595176558
0.00659683109155894,0.00888414169998151,0.0107342703610816,0.0120417732017434,0.0148520659307647,0.0160861653088647,0.0162803592754542,0.0164009654463123,0.0151768612699386,0.0102273565950756
0.00382514542370049,0.00604551139043194,0.00717132441985234,0.00829394615088607,0.00839847715332889,0.0068578887498035,0.00607731233181527,0.00473715938620231,0.0025244414226638,0.000895659091689956
0.00200990792979613,0.00390303333172695,0.00531596978085076,0.00756419532182027,0.0104562983861374,0.012590161813721,0.013182268696534,0.0137863341135516,0.0139571353144465,0.0112171212133049
0.0056851961393921,0.00866304072025215,0.0103055072667844,0.0113012935990404,0.0134661009998846,0.015243789413252,0.0156029954997422,0.0156750456949068,0.0152777115829259,0.0182811875300798
0.00526153936712161,0.00954677122000881,0.0125611399780124,0.0144106052479796,0.0166927457300711,0.0158510211374008,0.0152015283648939,0.0141146184279384,0.0113545969493408,0.00922078234218701
0.00182673108421244,0.00362692116334213,0.00494260579880926,0.00540994040962725,0.00702707723946652,0.00825664554757074,0.00791381872248251,0.00718604866748506,0.00610232349736733,0.00550782914092624
0.00427871793294105,0.00612495160022685,0.00760800175875508,0.00856090684922899,0.0101884520233622,0.00989214765040579,0.00919532687232498,0.00983840189454487,0.0104537645371032,0.0111041822264838
0.0024380865431829,0.00419612092408974,0.00521127640990895,0.00582014937971032,0.00706440584584579,0.00779303645191878,0.00803361191532672,0.00834274688818224,0.0117996289102175,0.0131162118547519
0.00534788725116029,0.00945586575633294,0.0102023153794067,0.0104213842759948,0.0106254084582104,0.0107801007635331,0.0108344763827282,0.0109124918715777,0.0111443336103618,0.0168756957252451
0.00153627041639809,0.00285753806864455,0.00384267953998775,0.00451162399383093,0.00617800498449159,0.0076130337424606,0.00806912546982474,0.00860865140105003,0.00830803171189373,0.00734064774262405
0.000373896135746505,0.000814496405662938,0.00111781315883192,0.00132363811786129,0.00190011130249129,0.00266052660984184,0.00305147312306806,0.00361936392795184,0.00534688164703803,0.00707411361921477
0.00976093344286833,0.0188267677070179,0.0209364018194264,0.0217606651800014,0.0228817362978531,0.0228550766649936,0.0226484846245282,0.0204538572197241,0.0171128560941308,0.0141798647496138
0.000349146973469907,0.0017439784511265,0.00352812789242352,0.00513972802709471,0.00925822086299418,0.0109721079282072,0.0112190055217002,0.0123921316613599,0.0136296108555708,0.0120615227703221
0.00328428387278874,0.00664901295107491,0.00817149041805378,0.00891926123141188,0.00951922658403981,0.00932691470376427,0.00906149773800878,0.00842195281424144,0.00710344913360433,0.00591437683006424
0.00396130550156466,0.00668188414605297,0.00771724817054134,0.00892424692226306,0.00974599327489254,0.0101395412020856,0.0102036674275807,0.0102130959702579,0.00969574658693427,0.00893574885975654
0.00185064531158203,0.00272314860417186,0.00321792870890818,0.0035153845500283,0.00406282842457366,0.00491647667735422,0.00577406951521521,0.0072119487656752,0.0100660148122135,0.0133355270022838
