VCB/LOA @ T/Dd = 0.12,VCB/LOA @ T/Dd = 0.25,VCB/LOA @ T/Dd = 0.33,VCB/LOA @ T/Dd = 0.38,VCB/LOA @ T/Dd = 0.50,VCB/LOA @ T/Dd = 0.62,VCB/LOA @ T/Dd = 0.67,VCB/LOA @ T/Dd = 0.75,VCB/LOA @ T/Dd = 0.88,VCB/LOA @ T/Dd = 1.0
0.627164877398196,0.614210699545903,0.605336378860067,0.600044284583081,0.598415320508988,0.600638180031651,0.601752363862251,0.602395418868851,0.60069200598776,0.597965176030899
0.287021025739181,0.423519000972391,0.456712752737574,0.470105120100006,0.489793175577107,0.498951887102931,0.501814474051517,0.507930825515422,0.515031482911175,0.519070213581953
0.727781189281028,0.696333459509455,0.678450870043923,0.66799407963992,0.644389114912834,0.623594229248046,0.615842771015466,0.604632169984883,0.589386730804808,0.58049257141847
0.579732427807539,0.583235075363438,0.582070867614581,0.58115387912019,0.579229258406777,0.578339979812178,0.57770541058974,0.575821583312786,0.568112951880645,0.54645360205674
0.478638735314466,0.474363465094492,0.471902605914044,0.470097214958494,0.462449349637687,0.464151894486006,0.465893824304752,0.469436761487809,0.476431627935579,0.483473128708723
0.460246012593583,0.480788287407982,0.483993615084363,0.484792779425265,0.484825457860324,0.483756340295735,0.483865955484004,0.487597691326993,0.49325487280595,0.499549327718926
0.416134818949217,0.427257087850094,0.430457621515517,0.43197330671233,0.435471963344524,0.440509844289271,0.443359131212364,0.4489616904587,0.459602992774411,0.468780738168863
0.18360017863743,0.293044125056794,0.350399630042346,0.385668266079771,0.469444360207594,0.48542925841369,0.486802793655268,0.486924823250402,0.486258745063413,0.485620389295498
0.478983746842326,0.479463708407414,0.479700886104583,0.47996909716639,0.480814730688419,0.481708422760936,0.482066715808028,0.482610629646863,0.483351289927502,0.483846529105706
0.459432762858539,0.485483796625777,0.495860828079886,0.501288331178549,0.512503498242552,0.520882260524262,0.52129936764595,0.519117921627053,0.510126381592518,0.496241422113001
0.485996046497844,0.455327771035619,0.436021332611133,0.423515095276543,0.398955676318009,0.389477827060666,0.391316675575104,0.396450860420371,0.408195999090141,0.419713616436172
0.514343649807279,0.521070060101185,0.523438021613282,0.524250927163619,0.525033634987213,0.52483325524956,0.524498998991034,0.523628617990362,0.521393170304299,0.518432310860248
0.336872002008759,0.394039741190907,0.42194079391509,0.437892287193421,0.46427859975696,0.477946451335708,0.480247936122514,0.482112244938965,0.483023763907919,0.483802850002751
0.531196289842737,0.517394094872613,0.510960440326886,0.507978126422236,0.502749582700201,0.499293323656987,0.498239441190739,0.496949783667675,0.495908405466125,0.494536772922923
0.55513392434719,0.556965802187517,0.556550248426082,0.556116210466341,0.554624089553182,0.552481341404958,0.551384549632202,0.549458431377293,0.547051121676985,0.546680719883108
0.47060756874926,0.463887962994093,0.459915330690833,0.457599821180715,0.452850295197557,0.45196946880256,0.453529927325385,0.457572450318621,0.46529403034587,0.472682459311879
0.575551919828733,0.566837718415073,0.561826766232022,0.558804280895709,0.551809533788479,0.542744448648357,0.539287984208895,0.535873721223833,0.53581640175566,0.539174610201074
0.52921876683587,0.530892900971511,0.53046240905504,0.53047698729131,0.53002294603533,0.528959719495233,0.528374352164327,0.527292431230497,0.525348310441992,0.523644612823183
0.532114397108594,0.523203361494893,0.516471661479218,0.511167496416127,0.496596141203017,0.488994153455008,0.488690679828688,0.491328051858318,0.502338427725921,0.517865450091853
0.582736262320695,0.552697611119437,0.535145397569404,0.524036076966703,0.494589237277542,0.461510876119292,0.450436804647939,0.436835605878988,0.426503344496524,0.42665024563561
0.427509904650446,0.443031433749183,0.449928677706584,0.453800754994424,0.462325177911036,0.469519417059215,0.472141609968182,0.476014215103382,0.482049238843187,0.489418880380885
0.412456025613916,0.420026130424431,0.421941836270895,0.422840295074916,0.42494870922349,0.427799128610308,0.42946307019091,0.432857190094984,0.441233392154769,0.45662187511798
0.51930549111953,0.507882088569274,0.498819716132233,0.49354826168106,0.481596123298784,0.470300120886818,0.465724621571411,0.458500333288511,0.44689455784789,0.436030157525955
0.261335926753842,0.387277675031511,0.438695751570158,0.460284290209062,0.490809079196397,0.506733656019015,0.510681885371995,0.516765472337977,0.524916505532509,0.533378278184797
0.548130192148535,0.531944673445109,0.523601107174016,0.521001542605661,0.519075670681693,0.519335214089485,0.520870560629912,0.523583028572849,0.52802015199933,0.533109319112334
0.506645387712557,0.529934577246691,0.551836500744844,0.563791864768976,0.5821259841851,0.591111710616584,0.592907345956908,0.593658179540653,0.589385551933472,0.579104849996977
0.510968754403965,0.506977176088029,0.503339341201859,0.501223968729158,0.496981909243275,0.494690358570544,0.494540592555696,0.493461317399844,0.490486056402709,0.487311196048832
0.236373195582324,0.245747252787705,0.259481612248192,0.268956069181328,0.302907959998209,0.343458624953517,0.359772606825416,0.384098957722066,0.417256944082594,0.439786360989467
0.514706706352021,0.527053480233303,0.52777972281039,0.52763491526887,0.525921946429262,0.523654957513821,0.52313955234468,0.522957799695868,0.524115155652243,0.525816376717772
0.363587902425163,0.492316961899344,0.514684497111872,0.52176252237581,0.529646503870638,0.531422790897779,0.531805248093141,0.532485596628725,0.5339112445046,0.535174342514452
0.48889886547487,0.486632024698603,0.495185523420223,0.500543114696997,0.512380668280413,0.522571995773446,0.526316457235467,0.531535407276296,0.537740290347422,0.532961966769258
0.46449801108189,0.464751305481156,0.460917041676892,0.457596669976006,0.448165579196414,0.438623110254007,0.435110146431354,0.430394307069475,0.425531455679875,0.422482477829869
0.505676234477437,0.520250387101416,0.521927481778932,0.517491258166147,0.497677300199322,0.480948744706365,0.476770024440713,0.472413380125058,0.466549592843869,0.459751471085415
0.543360580165165,0.561193987935986,0.565785341841454,0.567748400017345,0.570817123625107,0.571845065543281,0.571758319329938,0.570234776694885,0.561320328682915,0.536384575592872
0.421265458390434,0.419872068183792,0.419369798289455,0.416596761375296,0.416162142156174,0.424101718276484,0.427855418119495,0.433536798281336,0.442475199868558,0.450865173830342
0.521914390276071,0.524665518810596,0.523499240222054,0.522595915326361,0.517925518847828,0.51370525955784,0.513517452284376,0.51408347485376,0.517398812820055,0.522767423118013
0.289423216196383,0.348791311257048,0.37879787324418,0.391646648913745,0.404291890256199,0.414888026343554,0.417292151014558,0.417319599758681,0.411359895746524,0.402694634150708
0.285475165272511,0.39151400702553,0.41701593137084,0.426563213676446,0.443488396566004,0.444974947409849,0.447689198406284,0.448483933400241,0.443258144195559,0.435144529363378
0.305544816513517,0.316161597647203,0.304475538399329,0.292069203263102,0.278240996558106,0.291225977021808,0.299068042147846,0.312062299253858,0.332884202857669,0.351582895968029
0.401371188662125,0.47631502982788,0.490638217411926,0.495598409430985,0.501424162611362,0.501748051625556,0.501063510972907,0.500712690898065,0.499729897286527,0.498475872075467
0.41102685781619,0.409794149589555,0.406959207949915,0.402623856152193,0.379935524230142,0.344598178883452,0.336292700310299,0.331223979010684,0.330538347136094,0.332668921486933
0.383812911996666,0.394117158812376,0.402416399257096,0.408176000454433,0.421932669204817,0.432757503840954,0.436936731098252,0.442960900402762,0.450131541227447,0.452955354725928
0.327529619761567,0.335449574490368,0.339387363301516,0.3417113524466,0.347069772112738,0.352398342633459,0.354678133101635,0.35846222177437,0.37102048291779,0.393146387684862
0.358458299906873,0.366365835743807,0.366178012524944,0.365936161757421,0.36601699986656,0.369208417616333,0.375977616176225,0.389633028337703,0.418174213547461,0.440201272479643
0.419069899425474,0.431771131947575,0.437560988659453,0.440600533511825,0.444899780981467,0.449265562028913,0.450456183701389,0.451815463333713,0.452956032955903,0.453113290382881
0.479225329532622,0.462916138665849,0.457517968719156,0.457286631767564,0.460062804021778,0.463816324974607,0.465241923091877,0.467252498285396,0.470027553337403,0.47999688566165
0.235301453635466,0.400545602109816,0.456215886348607,0.4760301933407,0.50143205833349,0.512373993615783,0.514804635509508,0.517054206574857,0.517908175796037,0.51686251864065
0.452217676684318,0.45235706840382,0.451581019060563,0.451069441536563,0.451238388893723,0.455104885155316,0.457275654224885,0.461197393392227,0.468342429056041,0.475358776680023
0.513639151653123,0.529993223136408,0.533849531408844,0.534945559669628,0.533623585576472,0.521715400188275,0.512368806095918,0.4912160061811,0.453223135505298,0.42923335567318
0.566680761680814,0.559944106980878,0.554447348882077,0.551493238335281,0.546768927125552,0.545803672614215,0.546506950560556,0.548894169869884,0.554647804836925,0.56162552536488
0.46083582520125,0.472259148944587,0.47774301755078,0.480718253025031,0.486692805187387,0.491540734029215,0.493341440376049,0.495183823638255,0.495825003308983,0.494403291498704
0.428296234131208,0.465797571988426,0.474013887364768,0.477466049980261,0.483358422640435,0.487597875313568,0.486859256784554,0.48536881588475,0.48445191527789,0.482730669460165
0.521593343294856,0.527825766577086,0.528276003996259,0.528216840845434,0.527686268132784,0.52842905885717,0.528018801222377,0.526388677160015,0.524191228913941,0.523713266878286
0.212624701770975,0.31113340489771,0.353823685046184,0.371960609761801,0.402028864000931,0.422289210789022,0.428480986627662,0.437957755146233,0.453634041270943,0.469074573767631
0.432648158579745,0.455225866203045,0.466451389153122,0.472823595576895,0.486399195551871,0.490276017485725,0.489551064950931,0.487437587296086,0.48332612683242,0.480095469776432
0.355505418291556,0.363709653075332,0.366898325643131,0.368402165871576,0.371559316008432,0.374999822415378,0.376530953947832,0.378230436892722,0.384179318379633,0.394492841495536
0.50314989731076,0.504413238064597,0.504497214747257,0.504457229893794,0.504265074621463,0.504936275571059,0.505308205553418,0.505898669513985,0.506941060806895,0.508280421585268
0.524660508644338,0.53107618334065,0.536244524682033,0.539030956625469,0.544055417941645,0.547076177371362,0.547792898627269,0.54828392875706,0.547382466603751,0.544642487395991
0.429446307412251,0.445838088266854,0.453476760077437,0.457651207346419,0.465243900399603,0.470685564195843,0.472572829476211,0.475206032458505,0.478539080512014,0.480841773357553
0.127881563543632,0.234044258702685,0.276107293769113,0.297105716440191,0.33754445374022,0.369683430007752,0.381659886475093,0.398703259390916,0.418034457737577,0.426626067231404
0.130728329336868,0.264060078200002,0.323274473633431,0.349109917923695,0.388564883817438,0.421448333779235,0.435336519966635,0.45482869548994,0.474506383422868,0.481037161168201
0.258243599015484,0.348629571198172,0.375089013130866,0.386758684903448,0.409687284554348,0.434605266630771,0.445493989928539,0.460743186171669,0.480693473248983,0.495068762726359
0.375757297918403,0.384122487032333,0.389241960165136,0.39268260960845,0.40194778837113,0.411406683474658,0.414995142944865,0.420579887055998,0.42960631141079,0.437654979462558
0.463400579280777,0.475232331443588,0.47427747356463,0.474256359594795,0.474726292009047,0.47542256942705,0.476118876160951,0.478012559881064,0.48230970070827,0.486327429154544
0.416564050950075,0.473743370912088,0.484377741021074,0.489490111004489,0.500600869484186,0.510863968085304,0.514513586833241,0.519445715419557,0.524988198443453,0.52689854093741
0.375030368782201,0.403792761145081,0.41685180491909,0.42406477401342,0.437336666464779,0.446222540771091,0.449347079481276,0.454088395763175,0.461781952043376,0.468872468778317
0.46248023422718,0.470447906017957,0.474550579841708,0.476771639974171,0.480916984212256,0.483249760058419,0.483734033799782,0.484577158358231,0.483352087198307,0.479446783676773
0.246295016761381,0.30180246610337,0.331041291196281,0.340836294325838,0.353289496393882,0.362330417671182,0.370696123960317,0.385992060247277,0.410375651549448,0.433038380959711
0.310306725670148,0.42114580384502,0.444229993072859,0.452458611645097,0.464933166993179,0.472765445697286,0.475566871175833,0.480390962337301,0.488331980200738,0.494558461978393
0.537977723953496,0.555491940128837,0.564182289591273,0.568734971798391,0.57708219659667,0.5816347148308,0.582249826536681,0.583635384933139,0.584812071598969,0.576761055784877
0.393102272059938,0.41964433334162,0.430340107060682,0.435888091854737,0.449700247916034,0.458501937349763,0.460223002282945,0.461646846729944,0.461866636800111,0.460317517518518
0.41914995705621,0.433224623382075,0.438949600565856,0.442187077009368,0.449547595507324,0.456939230828449,0.460042427747895,0.464385918542144,0.47047185644313,0.474428867199582
0.411212914574649,0.430461264242713,0.437183759974128,0.440415681434914,0.441976567817562,0.439395419403595,0.438420777345095,0.437170351426294,0.435185672173044,0.4328534410411
0.467308006745761,0.468209938709569,0.468629329966731,0.468917294739697,0.469872434005979,0.471339850925126,0.47211563048524,0.473543888111995,0.477179592434348,0.475233253625973
0.486104371105131,0.476998278700378,0.46796877539334,0.461214309070655,0.443159961259027,0.426747234575581,0.421850159201644,0.41795071741449,0.416058687058437,0.414177246534757
0.33229638701933,0.344466403262177,0.351153356768454,0.356549261180532,0.375073193932949,0.405701188914539,0.42569602448553,0.455422972427258,0.486864843885322,0.501518083468787
0.385145465568183,0.404665508046348,0.414317429634955,0.419892684242975,0.432448558239452,0.444526690136697,0.44957512766951,0.459089419766779,0.468187463840951,0.468581370165709
0.45011642106555,0.451955765961749,0.451744897934685,0.451277387647646,0.449313900308407,0.446407824662957,0.444980362742641,0.442491880285816,0.439013870610284,0.438666133463228
0.475308184952312,0.494111363970295,0.498178437540193,0.499861000717199,0.502159398273126,0.503111010891693,0.503362044931281,0.503786075849914,0.504485554673955,0.505566566166428
0.536592983759935,0.569711821936262,0.574285254754055,0.575466219092344,0.576185427490362,0.57594378307627,0.575629174635217,0.574081755638282,0.566236137382623,0.549511922938998
0.199461532089428,0.263170584861755,0.291742338552808,0.308523442115222,0.35082977936346,0.388510407241484,0.401800627940159,0.421538735662787,0.448417153837209,0.465842286788798
0.404976051157942,0.424520566360284,0.43865842999782,0.447383037275884,0.467562055630953,0.487342447385922,0.495427776714937,0.507335136694812,0.522660578032178,0.531708932896362
0.170529348702845,0.214783936954665,0.228939315683324,0.23291221073754,0.215785701287647,0.226060611609513,0.236489955168939,0.252603106956738,0.272950815340828,0.285060876068754
0.435305701262555,0.480601785395024,0.497794517159619,0.509960448090866,0.523651332028637,0.526071995605553,0.525035555637378,0.521603105735754,0.514418984682494,0.506355060103157
0.345948008876572,0.396649661118376,0.408942140069688,0.413597321986675,0.422547047710789,0.431190505391161,0.434477051757059,0.43909785272448,0.445898341177342,0.457762603999782
0.374184818262391,0.417815526276443,0.438163285869643,0.448578984263178,0.46568742819277,0.473432209878061,0.475512429256946,0.477531283102573,0.47851166179799,0.478016935422645
0.466593951146318,0.49259056035382,0.496994876488157,0.498381359796181,0.499827050468425,0.500511786168662,0.500454535360659,0.499630863656933,0.497215008200419,0.494563571016568
0.540780998808051,0.545201816127892,0.546875814986332,0.547709704641336,0.548808511723454,0.545103122273879,0.545884562975022,0.548565054696812,0.55187091579585,0.555977148753054
0.377857006826774,0.398282590016172,0.405784839229397,0.409445569483862,0.41630722660917,0.421780399500813,0.423864756269927,0.427405334431496,0.442696718087296,0.457689115161784
0.170026049233366,0.238376082140179,0.29759086177762,0.333396945676349,0.403170460258921,0.44775659818672,0.460245359760252,0.474462893230522,0.490711326148908,0.497166827215063
0.533205672228412,0.528817576584919,0.526017073815186,0.524331154760964,0.520593938343552,0.517601779152387,0.516487591511711,0.514776035636646,0.512058900820182,0.509541139115602
0.463666199108538,0.486596068963337,0.496726750327345,0.502397759755014,0.513550394175189,0.520805274169482,0.523106815647667,0.526337795476896,0.531282493201462,0.539397347848892
0.570302291366946,0.570639782471894,0.57076096699394,0.570408386238314,0.565778314039205,0.556348597135303,0.552466678086472,0.546857829798063,0.540815713846685,0.539685799629742
0.416842083536478,0.424762019000008,0.428803475959092,0.431703267541142,0.44568333287128,0.453963788295057,0.456643284490645,0.460708262012285,0.468567927032381,0.473552784640477
0.480845063421544,0.497892719002871,0.497942104116678,0.496997897361186,0.493319446359504,0.489812412998526,0.48899573429281,0.488490069241572,0.489991337382789,0.49038569283777
0.48905761350276,0.488214129305094,0.477002739193679,0.468737287988373,0.453613367102546,0.452134646263437,0.454432200588238,0.459711223268012,0.467822580067803,0.472491014990169
0.593787785968524,0.616265808365742,0.622053064752942,0.622976742143353,0.61905841286614,0.610653744689773,0.60628410386757,0.598876755972531,0.58598307234256,0.572753848815543
0.443869152911267,0.437908492509572,0.43050574300321,0.425188656826419,0.413288961516244,0.408316278038112,0.40755831696032,0.411056919937414,0.422686711637493,0.437388169097876
0.41286784890605,0.423858767773118,0.424685175553187,0.424431207449764,0.423668988013147,0.425740521416296,0.427551166943182,0.431549754423275,0.446578027697762,0.466538928983188
0.387848013505319,0.399982186061907,0.410712525788048,0.416228739264576,0.426292256132778,0.433479909329895,0.435902331641002,0.439180176616801,0.442928835224966,0.442614683840006
0.531976838473139,0.517293000629809,0.508974305004187,0.504342071483108,0.495586493412521,0.49104722394988,0.490492389277736,0.491148855175798,0.494503849766883,0.496572109332791
0.382101650456233,0.417679186283771,0.435751630088045,0.445819618478477,0.466267413693173,0.481489080215026,0.486298753390161,0.492420677835849,0.50235908258598,0.519877966086074
0.488277700339744,0.497795464173609,0.502024545557126,0.504151052554817,0.508071673292469,0.510585986071227,0.511515548379781,0.512342510939162,0.511940363628371,0.510530849881827
0.266365041674287,0.330786420059224,0.344344598586104,0.349106897647088,0.360069709282287,0.380777166829074,0.390896707372874,0.406788540648892,0.435808340728162,0.455537921279895
0.492518695249564,0.504838416379219,0.508011979541929,0.509200704090015,0.510018046871917,0.510398298161957,0.510772388033699,0.511742256708847,0.514308990116239,0.51775861540381
0.513403006485299,0.517328649006618,0.518212409850678,0.51839802784112,0.517047636249939,0.512593226634121,0.510301052194011,0.506337348087178,0.499844829119768,0.494666282349775
0.539522961181628,0.534881893740009,0.531638279807408,0.529484494481599,0.524623827387322,0.519635963822763,0.518266731511531,0.51714283077777,0.516845384322444,0.517186102758483
0.498568517498608,0.51552298700499,0.517805359138248,0.520472381512622,0.522194092946795,0.52076690072013,0.519819448244729,0.517891265236717,0.513783389573124,0.507795290642807
0.523085696752781,0.54359774964568,0.550985780452864,0.554908901153039,0.562371626773961,0.566923444507967,0.567941994391416,0.568550097299877,0.567150491370247,0.561628983513014
0.461307323420939,0.49951936027989,0.514609310840136,0.522378841188133,0.536289782848242,0.541734475924954,0.541799618797408,0.540243512746954,0.534629775469055,0.52641969409979
0.441373904729576,0.443461662408318,0.442772136514416,0.443323851336486,0.447883712341297,0.455597078518195,0.459161235523282,0.464955781396152,0.469842519694172,0.469027108071991
0.641518532445643,0.63355087133098,0.629257983371734,0.626956223500094,0.622650013516878,0.619988524248617,0.619348668812883,0.618318452810192,0.61449906396669,0.609000780015383
0.372916528091707,0.43506012557038,0.444013807863714,0.446436859497377,0.447577522649164,0.445894789469081,0.445106330123061,0.443980633871175,0.442419966245156,0.441276079155327
0.382607866496586,0.410481400056476,0.424340570577905,0.43214722116752,0.448443784522662,0.461793006419797,0.467794937501384,0.476180585096628,0.48461331917029,0.488527166029204
0.559675308568413,0.552154587569937,0.544264942399628,0.537494519001011,0.514956106101884,0.486612600314149,0.47770670803974,0.469311359873452,0.46432708799903,0.461154743921576
0.347658428386931,0.362658196405788,0.402501019554173,0.430472919098698,0.475069332555581,0.497286034975613,0.502569609261477,0.507384418747373,0.509303255653684,0.512040671926132
0.291472709043504,0.475950143410239,0.488605397354448,0.491874042772343,0.498235089629907,0.496329170427801,0.494476455805952,0.490767457584385,0.483522826091843,0.476235526900252
0.324129628813205,0.351854041259589,0.3650712215368,0.37234559829222,0.387301579295052,0.399465841445149,0.403881031109319,0.412614629559024,0.426782244910457,0.436216492317501
0.430021081774021,0.430121193067147,0.429436531478881,0.429541181404133,0.431931217636798,0.436261565054304,0.438631471289386,0.444841711334548,0.459680187577447,0.476945818327798
0.407258440871655,0.414775811919202,0.417614776308621,0.419008559033481,0.421817643299845,0.424283330745419,0.425248932334085,0.426730858255763,0.429378381164601,0.436423204368258
0.515469256618769,0.523954065160926,0.524781767931148,0.524690110949452,0.523547591155139,0.521856784591128,0.521100537711241,0.520310848210314,0.52230183702047,0.528336728963981
0.334812597166846,0.445840622137581,0.482994959021436,0.497215234643533,0.511228920066195,0.515320369430675,0.517532030510345,0.521198161863898,0.527044771721104,0.532701611778572
0.486132163808726,0.48105825699218,0.478767364837653,0.477691156382264,0.476111303043297,0.475831568447608,0.4760545043858,0.476874491512693,0.480563298058777,0.485489666097816
0.319460494829472,0.404612829167719,0.42609963533024,0.433834814716777,0.44455169419661,0.448851491100842,0.449486708463112,0.449745491740273,0.448912532811879,0.449951010297985
0.432504684371919,0.435604427218992,0.436787239686893,0.437826906129268,0.441738717974278,0.448012562469556,0.451324240422348,0.456697241784329,0.464199109375503,0.470606983772901
0.258089112899469,0.321985677411667,0.352385165143765,0.369079658457211,0.403862433071221,0.426382909952799,0.428733301090985,0.428576718248256,0.422662651580362,0.413672947596637
0.368511214990375,0.3874264603884,0.395072809203452,0.399250860430323,0.409002778391003,0.418272331815555,0.421205032447087,0.42667381022342,0.437645155948335,0.448808008930735
