LCF/LOA @ T/Dd = 0.12,LCF/LOA @ T/Dd = 0.25,LCF/LOA @ T/Dd = 0.33,LCF/LOA @ T/Dd = 0.38,LCF/LOA @ T/Dd = 0.50,LCF/LOA @ T/Dd = 0.62,LCF/LOA @ T/Dd = 0.67,LCF/LOA @ T/Dd = 0.75,LCF/LOA @ T/Dd = 0.88,LCF/LOA @ T/Dd = 1.0
0.471744214925922,0.528981714630896,0.53269211398743,0.533350050609774,0.532950543367412,0.53283709022961,0.533231897075427,0.535042022875025,0.539684911254261,0.54630178397255
0.47639585657999,0.501654698832385,0.518126163341797,0.526806253997562,0.544574550142132,0.558660114750445,0.56280250644685,0.564887558059227,0.554931807729112,0.45650808934084
0.470395639890546,0.458489969859768,0.447036616772538,0.4388354524451,0.41986737691487,0.406740769663984,0.403748900091631,0.402309389642801,0.408780074770947,0.381879375837504
0.519696800158699,0.529298886799469,0.520155522257986,0.479332598797074,0.434718518543894,0.427479622044325,0.435348704746591,0.436829231482134,0.412483008855588,0.374568986518977
0.564773230888046,0.574883111870623,0.577152790716851,0.578101536921883,0.578379684960333,0.573913448663344,0.566788724861792,0.544666721333848,0.466534858519874,0.36737301091171
0.420831951853055,0.418202728082513,0.419149140151129,0.406437380955278,0.426767607787364,0.449617143798628,0.453858035153066,0.46091511642098,0.473694051788636,0.487038024489757
0.527318120597244,0.523493898230709,0.520651496779437,0.519202387279803,0.500716597168361,0.50988250118703,0.514494756679041,0.520060156031971,0.539705039372462,0.56334774546771
0.333566108724872,0.411729736676462,0.449428647879713,0.428386283545714,0.433173047094355,0.441323136154775,0.428909982998864,0.406205930177539,0.371723948308765,0.341662285179477
0.34773092751999,0.424978706020833,0.443735237364686,0.452828677912704,0.472255414653121,0.459135772970613,0.461732865135489,0.441926219202389,0.412031106254897,0.385978798359847
0.324226826158369,0.306689343280499,0.263993813672463,0.250629694523099,0.289208443819826,0.392831011306614,0.422770159806499,0.45694821906283,0.506639736195718,0.543881226716732
0.457028786639736,0.497873772080525,0.503236657701339,0.504757995864304,0.505144240265313,0.497425474260084,0.499360826364389,0.499317164261207,0.49615715419469,0.495242421696225
0.406486340061398,0.407917545233127,0.396355766487818,0.384136099451441,0.343983203718043,0.310795971233744,0.306834669644845,0.314287235329155,0.340851330810919,0.371140237495658
0.386044848325181,0.411154285901894,0.426943517505492,0.438965453176307,0.455592753918583,0.472231530883863,0.477768282104131,0.482416192446411,0.476790526505164,0.457724217677015
0.332818738407178,0.343617918366694,0.34972491078773,0.353511130486516,0.362699954284194,0.372376145777724,0.376682649642456,0.384093587868276,0.451220533588137,0.513647027345182
0.366971274860211,0.366693220573507,0.365610891250664,0.365438791957328,0.367052431064672,0.391928424504365,0.404148955337644,0.43007943361049,0.470447871620465,0.48865258211802
0.428362284284,0.445045950612267,0.452688751437611,0.456755850244698,0.464155117556853,0.465410960923638,0.464663605640856,0.462863196617078,0.457995475310344,0.450573728615241
0.46983624328601,0.442440674670464,0.452696205427636,0.459530917722851,0.471093367837914,0.476727306902829,0.477921321776359,0.479233831388233,0.482747860163114,0.563906910202338
0.343347057036767,0.491131779301383,0.516633299145472,0.523037291438489,0.528520688733607,0.527599052395267,0.526148124539993,0.522840886431051,0.516868976885799,0.509643205119769
0.453746905880237,0.450984691616279,0.449326836818138,0.448608673071091,0.45794755388061,0.470068641376095,0.475162324472186,0.483266423461643,0.49604075317938,0.506701694889598
0.530722255036376,0.541008320655046,0.54079981906517,0.538187536951155,0.521229617582545,0.45718776202265,0.423165415529673,0.36817001273526,0.323522971794589,0.309228196623673
0.567391185279169,0.548627457041256,0.540988320700844,0.538217747055568,0.538617138737818,0.549281820738955,0.55677096228128,0.572477999207423,0.598590894346417,0.634003541678331
0.469015550644563,0.48307418153627,0.489634431454792,0.493218016522582,0.500647174510007,0.506812409176629,0.509063057504727,0.494979190137368,0.498339621230826,0.475203633727041
0.466347292050485,0.485014874635094,0.489394243576837,0.491566806463043,0.496568373189594,0.48247949417118,0.477148563072605,0.472928113427861,0.480664116832077,0.442511280424289
0.529223704728313,0.52980380085682,0.528404776948491,0.527554488848413,0.525895539487733,0.527394415117007,0.521582451656145,0.514551788050697,0.517007110294317,0.526232167437665
0.272790102856951,0.382698910643861,0.402733432140091,0.410493109102635,0.426916936527317,0.445516721739563,0.454896671876818,0.472036526933332,0.505371720133622,0.544697737666082
0.448401023340066,0.478793892692012,0.493318689941983,0.501279578014308,0.513793562164537,0.487176691672809,0.477722015559431,0.463379511005178,0.440068057594687,0.420538260973302
0.361882609450384,0.372833631981967,0.376119105185277,0.377067784636931,0.384179430838826,0.393363957728206,0.398001238713996,0.395917551332892,0.454788852876228,0.517411413567812
0.504880542416962,0.504796154658095,0.504445776811251,0.504214780106912,0.503823865380188,0.507364233891153,0.508026891432294,0.509302483652229,0.513086271675101,0.517708623530309
0.528168176463305,0.542699863664758,0.550384777534264,0.553314905938898,0.55659447057478,0.55538936504898,0.55351445879019,0.54894604381857,0.537478460282223,0.522284625804566
0.438246628803172,0.458834658644967,0.467867844717288,0.472583343824421,0.480353857771717,0.486684117301367,0.488866937615284,0.491593195991384,0.496136039246792,0.495748249286797
0.190089528578755,0.290984543382875,0.327607205361634,0.346207308880437,0.383049176519995,0.413159332176857,0.42441441067323,0.439522170610878,0.452995864741098,0.43151866288405
0.231819318790812,0.378598570696965,0.405540538115789,0.414697286788513,0.429063680264651,0.473846676462594,0.483890926335921,0.495105071832769,0.495919845966594,0.48996082495052
0.328431829204615,0.390087340277693,0.406459469515547,0.415091401952266,0.441363473679369,0.477547143003045,0.489585209953528,0.503725735196709,0.529028598253302,0.542643776119446
0.396443208231941,0.393933651041359,0.402419887894431,0.408462917307941,0.427696245348486,0.442887634582629,0.449059158665206,0.459788139721234,0.478545305249155,0.492251130251721
0.503611284800935,0.470957473174309,0.473677287020063,0.474580524556202,0.476843651972177,0.480126268619371,0.485269201740863,0.495481902835499,0.508503150319428,0.51357371409285
0.463354774455306,0.491320719595924,0.501222177803836,0.507137784324713,0.52452658796859,0.537351002922838,0.540362304127346,0.543072119709273,0.540416285660611,0.530946657642354
0.393920840795987,0.432614600204141,0.451058300275057,0.461302029587731,0.469701584935184,0.477041719760506,0.480678747065398,0.488354460469427,0.501607309196328,0.514761668942062
0.467882609198197,0.478938880858326,0.483778308160074,0.485982338342799,0.488603206138183,0.487271423480759,0.488086950715615,0.48691262504102,0.470016108957014,0.451141870554023
0.270834681663244,0.323731484878786,0.347076702683109,0.358319287700342,0.361622229080977,0.395799410930277,0.423770237328224,0.444554935533454,0.480476745032528,0.514007180256611
0.391640358781047,0.456511716250082,0.466539405627902,0.471085767334618,0.480187025204238,0.487764694559575,0.494096471731679,0.505050764415104,0.521681766515516,0.513304453956354
0.551593246075267,0.583162819564407,0.595292458514334,0.600180512265439,0.603038056710279,0.592728774796676,0.584406451212001,0.600863764732742,0.572123806753465,0.521403912687758
0.404733207318231,0.435712899699664,0.448791170132802,0.455411768168279,0.481141600479417,0.474716080524478,0.471916915251468,0.466815592349087,0.457641030012643,0.443449442180879
0.432154678890539,0.446416396101024,0.454155650263723,0.459042588048899,0.471589982594174,0.485943726785498,0.488914826196067,0.494517382593152,0.499402218756276,0.498579737976688
0.42044829527086,0.436858323580188,0.444596861412913,0.449287803074071,0.437595234756994,0.43127829546357,0.431097620452265,0.430014660272369,0.425043463070402,0.416360594724366
0.467892351051444,0.469317663175266,0.470145251161615,0.471015919651283,0.474538306959704,0.480144233512149,0.483010140617534,0.487964429859261,0.483769364688116,0.430347918290902
0.483570525408755,0.462124444932213,0.44262646887833,0.428984860808695,0.397843514927002,0.381155048354581,0.385799860030106,0.4032154329087,0.399743553092615,0.375196945434909
0.338242333893825,0.350299474712666,0.361744066542531,0.371628429680484,0.41024662599412,0.485295130899194,0.516974063317007,0.539207468699224,0.549912101546079,0.530515138213215
0.402902827327519,0.428029697993357,0.44058782293427,0.447917360371816,0.465037174632618,0.482855495697241,0.49078827126414,0.50416481521286,0.490089649889004,0.449803436584361
0.453095579936625,0.452410084088504,0.449771407904922,0.447483897806664,0.440476586621728,0.43198834350308,0.428189399447383,0.421970415251409,0.432163578912131,0.436526614700246
0.48863514890858,0.499363090903827,0.502114139925861,0.503111044079422,0.504226085197496,0.504289671537097,0.504766716485418,0.505501925647915,0.506554298573112,0.512043822158153
0.57092877045663,0.580218200820513,0.579259557456588,0.57828634108048,0.576193351313663,0.574418682413609,0.572203505168866,0.549329214454638,0.512481920402911,0.389094566786042
0.237488098280345,0.304018296878901,0.335196227682957,0.356811357196395,0.411975346238563,0.450980300730852,0.467646239096554,0.492653808991693,0.522111522489086,0.541686577761587
0.409907859729385,0.454056544391795,0.476660336634943,0.49023928808222,0.52113652331494,0.553541137329531,0.56606004364758,0.583760558744213,0.60543475092172,0.626891757691692
0.196492154663329,0.238428838600084,0.237909413195063,0.244094741466706,0.199600669259595,0.335487869033102,0.387753651749841,0.438100212259128,0.461375298225579,0.439008368381445
0.478787631335326,0.515525334003212,0.548984380597828,0.548364553055618,0.537862449550289,0.523073933434785,0.513926268000543,0.499046308833657,0.460865362250798,0.353980905948304
0.379394879722388,0.413806377843077,0.421336083193182,0.423967794278681,0.434061576859456,0.444275895632706,0.447146177376615,0.450339980474063,0.465753009435924,0.478624095221896
0.399724196533515,0.451711102262713,0.475457985122221,0.488044311897619,0.495007413740801,0.496313818367722,0.495048722452741,0.489067395977458,0.478810178586874,0.467933349786196
0.483223061118898,0.505058545970267,0.504324050348571,0.50341983537644,0.50232866310628,0.502429574937571,0.496904500369367,0.487115412947763,0.46910327148178,0.449862006061892
0.544642078693231,0.548995835602627,0.550737168555007,0.551449885218769,0.530229453010447,0.546686852347439,0.557217361411761,0.563751473056107,0.566834104058364,0.584299190311448
0.393409079247972,0.412556777189617,0.419097871658062,0.42222783906453,0.428624655896672,0.434981449757351,0.437637305191316,0.46711867260996,0.495502555702453,0.523534803747778
0.197558068827465,0.382087944984705,0.450769918452341,0.474821382469913,0.502473534144916,0.510248226455217,0.510231581688766,0.507034874543103,0.515637405442747,0.497013493251085
0.530962211892607,0.522040413899267,0.516880817458531,0.513866299735468,0.508285959074078,0.503534612103138,0.501069836283642,0.496476136773316,0.487068795192869,0.475225069552683
0.488355047248323,0.513295935314309,0.525351006011934,0.530995616094736,0.538621099723004,0.542268382813434,0.5441855617285,0.548199239957676,0.566173200991489,0.623792874423668
0.569667381013701,0.571705359376334,0.569620666384722,0.574099375515414,0.532916571303302,0.509134803139843,0.50120427746889,0.494243989074802,0.50610974977706,0.547887269636504
0.422310328147824,0.432874962909053,0.437923921938202,0.464476849356747,0.468421146652263,0.47389759492445,0.477176385995477,0.486984345161712,0.510005856191761,0.499436093450686
0.503159326952724,0.501138460805044,0.494887985526602,0.490572559739108,0.481244088077695,0.480555416275086,0.48257551957083,0.488856462000726,0.503484556958757,0.481731077407183
0.502317935007069,0.471670625081582,0.445190139224293,0.431728133183194,0.431231264997882,0.467923427765719,0.484403764720219,0.505601308962018,0.512492023026168,0.503235875125027
0.615200116825304,0.629957196754155,0.630985023739822,0.620468197622067,0.605418547462095,0.582858123822111,0.570618665455531,0.548414001287186,0.504113317605031,0.441024993945954
0.442705483355769,0.423289743574018,0.405622017892338,0.395411004550801,0.385075727585539,0.406008413122956,0.413308664823992,0.450534430608862,0.498067324859391,0.541943192645129
0.427103559923518,0.428092805250508,0.424375924419844,0.422619581264369,0.424584708152142,0.438428590382543,0.446269850690563,0.461578429348805,0.533032354921712,0.580204701197248
0.397246821949115,0.422617713549047,0.438747328649228,0.445643096774111,0.456114249733357,0.463407284179338,0.465435419803963,0.467100266182129,0.462501561930294,0.356656990955163
0.524401945321381,0.500109922188946,0.489490997332977,0.484497621674591,0.479186670300258,0.484144718460332,0.489142179165844,0.499882462713591,0.507557002292348,0.503930667146641
0.404530279751464,0.450890995372066,0.472956883816125,0.48440659289846,0.504425052706977,0.514025553451792,0.515136696039319,0.51870998498778,0.555896047609616,0.588380095262961
0.494106376907505,0.506245182184584,0.511395134914944,0.513880003367828,0.517611360240406,0.518323737827227,0.521749454886592,0.51472471153963,0.504280009798003,0.494651740438859
0.309517439537156,0.351078654790837,0.356227896531618,0.35870248222103,0.380176754496051,0.427932512586558,0.443725218161566,0.474942487620598,0.517141502420603,0.531717310451391
0.485174781550063,0.513168116271215,0.513493552365894,0.513113209590726,0.510644035995221,0.512955975562201,0.515322911505111,0.520778782117541,0.534204610997817,0.552235410716158
0.516508448292019,0.52101897981483,0.513841877748556,0.521347714016142,0.507546648536601,0.49345335816785,0.487597127977111,0.478285031506203,0.468375921777835,0.46263972659635
0.537144152773013,0.528076784613642,0.521655034823081,0.51742489180919,0.509800613158242,0.502986481485483,0.508227196191371,0.512955267502346,0.517843809416411,0.519036267648855
0.519527919295954,0.522738219552952,0.521552695319979,0.532836357753339,0.520138515107423,0.511731466014975,0.506960429199575,0.497155405071826,0.470671612347581,0.421836030432329
0.541816291636325,0.561681927640278,0.570832790420661,0.575202875988092,0.580242653478747,0.577639445283889,0.574749515387191,0.568619204591549,0.553599650050106,0.526318973260797
0.485689028655025,0.533404650332532,0.550321093672373,0.559180288712978,0.565791622066199,0.546857758863323,0.53790261350547,0.523083638544116,0.495256234543253,0.458924155691862
0.453186920028033,0.439510311339666,0.443693994386922,0.447946873153744,0.466796870266623,0.485135193073929,0.492166594952882,0.5005603853001,0.476697973532625,0.451986118348284
0.637496505439805,0.624132695443725,0.618249249339278,0.615519269132052,0.612003430569505,0.612666657794181,0.614137126952882,0.607145962751032,0.586671177961529,0.567151337980395
0.412302599763374,0.460614423518031,0.456608551109855,0.453707793230511,0.445297916039551,0.438917595573229,0.437285495196381,0.435341635557368,0.432368461400759,0.425031861551174
0.400174323789443,0.439174983251412,0.457423076928266,0.467025580736472,0.484963708354035,0.503050648181337,0.514432823267249,0.513356126511629,0.507714180711558,0.500515450446565
0.556443031023761,0.540065436581116,0.520145563190145,0.502742240133447,0.449357240955183,0.411085418517891,0.412556803835588,0.428055877560617,0.437391836499688,0.423712291040477
0.333452955382047,0.445851485243164,0.524037350043418,0.537758658285075,0.545277356448847,0.540610494427999,0.535545836318203,0.521857612018658,0.517362729777628,0.530132460799738
0.401506840845262,0.508911578532322,0.502623024511362,0.516115409198846,0.500582252419395,0.481825014011737,0.474137164270355,0.461676977984555,0.442439669880579,0.424840881572771
0.340756237133179,0.379203650299656,0.397141620233355,0.406817187429317,0.426122411772202,0.440809569061517,0.445759356525136,0.478392189859635,0.488696427606036,0.485524909345225
0.431331673206204,0.428989206189132,0.428309673239574,0.431665133683736,0.442028725674921,0.456134857369242,0.4690382111974,0.504408210786762,0.562116223716904,0.629020596889086
0.412963224280655,0.420031772606104,0.423120361239871,0.424856888426068,0.428859938914577,0.432579204941591,0.434027073461797,0.436211092905137,0.449619148051547,0.48642506653945
0.525503717208186,0.527190732709437,0.52514415961262,0.523504183107634,0.519455233766042,0.515771275825432,0.51439400977822,0.521056319139158,0.542337758676305,0.572148346845074
0.405221594662561,0.494599015838748,0.516344338786206,0.520832777670336,0.521593395512819,0.52869498721628,0.534987996947405,0.542271012299254,0.554885368568461,0.570036267760781
0.483061838495189,0.476213608104374,0.473649364246736,0.472791407855196,0.473217388398425,0.477262533716891,0.480092175362888,0.490375890385897,0.518820196703085,0.547076590809725
0.377153150464962,0.432547252704141,0.445165292016373,0.44953487581136,0.4554085907862,0.453895253777356,0.452352861791126,0.449195986093698,0.444395193809717,0.4769349838265
0.43606508299071,0.437224534884956,0.439714961385174,0.442277843240793,0.451821816579704,0.466823811689771,0.473358065193305,0.479859325574333,0.486086974458871,0.498727154729901
0.284590992255566,0.362318652749614,0.398282323126802,0.417517201227784,0.474586810003032,0.447995586458003,0.436820590529207,0.419176883748457,0.38472407602815,0.349913662632141
0.383890457342235,0.403652051421478,0.412150018931156,0.418360794980161,0.434219819242347,0.440915091308718,0.449459633400097,0.465151662942477,0.496793303382702,0.513077747379675
