LCB/LOA @ T/Dd = 0.12,LCB/LOA @ T/Dd = 0.25,LCB/LOA @ T/Dd = 0.33,LCB/LOA @ T/Dd = 0.38,LCB/LOA @ T/Dd = 0.50,LCB/LOA @ T/Dd = 0.62,LCB/LOA @ T/Dd = 0.67,LCB/LOA @ T/Dd = 0.75,LCB/LOA @ T/Dd = 0.88,LCB/LOA @ T/Dd = 1.0
0.484688493225868,0.500766834973478,0.502775548202837,0.503149418585763,0.502791007712273,0.501633437950346,0.501059297716065,0.500121817943342,0.49874647653529,0.497876661052008
0.472278726164737,0.478037290115318,0.481227143440032,0.482985697863521,0.487603532864654,0.498980971575136,0.502677225032463,0.507590646693993,0.510252009147584,0.513388001410561
0.523750009024774,0.538521021808684,0.54285985964311,0.544757778272287,0.547618103284751,0.54869413833836,0.548699949437611,0.548085417522936,0.547133450577536,0.544776450371808
0.410942086196162,0.430286792029165,0.434839929247407,0.437104221027823,0.442278880208014,0.447031495204868,0.449146877470801,0.452862693035465,0.459099485782147,0.464975457721361
0.473211396135814,0.469736785983057,0.46790996952598,0.467036185209339,0.472276457771702,0.475948633497999,0.476703594317874,0.478474965626656,0.480840164985794,0.482044840107401
0.483492257385163,0.498645790524134,0.500025924009575,0.499605167700631,0.497886440156406,0.494292008756763,0.492001185703877,0.487623970657334,0.479064456662197,0.469946493699389
0.465189279036948,0.468149837285777,0.469331285995792,0.46996244983823,0.471414468341407,0.472964531110401,0.473642991997641,0.474928449974276,0.478133716889598,0.480908231539177
0.313078286935335,0.347750979950746,0.356884143361808,0.361285691368816,0.369769825523385,0.377410295917537,0.380815886711027,0.386611643714898,0.397225040408478,0.4115494996658
0.424134061691487,0.426964491335254,0.42838242848152,0.429249764013179,0.431402546510766,0.433749750979978,0.434792096027266,0.436861795803103,0.442703531500487,0.455477345060147
0.343618143936335,0.338388710102799,0.334662157177687,0.331242638095871,0.319164270824304,0.301484082559622,0.293070655914579,0.280494527126817,0.270461974886965,0.276418498002449
0.484834938316674,0.481159243775555,0.477512304550348,0.475217263075503,0.47037464219939,0.467607867688795,0.467822956630114,0.471050962095047,0.479306840534381,0.488336976383303
0.403791658570156,0.403964344282921,0.403521580847361,0.403406005656444,0.406688755357831,0.415432273182747,0.418041257836718,0.421159586360755,0.423948699882383,0.424239803041606
0.414660217161394,0.436888492080807,0.442902314452164,0.445830752206028,0.452469989962018,0.459876711972434,0.46248915693354,0.467307612047703,0.473919470713965,0.478546870601351
0.443024133991181,0.410093294315663,0.398252411710878,0.385191100116132,0.344958150929188,0.32045764025844,0.319387469584202,0.324475559199927,0.34010841264208,0.356689741375654
0.514488802229518,0.496737897925165,0.472932700068957,0.454664660842383,0.417223814329622,0.401625030174966,0.400792509466943,0.403719996328695,0.414134420333487,0.425297412441537
0.410916501257371,0.40907235786329,0.40817557018337,0.407777195669526,0.407377157633417,0.407780787068459,0.408187805527856,0.40916404766426,0.410900912976757,0.418388768710122
0.378387153346643,0.394385771131801,0.404748225596881,0.409836876325196,0.419810381252393,0.430750782285462,0.435613187148334,0.443664806907152,0.457190253256926,0.470347955709873
0.376578845448276,0.385627208510162,0.390835631105147,0.394128678835169,0.402413880385996,0.411836849197522,0.416693125304168,0.423868208698316,0.433771900466267,0.442124839680891
0.472363875453656,0.444875920789371,0.440468902887647,0.439200080279281,0.43832308925241,0.438874403706314,0.439393127075798,0.441523394187456,0.447389417526161,0.454619758775083
0.423205915072898,0.423149325431126,0.432103970124577,0.424071068610686,0.353744566278255,0.284700921636201,0.287689002998498,0.29868055048417,0.317338682210163,0.331286382886088
0.53967036321406,0.540109624009461,0.541260453176075,0.542004019749548,0.543640836640051,0.544702883196103,0.545305278849023,0.547061141175268,0.550021674768434,0.552967661220644
0.311438772419291,0.340349316068471,0.354181194156506,0.361859715615032,0.377940284178603,0.391270000452612,0.396075785850703,0.403214225937013,0.41536861638248,0.426981732872427
0.596303666177172,0.583989928425113,0.577932654301123,0.574600759113894,0.567617917911811,0.5598649286447,0.556531611137626,0.551068309836506,0.54082758212079,0.531174120473689
0.635141317604466,0.625575098690151,0.618677787208542,0.613409975465302,0.601541364704571,0.591732969045772,0.587903806327445,0.5818700021629,0.571992176653282,0.562350903842056
0.241654102841709,0.244315437770755,0.245698937458713,0.246490747288211,0.248246666476583,0.249957197327251,0.250694590146532,0.273098239881744,0.32426587137929,0.354475148392528
0.532425522366255,0.527536417050337,0.524474062312672,0.522599537826031,0.518607447054872,0.515805054500894,0.515002371418319,0.514264068933868,0.515159556695781,0.517541338150356
0.564422440029068,0.544461017342158,0.532540215635442,0.525133520684445,0.508855517890113,0.499097940501481,0.497579373721062,0.497647139874451,0.503108946052617,0.511330777179952
0.458576763264881,0.491145016551302,0.499429657579424,0.502640874156314,0.506501577871322,0.507150913983636,0.507198109499449,0.50717460370272,0.50626972802153,0.504423248301484
0.693529541233422,0.666053359915138,0.645572850203983,0.630842309760636,0.589344512036386,0.544949735895172,0.528383359934504,0.510746262515429,0.500933016548631,0.500846426520217
0.450134962040579,0.456044318315107,0.457691830317052,0.458080172321712,0.456780059320769,0.458492295452774,0.458915295807444,0.459400621937086,0.457649142226321,0.45907940060708
0.515259476706231,0.458488383869097,0.436494157396075,0.424682215229437,0.403189761088093,0.394814230677793,0.394856166885025,0.397213697118337,0.403320825799824,0.408301481732697
0.553651459300359,0.533424630300647,0.524138880484181,0.520313592398669,0.516238394653185,0.517612762457664,0.519811114305255,0.52507142082932,0.537426467607471,0.552085206812406
0.637747751430507,0.596878633711128,0.574494382275315,0.56178147717609,0.536448523884876,0.521271603429944,0.517708469162378,0.514796948716921,0.515515214192215,0.519915655434533
0.468964027538479,0.4842317345391,0.491269933317852,0.494839470365772,0.498809891863497,0.499345329468863,0.499056561542313,0.498262612122578,0.496591686372521,0.494354310631742
0.509391881592045,0.494344823751019,0.48491332502151,0.479870847271368,0.469693452581938,0.46145171119592,0.458437188894633,0.454358557720492,0.450420299153394,0.447137776295751
0.408378848050001,0.413961049333559,0.4199905359022,0.424020508974848,0.424516333786572,0.423193242900784,0.422979646187556,0.422223776296119,0.41954940894704,0.415733262372569
0.483352177101053,0.48067098696267,0.481301399868887,0.482078803417212,0.484948817878054,0.489001352195881,0.491210982202576,0.494172394068373,0.497272575054875,0.4986175385349
0.487044702345885,0.479133926576122,0.475303928359887,0.472408558959686,0.45438055093184,0.446877208752729,0.445696460401815,0.445274489195575,0.446811572181057,0.449525927287956
0.523791447345069,0.501084712312066,0.492912984141912,0.488826606372109,0.479642501046356,0.471327311017175,0.468223806624955,0.463723859966963,0.457646067269647,0.453445925471971
0.470152959245638,0.466552232459847,0.468253585055115,0.469761252205484,0.474585069453707,0.47990286463054,0.482004863986706,0.485636015327135,0.492694053194831,0.500633172903364
0.478925600354084,0.483877830296723,0.485445423611166,0.485997758292537,0.485805087742504,0.497063965353823,0.499801625427653,0.502357521715659,0.50339395564273,0.500524211790088
0.456023197009564,0.466841125954087,0.465019280352937,0.466144016778717,0.470351606235831,0.47334847867078,0.473885079173175,0.473822512230553,0.471959450117988,0.476279550660458
0.466281376663834,0.479433626783874,0.484655439706117,0.487360506871198,0.492663736733296,0.496765086004139,0.49819845294983,0.499615012917254,0.501537969730806,0.501875817624138
0.467887935858108,0.396910734990164,0.373462353472013,0.364144561172757,0.350934513002166,0.347094217543309,0.348703587201511,0.354655219436845,0.370648462118774,0.385636485316037
0.543180975916265,0.543891590133943,0.543266547424146,0.542784241942533,0.541896203538295,0.542153483209386,0.54270843852655,0.543754269737898,0.545805556104561,0.547950453244763
0.425494807118738,0.439867545611609,0.445070738797817,0.447267119839822,0.460919152606462,0.468511850451269,0.469908187758315,0.470809548224688,0.469998659388412,0.467746157905382
0.417848685122388,0.432391040675015,0.44045000565839,0.446239179835702,0.460670376454201,0.471268165475259,0.474258799577724,0.47782604812102,0.481846707422964,0.484121172174922
0.48603023160408,0.488952443392275,0.488516785123588,0.488827852640837,0.489164136509796,0.488385544929845,0.487455315512691,0.484547064533867,0.477446502734008,0.4695213568863
0.523202994439347,0.521073808608526,0.521509157620074,0.523461897065904,0.536220999853317,0.541775356415313,0.542440604627681,0.541933092407631,0.537413616850218,0.535156312186677
0.369350356860139,0.359514550638883,0.355357262093317,0.3555402211146,0.349679206887658,0.345672639402865,0.347861312792638,0.352133358861592,0.362278970032688,0.376124627153764
0.372117772914271,0.371042973561486,0.370001673473523,0.369550898735827,0.369275378982092,0.369495138081248,0.370539561618864,0.3759138484186,0.387467414053218,0.40100410688393
0.442214042692733,0.494541977362525,0.513731925992177,0.522654271749818,0.536405844450444,0.543733675531082,0.545566117223756,0.54737254030868,0.547930772331853,0.54646975639681
0.543005661081858,0.545540595019266,0.545854405063232,0.54582399554567,0.548649258491935,0.554463049279519,0.556394493615294,0.55948194684516,0.56396991279389,0.564390028961999
0.477780439925091,0.493615613350546,0.496025012609976,0.496122539991807,0.493074242089679,0.488234777750824,0.486636685758034,0.484708002052004,0.482353924011716,0.480361084780811
0.495214800035986,0.488593084284103,0.487431212476808,0.487211004976504,0.487975767184261,0.491474048813522,0.493643132365049,0.497678754185474,0.505569921073566,0.514033531003505
0.391827899648153,0.402170368311444,0.407856037850233,0.411382016874849,0.41994907512223,0.42855685617674,0.431935241097436,0.437027253092779,0.444591818393927,0.450965505473428
0.501260441911333,0.491993728663153,0.483493959262898,0.480080697686871,0.474289107834408,0.471312665892738,0.47096436200326,0.470992636784912,0.471681363522748,0.470491206567069
0.491767634862413,0.493865436494826,0.495195549143341,0.495881578170302,0.496819817052813,0.498115031190756,0.499269807255791,0.499774355930938,0.49926422620688,0.497682044429373
0.471586072353531,0.478882764453673,0.48087086934412,0.481482163244459,0.481917059703601,0.481626528842703,0.481421448157516,0.480942151913472,0.479934882690291,0.479666867339586
0.281317785271322,0.364866468839779,0.382474564678102,0.390005863259057,0.403385667181258,0.413516689588872,0.417225559461108,0.422769274141816,0.431077432917419,0.438198240360857
0.56009552530912,0.549115029955137,0.548114661281838,0.548577402990241,0.552956260157311,0.562855999499633,0.566940998246234,0.570830610669302,0.573909506677843,0.574529691836142
0.602260746148435,0.599789052899032,0.59801820040403,0.599325973035409,0.602448262315743,0.601794249298004,0.601139008885423,0.599773985417783,0.59479725666028,0.587203407436144
0.698362016469133,0.677703036669341,0.669746939629919,0.665336066160472,0.655931134309246,0.646971935126113,0.643060703353434,0.636293684748175,0.623109219135976,0.607156026732138
0.586615647528973,0.572716053958181,0.56784891611568,0.568875400006683,0.572964202636926,0.575351763843488,0.576261050788301,0.577065528868778,0.570987152377951,0.524852649385561
0.63073399792206,0.619547868238019,0.623093574843053,0.62270118088271,0.619933552815484,0.616061866617191,0.614305851668087,0.611327941438491,0.606267933683992,0.601752629032116
0.68759142768752,0.648456994912928,0.6180031309749,0.599211858786034,0.563174834785192,0.546537683991264,0.54432883398914,0.543610446785982,0.545544150515193,0.548791492778243
0.431983765644858,0.433438546035958,0.433106394423332,0.43290536374161,0.432747765484138,0.435374227887391,0.438238553727971,0.444644990420811,0.458837143722746,0.475079012730806
0.48857995376631,0.47761755204816,0.473748245035113,0.471552156827462,0.46711050187281,0.465229784772065,0.466064647750845,0.469165761387123,0.474320061427119,0.44765759041564
0.464470497272576,0.445212131416152,0.437402093066394,0.433743245014926,0.4283769026386,0.427730240775092,0.428859681190309,0.432389078811234,0.441356730118977,0.448703987581646
0.37822226322551,0.380782355952207,0.379879358614551,0.378863170511733,0.37659424001118,0.377946606845648,0.380154053630736,0.385494736827333,0.398742988712746,0.418587232030551
0.539476044025209,0.528836888639672,0.522483113918973,0.517996818197749,0.508122060991038,0.506288860389459,0.507415815112463,0.510095054026933,0.515134428786067,0.519838449451069
0.391823025000082,0.396936800624578,0.39949013413774,0.401017573578954,0.404670879674035,0.404150574067037,0.403348774420419,0.403708821052155,0.408726857665693,0.420349411378702
0.35774651332636,0.384966947523997,0.398197509601908,0.405532705830335,0.418507164568636,0.428625647764612,0.4320269735219,0.436649570693412,0.442566824465654,0.446720966267771
0.50569612636499,0.544209416729169,0.551137194126142,0.551552058474272,0.550454779180534,0.551576224680851,0.552415869934087,0.55376558172273,0.554918328547069,0.554800825567781
0.418660775225807,0.410954791084428,0.40420825401069,0.402272346567051,0.401358803686212,0.403543720020657,0.405078294133643,0.408228196482944,0.417779690429369,0.430416341031569
0.495950153038244,0.498748800679157,0.500070089314751,0.500800813161557,0.502314898311981,0.503535634800412,0.503964454140709,0.504555750525668,0.505103590493875,0.505337863710888
0.400823532761095,0.416440665666789,0.422688795973603,0.42365312716393,0.414526926088068,0.36156698539338,0.327986073588408,0.312553903798333,0.316324383420168,0.323999242344205
0.473178919607598,0.471825081594536,0.47105875006203,0.470608372065211,0.471255563285791,0.473131921505269,0.47420304278956,0.476217810686652,0.480004933721391,0.483644257078325
0.39857760809299,0.405703447512623,0.411536381631604,0.414349284129653,0.420446113147678,0.42686534606811,0.429794262428546,0.434841195770238,0.445939880066185,0.459389119562717
0.601375629339519,0.577269770978376,0.571909558634166,0.569936592867577,0.567953342620178,0.56697488172034,0.566357150179567,0.564817799449417,0.560289622911244,0.55539743179392
0.380361748488165,0.368998546733871,0.36362051735708,0.360837049539921,0.357363885617911,0.367907368262283,0.370935828350456,0.375849879643573,0.387867251824091,0.398425505851108
0.293631179692887,0.35794711147714,0.38252111099148,0.394246254381095,0.417374036352182,0.435150978817918,0.44126081628261,0.449699373913382,0.46024816911634,0.467239584204496
0.4272044339176,0.430892534922262,0.428421450711755,0.425858564273536,0.422254032359795,0.428543738844675,0.430683543438025,0.433941661099038,0.440327762690113,0.446886574419755
0.487007236978461,0.516044844496383,0.533766666683443,0.540961940495762,0.553190493888805,0.56318380732517,0.567383003919279,0.574437868359389,0.586170012669888,0.596863085047787
0.390169305457182,0.404835651715765,0.413931967233551,0.41909904235595,0.429746104785731,0.440131540206517,0.442854173802559,0.444916031771472,0.444048342817145,0.439543533012048
0.429067887034978,0.431834759040722,0.437473252769697,0.440161846107821,0.445500672295562,0.451352587118458,0.453848723789531,0.456750996215137,0.459240448387731,0.458986845785817
0.423336361266785,0.450071753099815,0.463334185171546,0.46871658808535,0.475034652049012,0.476029238698605,0.476024599825428,0.476066208113992,0.476817724106497,0.478396642961837
0.499613932605223,0.493023171017008,0.487551048302506,0.484156852368348,0.476513839847707,0.469851440087807,0.467357160733744,0.4636609317206,0.458574885260862,0.454840694286885
0.392032116361336,0.401354217936901,0.403218357240232,0.404023850922605,0.405387229772525,0.4058079713002,0.406890578191225,0.410571379668694,0.418490060398734,0.423178323324295
0.461378860134278,0.465761864618075,0.467064892806152,0.468440991598531,0.481385383832502,0.493885950935869,0.498259059386934,0.504770158642753,0.514232565365665,0.520039969035482
0.658153919548829,0.651874867078513,0.641890565782864,0.635079441607632,0.618219540094187,0.601989846418038,0.59567487597953,0.5862738882467,0.572931453637391,0.563844247382381
0.51088523235497,0.505043175500959,0.502146304253285,0.500629913259196,0.495193547071644,0.489657014000992,0.486821161928925,0.481963997946963,0.474136583274095,0.467574213650644
0.443639664298942,0.451357179119017,0.447264649390823,0.444663624998674,0.439611181606772,0.437231701108422,0.437404665767715,0.439149974142492,0.440667821085367,0.441597802661593
0.444682656110876,0.451876099741941,0.454178007031708,0.455265993563192,0.457169493902428,0.458345820821498,0.458727807861712,0.460001104741131,0.463492153062336,0.467980763607259
0.500482650958574,0.498726002911818,0.497976019585732,0.49764879660698,0.497290715942926,0.497508335201252,0.497762959717763,0.498367163580047,0.497860592230832,0.498741925557329
0.387047252414186,0.394176444909902,0.408459046584661,0.414894660627047,0.426476523099239,0.434858782808798,0.438696635258683,0.445049628568736,0.454202133401973,0.460058900340813
0.504304289497605,0.499001644632916,0.498130900967836,0.495251562349491,0.488912948362617,0.483834583111507,0.482281758571735,0.482031020959479,0.486961319383742,0.4968081603282
0.554925635569959,0.569135972000869,0.574695308892859,0.577700159347919,0.58484325056583,0.593088341225646,0.596646499141918,0.600935395538473,0.604275546395315,0.603806868721694
0.345691430978937,0.363828964070876,0.372876036408483,0.377842530285896,0.38822410181955,0.396757327156527,0.399822497612985,0.404188985263392,0.410076204116429,0.421249541868679
0.465749741061903,0.462277859955753,0.462350290804345,0.462583913232616,0.464564869489148,0.468453044659295,0.470466443287108,0.474362851743923,0.481683993228974,0.487859156350668
0.591662786077432,0.58919584357705,0.587288459900553,0.586235537727213,0.585052742924477,0.588210372369153,0.589239750316057,0.590499165689143,0.588219137033146,0.579124861209182
0.48827906193375,0.491518018766446,0.49586564058912,0.496916703519294,0.494796017825737,0.49488430261072,0.489251535820475,0.482671613486013,0.476812794181095,0.473524293214932
0.549621549056262,0.574499412187164,0.586420249139687,0.592751513645822,0.604689882248859,0.611340532651669,0.612699822940701,0.613259110522021,0.610385873972766,0.603954380941907
0.442055170966713,0.414226780198234,0.429548624901188,0.438479551651089,0.445977640537664,0.439083861867644,0.434818874434771,0.430840268511583,0.43016049261533,0.432941319515768
0.521791304782513,0.526978778776176,0.529524603101806,0.530888220070411,0.533485923788283,0.535182475232262,0.535584940530234,0.535368719561405,0.535082065247479,0.533366668528283
0.300114427216057,0.34064874961965,0.360685265604644,0.37153317184695,0.392935291061973,0.409457099862933,0.414712649326813,0.41896030041965,0.419080301030073,0.415222444048398
0.52177261036221,0.503968306481516,0.494897336575125,0.489949017173204,0.49250204736663,0.494735304350461,0.495354996430144,0.496227623943731,0.497754771803666,0.499672549381577
0.394310368746354,0.416889155402246,0.431817618130878,0.440496239802424,0.458608122379051,0.472569257518548,0.477148653586669,0.482896648219307,0.487815609023511,0.487909449323863
0.457790413571176,0.45266711593405,0.460922020082768,0.466814303835589,0.47192575664009,0.470312640655413,0.468565672580291,0.465027905619211,0.458278005342217,0.451812795707243
0.511756688415639,0.536991963380995,0.546496903823787,0.551069058934306,0.559009972762455,0.562155134159463,0.561913792379902,0.560029291340473,0.554084707392853,0.542633690017662
0.640052424480908,0.624354804606357,0.61667566372369,0.612371055116403,0.602005670500546,0.590876390103014,0.587061944670952,0.581820360531766,0.576527365683764,0.579058294458137
0.485767161191592,0.484238776470068,0.488374567062844,0.491102183980831,0.497262429687551,0.502559717207633,0.50449128289449,0.507219633874706,0.510600218408221,0.511686490996869
0.416802076872229,0.421696010303131,0.428273275530507,0.432331357886539,0.44090645617037,0.449326268315126,0.452751640576095,0.460833010134093,0.478338019882975,0.493230738004843
0.454370886890582,0.481536670199783,0.503729678206221,0.512158435487974,0.52188205310913,0.529281149327244,0.5320565432452,0.535750379862662,0.539922232381387,0.542299929900645
0.47526197945345,0.482603217966062,0.484609399476016,0.484416190776469,0.481197750251356,0.477305669554772,0.476896772989222,0.474795295916149,0.468380524818717,0.461797969559749
0.612547169769116,0.615216887258911,0.615123012711069,0.614504398531449,0.611511590877152,0.605524329532736,0.60212133172608,0.595828119023738,0.584229491446061,0.57256032648941
0.36458007490955,0.37060339708107,0.373916828495955,0.38066272793903,0.408564103938198,0.434055682054054,0.439397866489735,0.443974264784525,0.444810611425267,0.441101972039566
0.470168113131292,0.476290954219716,0.480497737662738,0.482985357067596,0.484717653039372,0.483666500443746,0.483052237870526,0.481981913459861,0.480661433878027,0.480431335736991
0.588452991241262,0.57608563559638,0.551935265500084,0.540760808336505,0.521860588812953,0.511852615441506,0.509916523436295,0.508377468004468,0.508951391143074,0.510477563126403
0.656038727679822,0.622262482230024,0.605716013566174,0.596596622849765,0.577609721476818,0.561509759124585,0.555327011066361,0.545595540167018,0.52940886129703,0.516500614577003
0.575484469261447,0.554228607852025,0.540298821986108,0.531894052852348,0.513856139981983,0.500591307592374,0.496714995963197,0.493271534888854,0.496098258855749,0.504216039687344
0.485763799946771,0.487686390975809,0.485504346002672,0.483299181121259,0.472184677080432,0.466628482616939,0.465995181445666,0.466250917842123,0.468812769783308,0.471924930870447
0.446669693749815,0.45293799413834,0.455818265831309,0.457529141391206,0.461612544409277,0.467366444729494,0.469781321359308,0.473161437551061,0.477273836209011,0.479528000142767
0.559605855068931,0.550187327940018,0.54764183094406,0.547323571705952,0.548803834795951,0.55000249045749,0.550412403290462,0.550970573144292,0.551274840418536,0.550236357517143
0.326037296179396,0.341711867358219,0.34985415819411,0.354629686378862,0.365472003558911,0.375886152984671,0.38018579875124,0.387098091174339,0.39866506232657,0.406072412199546
0.363509803512403,0.37352709465644,0.379461634739448,0.38313440857099,0.3923035313742,0.400419480944687,0.403662436119713,0.40967498038159,0.418981090149102,0.427181859931814
0.42268919174327,0.447436969707635,0.463768660375168,0.473655495653135,0.485539012592041,0.490008379570403,0.490897860283503,0.4913901418729,0.489014668900865,0.48153290741344
0.540052463757072,0.54285181895799,0.54270271069277,0.541883535922239,0.543718652484,0.543567662647375,0.542481465631273,0.539355526325189,0.526406387772346,0.465317813906654
0.634190282645617,0.609375817401712,0.600460518904618,0.596239117951631,0.589017648396875,0.58629881818907,0.588650544697463,0.590556502258446,0.590632548817028,0.584028768423836
0.391482687032582,0.379992915110743,0.371226313626027,0.366502635523681,0.360664817734953,0.364088224016554,0.367957433227157,0.376039872326371,0.391640089199277,0.405561087975125
0.377003278767,0.37885666311297,0.379875823691604,0.380624002144795,0.382939011758347,0.388820455574148,0.394717714617162,0.402021809143084,0.409995804693583,0.414114527486986
0.326237355132409,0.343328054097545,0.362820810958658,0.373185663940447,0.392436236859778,0.406214415368399,0.410933964984361,0.417542070521031,0.426201487343187,0.432851817248455
0.485910927285091,0.491107044461795,0.4939656607008,0.495618897306035,0.498576218347029,0.502158854339291,0.503604936716374,0.50604537338524,0.508914608730189,0.509109332785909
0.547952246710388,0.530199206139995,0.525002908881755,0.522844294696142,0.519383107004582,0.517195471202218,0.516485347742519,0.515517342837171,0.514942365744486,0.51480836020532
