LCF/LOA @ T/Dd = 0.12,LCF/LOA @ T/Dd = 0.25,LCF/LOA @ T/Dd = 0.33,LCF/LOA @ T/Dd = 0.38,LCF/LOA @ T/Dd = 0.50,LCF/LOA @ T/Dd = 0.62,LCF/LOA @ T/Dd = 0.67,LCF/LOA @ T/Dd = 0.75,LCF/LOA @ T/Dd = 0.88,LCF/LOA @ T/Dd = 1.0
0.470245553300505,0.464062214489954,0.46163842859445,0.4615772827264,0.496150016981964,0.48241599992965,0.493244903669375,0.498912367792439,0.498492572721655,0.492626353025629
0.498675965798893,0.521071949061683,0.499155174697816,0.494853075857675,0.489178486805524,0.467838400684561,0.457654848197388,0.440440310395438,0.410166483893285,0.379809372531694
0.467890193487344,0.471016883095443,0.47235071938343,0.473133120423202,0.475779601093333,0.478821417383016,0.480216040347486,0.487158077060055,0.493202134973681,0.497939562347274
0.355754847608247,0.371169975838559,0.378460714791736,0.382561904409285,0.391544089192853,0.406295343253218,0.413496671395051,0.42631046719186,0.452514864890694,0.516131445377081
0.426400718265204,0.430020266799364,0.432181174204909,0.433644746344835,0.437657740506462,0.442399803206543,0.444547659367278,0.453181760839812,0.510769382746598,0.522345529944319
0.33393892354838,0.332209253729884,0.321701877842633,0.313127970352118,0.286973026727989,0.257693328036572,0.24754641628191,0.23787637825934,0.271191757451205,0.370096125705818
0.48539590200016,0.472316045272043,0.465524467919707,0.462148880499178,0.457796219428143,0.464070382977844,0.479961006555956,0.497953182206258,0.520193972040418,0.538649904469104
0.405022938365596,0.402842648666231,0.401795296544588,0.403874643414193,0.445257362411429,0.456627906941617,0.455807837436559,0.452853621933203,0.44031352767458,0.409890836661696
0.452318406766736,0.457551779750844,0.460549929725454,0.463683105884528,0.476274626384539,0.493353794868373,0.496864581813147,0.502622989345301,0.507277885929075,0.505226959386065
0.420623367514709,0.399757313388436,0.355860392090487,0.325060108091073,0.27621842406671,0.29446609207901,0.329378844638879,0.3924934142808,0.474042170740777,0.523470653178161
0.492966660238497,0.453595840821833,0.394438201013194,0.367573564783372,0.3441048595629,0.377738361044185,0.406180766442913,0.463481140468983,0.557859159231769,0.604159712833009
0.409402278468207,0.405763636254387,0.404972289277175,0.405099945287548,0.407376923308281,0.412491821398051,0.415500525563237,0.42277705424179,0.441557258720634,0.524852715150191
0.386573983887545,0.425387489951033,0.434463346071553,0.439380174975181,0.455995719666896,0.481191371357668,0.491521702972704,0.508415641725846,0.535898067548635,0.566456062378443
0.385066150017155,0.400300354903148,0.409956144998599,0.416358094435164,0.433688506401618,0.459064998680984,0.472239152527462,0.476329924220777,0.482924044851969,0.496982409802902
0.410959952625379,0.423058209486635,0.428795194980437,0.431924951875229,0.439182824848515,0.440625748263535,0.452629666920593,0.472334252265069,0.50387487496196,0.538484619109553
0.39896688964539,0.46774426463571,0.421453145058452,0.375291482367079,0.222010472059125,0.277901667975521,0.355021741127981,0.425169265703844,0.452425930736204,0.443422942033919
0.538423791356573,0.542763911357825,0.545366586280006,0.546501587389189,0.548161921670326,0.547388166814267,0.555596083220943,0.558506077250916,0.563927763805977,0.568466048450509
0.336949120024697,0.376659379605625,0.395178313878528,0.405155746365906,0.425024353873438,0.439298061007559,0.444318104348608,0.453866745882563,0.479484248694619,0.498240273821312
0.586259475586063,0.56893177417461,0.560682363003096,0.556269929411272,0.542499923687495,0.519730121532983,0.509728985270639,0.490126927938395,0.437839334331534,0.410409892921305
0.62760369057155,0.610929324437809,0.591432322218338,0.580652545617759,0.564627919074141,0.54881348331113,0.541171691633626,0.527643980085571,0.501472653231393,0.469940651530333
0.244011261077736,0.247965875576477,0.249990460304496,0.251071728523044,0.253690867746691,0.256707584840202,0.258170498466001,0.437285886413673,0.451359701669732,0.462571822405866
0.528611646735347,0.520073723112387,0.515048866415208,0.512363339430184,0.508486275716709,0.508200399483761,0.50856462119247,0.51335562906911,0.523087483500285,0.536436534807421
0.547090322873923,0.513347066766513,0.492423500724591,0.480580839526011,0.462766279777093,0.475424583786187,0.487504719650687,0.509448040925274,0.557335108748213,0.588706617920966
0.494662833509109,0.515088218023454,0.516494289687247,0.516082483238999,0.511183227000421,0.507476839656414,0.507766962434277,0.505998223583379,0.499988822335753,0.49292824696705
0.682261916643868,0.623763040553926,0.584609978054055,0.552713596566519,0.473747555063372,0.413555633881927,0.39871494709693,0.429902598660766,0.479487505460434,0.522465796550941
0.456667887088032,0.461494138263153,0.461237399294624,0.457572755604686,0.464829765863573,0.463476067385938,0.463161734569735,0.462745868916679,0.449637309544026,0.503596355947038
0.455221563233989,0.401697270646397,0.377518923740309,0.365571361549622,0.356152052568045,0.386395974463901,0.404958326633812,0.435245613465072,0.471739043822162,0.483591930239487
0.535856512377794,0.509842855404476,0.501831383169809,0.503070988926679,0.512396793368553,0.534974348479859,0.549208826332162,0.57595556638012,0.631862458760282,0.697987005552074
0.604279824824216,0.54226650184149,0.511922676986072,0.496779318670663,0.468031738790381,0.478244494043971,0.485464969852929,0.502560454102616,0.538113236097299,0.571796963180228
0.483843977426962,0.5038084419499,0.512842118879027,0.512840150481557,0.505171773638005,0.497390409280161,0.494373117037053,0.490351799946333,0.483840512673527,0.473336813220157
0.506423280021123,0.459697074951572,0.446353671632654,0.439173549643431,0.424965988345312,0.412704243031038,0.407984121597435,0.417218191527416,0.410208953053504,0.400560381655366
0.411761267178283,0.422150946658939,0.484306093881105,0.438235038474418,0.416372409282384,0.42148776527432,0.419480536933317,0.412407491964008,0.395143109322162,0.377805067586328
0.476292346715457,0.48116759557919,0.485637243112833,0.489263765290967,0.501217201271432,0.516274060271714,0.542478575080599,0.521878385694342,0.51717664892878,0.507315018051481
0.480596752531938,0.467719455693682,0.462856720643067,0.38651096918683,0.404404133018594,0.425493076514802,0.434723172330067,0.447793101528003,0.467838547223701,0.48786580526716
0.501019279256176,0.475018923144467,0.46590517798568,0.45970921161938,0.43698704411363,0.417429042501734,0.410106722543537,0.399308766329205,0.384611321312807,0.376874978417148
0.457256944477414,0.469595707256107,0.475268305660468,0.480646526223785,0.492708540805378,0.501914714446444,0.505344646545269,0.516755507990629,0.539604110631853,0.566485065107047
0.485749900783291,0.489809968517197,0.490164081252756,0.488980251725308,0.478948327840213,0.538021625682559,0.53057827869271,0.521065927394551,0.493681181422587,0.451610268545245
0.488993424623109,0.45960128967517,0.467569870087703,0.473953773709164,0.481196969849287,0.479163126038414,0.476424216169083,0.470435508975816,0.478056646126597,0.499261465765114
0.482628822093446,0.496557721028268,0.502939511770595,0.506266573617537,0.512572156051725,0.516823138658242,0.518078625543172,0.510336314450758,0.513392765806495,0.494912240645598
0.428242092188507,0.287313608392018,0.300453995649534,0.307002698580816,0.318195637338653,0.354200866932358,0.372845035668113,0.405160635462513,0.446568716498,0.459956924111536
0.545647599182742,0.542713335079375,0.540398500165348,0.539471468843445,0.539926056349288,0.547541074425732,0.550203972832995,0.553646189405322,0.561505522370936,0.559656542385562
0.439297995518061,0.458890247827142,0.444009855936799,0.474830290768243,0.503048522029389,0.490854843998595,0.484475918644662,0.473498924907158,0.453852341818168,0.432510475709097
0.429795889190216,0.453394330423714,0.468242212083152,0.490599644466068,0.510258501850591,0.516197129365493,0.514708021190868,0.514847883310806,0.516144465115398,0.514398808215407
0.494375715424276,0.484497051347472,0.489642548129522,0.490696918700475,0.488556968568542,0.483331234087865,0.475764201161184,0.461799700191323,0.440574576192216,0.423429320219855
0.519759889117711,0.5213143646747,0.524176392503622,0.55025336299919,0.57171678814229,0.554423966949768,0.545786009807695,0.529694994880092,0.504721096416541,0.534557204522262
0.359301392051743,0.346970439519647,0.341050057188973,0.367716721416977,0.30141466657872,0.36844397286926,0.384297616671899,0.398024863002261,0.455855490613672,0.486414047003427
0.371911173772686,0.368718367373296,0.366626143427433,0.367541656293444,0.369459984145191,0.371226692177795,0.406842822237717,0.423009789918475,0.463821383049505,0.495868144668916
0.484370197236555,0.547283987823972,0.563466100181016,0.567067973711276,0.568350459344714,0.564527058353702,0.561797219928048,0.556166647475814,0.544286967933035,0.532226981330393
0.546392931335986,0.546900815518569,0.546033227806764,0.545354081155737,0.569093549181623,0.571013845702837,0.573809604981905,0.58054781847616,0.575330289664723,0.558280319352106
0.505796151228485,0.505899898161011,0.499909533955905,0.49327886092388,0.472532681078553,0.463207264985213,0.463676271817109,0.464156064766031,0.459390934560138,0.449607607844957
0.484309045556442,0.483910115741451,0.485287021393941,0.486881110164955,0.493378791879594,0.51083223361145,0.51738753964831,0.528949635357643,0.550333616150348,0.570603514719564
0.401967683537572,0.417571680624492,0.42748752992841,0.433869064028138,0.44998126482187,0.464144079681896,0.468955432812424,0.475952956917347,0.486597965116555,0.495161558921996
0.503966393693261,0.458007235844302,0.459683393674768,0.459520082275304,0.4560626671364,0.465844901147871,0.469122328392894,0.473015458937699,0.473427152658066,0.452127414641011
0.492846556969486,0.4973165657167,0.499096430874293,0.499551961006197,0.498068925629641,0.514699367450696,0.506553626182178,0.50097308560855,0.49166859286433,0.480237643942036
0.477967321080363,0.486044876398774,0.485091145063405,0.484228252926686,0.481769398391652,0.479525977819463,0.47856815655003,0.475906195668612,0.472858194969062,0.48377362026948
0.369769119473686,0.41778329964852,0.425072369893073,0.429724424926522,0.440975914004402,0.451370972900403,0.455681148735118,0.462508151837053,0.473246611992658,0.482147719869654
0.537674820322914,0.542873207692089,0.548657098177223,0.554377645896398,0.581241481919792,0.62378300952377,0.612557224152779,0.595044799463032,0.584917790413102,0.570727018919841
0.601267616233288,0.595320850100827,0.592874886760521,0.616218382865282,0.60397090157558,0.595336191137973,0.592062407658447,0.58230652438288,0.546146051607593,0.507474889778035
0.682373229638162,0.652996083554896,0.646912751680048,0.641335519725727,0.626478289624096,0.609147902713703,0.599969882646729,0.582634686933101,0.544319528940805,0.495857792636966
0.571304823512504,0.556225194911209,0.555943756485069,0.585663969219363,0.584007356535965,0.585255193554924,0.585845571595667,0.577883836063855,0.500080348848097,0.325332038285184
0.614521034656962,0.619298197479795,0.623002869380318,0.618524267750806,0.608689635338365,0.599803543286011,0.596082460322042,0.58975331959615,0.581256860297169,0.576051950493292
0.666095719786985,0.595557328554106,0.557411838915775,0.539423219867399,0.516974463173556,0.523343750635999,0.533546416927126,0.546182853024103,0.564647455691063,0.58060256335279
0.436569879977263,0.432804658925971,0.431821249212394,0.431763794571898,0.433238791907331,0.460183472937963,0.476204648740576,0.503672759093227,0.552636052603884,0.601064972727281
0.477776546345259,0.464657033418249,0.462019018720189,0.458335393784706,0.456625708055873,0.467611548609521,0.479440499963621,0.492236889817663,0.482162551173907,0.238564356287575
0.443045261826061,0.419365452935376,0.41296206528081,0.411702910279104,0.417036456270963,0.435859541895292,0.447902478868535,0.47298606205494,0.493905122102794,0.522593561527302
0.381154973025411,0.380539324599845,0.375757598433945,0.373509156673939,0.373210659316175,0.392939365310559,0.405818633501381,0.429978641123417,0.494029655025491,0.573445138547864
0.526812276347264,0.511089754199413,0.496017577712941,0.485373873822979,0.482485762791483,0.516263093778918,0.52771120424748,0.540659353389321,0.554405989957216,0.564891785657185
0.396047992393411,0.402819157698292,0.406658244529335,0.409123817740203,0.415544031825217,0.392950771039387,0.399162772295273,0.413385682317188,0.44563276406823,0.504356633990944
0.385855281016014,0.427428853083621,0.447944221853743,0.456591566060895,0.468272423103082,0.48088029085623,0.48349668868694,0.487459826856845,0.493423783954535,0.498212070154724
0.535330612822437,0.57410713539835,0.558444589257973,0.548918544462483,0.551233257804569,0.559921824662692,0.563394731340337,0.564113982510142,0.557958454561903,0.549763639371344
0.418020390762921,0.382975854710934,0.389766601237183,0.393937443960859,0.404282886700415,0.415840428536323,0.421136409492325,0.431446876212679,0.476683691946267,0.491654948088987
0.499118230860331,0.50306369417578,0.504903063361301,0.505871601473231,0.507678628894746,0.508790017426645,0.50904846261277,0.509204398738301,0.505349341773363,0.507797442580221
0.401400143681824,0.445161003032326,0.435811693565904,0.422632187957163,0.340901261397285,0.170702686528836,0.174599397465333,0.275338741563613,0.418768227226068,0.455049129586759
0.472140399972583,0.469722913103442,0.468380103198257,0.467657615800137,0.476320294960501,0.483962439103187,0.487769629048202,0.49405629546024,0.502825768529914,0.510013483268101
0.407075387747375,0.423103349758761,0.426640400427335,0.429704036410028,0.440117161092438,0.455230193462517,0.462975288905593,0.477183228676499,0.526874125601772,0.568776735713499
0.583185899527759,0.553552245288614,0.555978883325584,0.557784758286337,0.563597113115117,0.560418039648036,0.556447742965959,0.54682870595115,0.522395133475776,0.535332518931738
0.370660188749859,0.352876206038406,0.346087747066337,0.343037956062347,0.393856518082707,0.400411300706882,0.404761953621825,0.41901388512473,0.466155194219399,0.45799142457127
0.350447491281739,0.428914335150596,0.443102789627537,0.454642189860267,0.477264653391611,0.491079531297101,0.495017057663781,0.499254906711754,0.500342829918775,0.503336223783696
0.438343528945083,0.427219515203978,0.414826288834234,0.404559764383161,0.449409595647859,0.453720094877802,0.45583648504974,0.464196230535419,0.48321260622895,0.496076386891084
0.508972712192456,0.585903585363147,0.584187628941696,0.585209697071753,0.59455715659819,0.614580846739446,0.626173275574349,0.648292023749276,0.68633246525362,0.73159943002867
0.398926284093562,0.430273893001223,0.444862384959734,0.4523947981823,0.465767653910096,0.479515391727426,0.470142477877588,0.453416439573566,0.42650240021562,0.376922311766328
0.386371821287454,0.453394246768547,0.456045700426412,0.458069093433121,0.464421467466955,0.48385123357505,0.478503161030189,0.480622571744867,0.463121791425076,0.452651202954503
0.442734945137396,0.483914178391676,0.49574267821103,0.494134673361029,0.483735656539284,0.476302248441966,0.475889036232461,0.477368715307312,0.487504253055153,0.501298822220172
0.497460189671977,0.480081000378119,0.469690063568032,0.463747598968043,0.45135966420989,0.441516159062927,0.437982333519881,0.432878507582745,0.428979971241866,0.426752971841322
0.444864399147832,0.407897248106236,0.408725129773932,0.409091043211324,0.409798675160157,0.412334699730707,0.427137049332,0.448382865037428,0.461722069315248,0.434725400763872
0.4663907612618,0.46992453986551,0.472269646984615,0.477742971319851,0.521489556064971,0.532244298185715,0.53512681232695,0.543598600216701,0.547985803700591,0.538539858250133
0.666804518721362,0.633596699263802,0.613523276527457,0.600791383540622,0.571866061076221,0.54696992129561,0.538016303172125,0.52534749405699,0.506855503993375,0.514794135261798
0.50638714555402,0.497600260239013,0.494094292545097,0.492622678678903,0.471696222936026,0.46159080908314,0.45225973445316,0.438983982875809,0.422225256094927,0.410322117607327
0.45989956135299,0.440435761709247,0.429769657287848,0.425571394301641,0.423394761179635,0.434062921376916,0.446374956136607,0.45151543375444,0.447912522304866,0.448861486651075
0.454978443004828,0.459461807376862,0.461272244297352,0.462086975876501,0.463103457103258,0.462841035325847,0.466095504192388,0.475603108878477,0.493447542956465,0.513334293908494
0.498760370636979,0.49609345982509,0.495523486832695,0.495582772730546,0.497009459812998,0.500231978310036,0.502109757241005,0.50578821347714,0.501974374352466,0.505303357185718
0.391294499810088,0.441594081508323,0.450965418336273,0.456238270390538,0.46701304507452,0.474507931621036,0.499709687233253,0.50651378195919,0.513579682744201,0.515559134450834
0.499947200740597,0.490484530927099,0.481940483976323,0.47707047091892,0.467929510616332,0.464118561830876,0.468751771866146,0.492613929690519,0.548397309316049,0.620162877602549
0.571911549738729,0.586328335633714,0.593173908514012,0.597666414019362,0.614680389319682,0.639676870423626,0.637502414877562,0.630696725163252,0.611665135476425,0.589972883211895
0.361283357406003,0.387722301821469,0.400123246846441,0.406730157153909,0.420697746701217,0.430988888711688,0.434374833225117,0.438949987326328,0.44522847613112,0.516189798697142
0.45752324015236,0.461419155534919,0.463582311038245,0.464865125745494,0.483248000614656,0.495261479563392,0.506283764553744,0.526433674019969,0.552302220447744,0.564401374700495
0.591507754906435,0.584590581529101,0.581666588974647,0.5804758441544,0.594050325644215,0.598378044290127,0.599173695271024,0.594001035570142,0.561783805790369,0.513435311595523
0.477536643232033,0.508598468586823,0.505375992739489,0.500137198926702,0.475213159746083,0.425025355097113,0.420327962117654,0.432748580415732,0.43648527949575,0.438788153823619
0.575303607687609,0.61927253995016,0.636961915735234,0.644949151563277,0.650392042830386,0.638778425884472,0.628830038103155,0.608811474690974,0.56649373254288,0.517712712601585
0.407251146171051,0.454880696472472,0.48291277406905,0.485937857129614,0.441948638777977,0.401898385562613,0.39999157442595,0.41280514090781,0.443585157429042,0.476865305650686
0.525944820882907,0.533583804763131,0.536895550969164,0.538464555074263,0.540705815988032,0.540827953934456,0.533803632971382,0.539381123436704,0.526198373952067,0.505179662606888
0.330232595746522,0.389445139509047,0.416328609045434,0.430391165809247,0.456808858016872,0.479118698557838,0.467341389002754,0.441706345683371,0.395253732870424,0.346588753355201
0.505181855489882,0.47941537066426,0.465403016253641,0.476837432604266,0.502496194252839,0.501258571046177,0.5014729169876,0.502782039229507,0.508003135418723,0.517073111814504
0.406827735174561,0.461433728870283,0.485672590353079,0.497441267998884,0.516068882371836,0.52289416730794,0.522746843296345,0.516668076048346,0.498795209122997,0.478894810632024
0.425169434004711,0.46855122307721,0.489279234647643,0.500327232042763,0.474735287230994,0.453471993483926,0.444068345941425,0.428855810093868,0.404103649229038,0.381359712049262
0.540176054808334,0.56577646815771,0.573273315591941,0.576161414258536,0.579281477157515,0.564222085983127,0.554575754865915,0.538673488263914,0.500459035419909,0.421228232865363
0.62754497649048,0.608137741296002,0.59883741957668,0.593903361299184,0.572445574504351,0.562398092914271,0.559354281276845,0.556656914954161,0.571515550683716,0.611118986954024
0.468239296860183,0.494348184035214,0.504199375249637,0.508989120214332,0.517430066432267,0.522721605192091,0.524120135386825,0.524610303475956,0.528454616611827,0.502215995448766
0.408881805000046,0.438665743418989,0.452139145881598,0.459393471397899,0.473615334633909,0.492246947906488,0.49937154578243,0.557892222817262,0.59853885616165,0.634603126634368
0.431143348959493,0.576347048627647,0.57157823173377,0.569506094272409,0.557307066642383,0.573347905803003,0.574857136987734,0.574882573176149,0.57027437962396,0.568769603747514
0.483308568290672,0.491573626204225,0.48647121833134,0.479955641812997,0.463817333077405,0.475406142057807,0.468251667652972,0.448892993956899,0.415256008556086,0.39901470660278
0.616160475234071,0.616551110253877,0.612833660308545,0.609310826261537,0.59703626800885,0.57322170290108,0.562673044715525,0.545346660690111,0.519286593427798,0.495079584776909
0.369165149335905,0.378755014060031,0.382926538671042,0.43530091294178,0.505499679156192,0.482596853751683,0.473931212819911,0.459890767934715,0.435413097284926,0.410370990681695
0.478096549633851,0.479062354204019,0.495135521374636,0.492670526169073,0.483882245048182,0.47809862730442,0.476427294442157,0.474176433849472,0.475773718329468,0.483072475168936
0.59458615497809,0.533549745906104,0.478522511379572,0.475790375585584,0.473310598613643,0.485848737193981,0.492032960828512,0.501532898080085,0.521617290395329,0.523291255973081
0.626715908773954,0.579009558009056,0.556888824901022,0.54515277421033,0.521543547260546,0.501305175178937,0.492324223608839,0.475370508579253,0.445272695749972,0.455984369878506
0.559809475579528,0.518531724319055,0.495924569854508,0.48398498377677,0.462001150291073,0.458683556370497,0.457402485777608,0.482940566262244,0.551616669732194,0.620671937606292
0.492654949252225,0.484302885259029,0.4742711323568,0.465980561875054,0.431208451274422,0.45487642426845,0.46163032175266,0.475855783348024,0.493081845527222,0.505021573192459
0.452582538437411,0.459846371032372,0.464276858079084,0.467099539429927,0.477135192351848,0.492166408315049,0.495148791432422,0.49806302028189,0.498366499184909,0.494643493357521
0.549713308436548,0.538874633146515,0.543024938690099,0.548645173464293,0.554291345900362,0.555349714645338,0.555532432617417,0.555625508339221,0.549396271806537,0.532696770749143
0.3403492383707,0.364141702238174,0.377366054439173,0.385381026707939,0.404143354364127,0.422598780111055,0.430367649007166,0.443171758060787,0.465943067809073,0.446889939517366
0.372088220387261,0.391102756053245,0.402782753024239,0.410737611048096,0.432972216738021,0.443404198920086,0.461774581340534,0.473698224078398,0.496159281906653,0.517405845622534
0.440718686770366,0.473023699816547,0.515613118502287,0.513499111115237,0.506934602734802,0.500433243058357,0.497632485517961,0.490867570550322,0.462872108519682,0.413899019479098
0.544896440022498,0.54409292032574,0.539999160213946,0.533870363550461,0.54883626545059,0.536485319226433,0.528617493039417,0.515094348584934,0.436248265154,0.276063478042221
0.607029199391472,0.582464123018267,0.57526811101123,0.572472065421057,0.569604005224278,0.612495745014131,0.61329073765298,0.597927391438671,0.5762570592123,0.517135230137221
0.387266154807713,0.362687083630296,0.350181239833597,0.346925950671966,0.357274899310871,0.395218225131982,0.418392944321543,0.456650657852426,0.519896061770987,0.539764862272176
0.379181809748308,0.381352034412158,0.383694787437368,0.385670632082016,0.392084050173202,0.444151472868549,0.443581151652235,0.442595374054988,0.4375519446651,0.432378925399982
0.322872931405302,0.405848108285373,0.426854180088933,0.439909223368492,0.451499633977806,0.460512006745538,0.463631900511179,0.46759062660407,0.470523485208543,0.483510545353953
0.490154853644902,0.49843753618464,0.502354935608126,0.504605163049828,0.504847159738651,0.513721212997813,0.516341593404856,0.520248071335552,0.514393910121102,0.505999175676267
0.538572791972989,0.507015820113144,0.506768637526876,0.506635754760541,0.506257094978395,0.505580966776336,0.505141122449215,0.506098276504556,0.513120486248108,0.512857301043456
