x/LOA of fwd end of Box ,length/LOA of Box,height/LOA of Box,width/LOA of Box,Volume/LOA^3 of Box
0.0600000660399551,0.565687344170873,0.168888275837452,0.200462321269814,0.0191517612751017
0.11925735885842,0.794153384172611,0.202180443984012,0.111304169794826,0.0178712516991013
0.0615466772320041,0.660023954015191,0.219942633325775,0.153832345715601,0.0223314426639899
0.271827855412529,0.306840178228986,0.181883657355447,0.106884342786531,0.00596513114270913
0.200400174726333,0.501764957565499,0.0845690458965072,0.159112389378966,0.00675174071897301
0.194527341443247,0.553472370054966,0.170894533389161,0.146469702261182,0.0138538957313467
0.250000152541384,0.381297620582733,0.119460400635442,0.104353259135235,0.0047532874594615
0.142000072807439,0.708211727914733,0.122977881365463,0.15313543453113,0.0133372353983696
0.0430624138218123,0.45358208884639,0.108035924928554,0.217159118593123,0.0106414831423586
0.297400135427161,0.52879723135928,0.0532945721648659,0.180815550507401,0.00509574785981724
0.051481880930973,0.631306167113243,0.248033232343519,0.132462349603649,0.0207416049887481
0.120945440245934,0.735186797011262,0.159367992110234,0.0867091698542219,0.0101593010140152
0.144331280059268,0.660576586834035,0.0883909545806357,0.126610251491029,0.00739264535187829
0.307737208382466,0.658284556995532,0.118974776689163,0.206640388874954,0.0161839219639169
0.0711730471069843,0.558826797938263,0.204839795516384,0.213570793558319,0.024447441694789
0.0867584179953777,0.50524130129439,0.194003131640924,0.101284853981824,0.00992777879324834
0.186704305320439,0.753928554682026,0.0366400709445861,0.14217784154453,0.00392752008782606
0.277387219703595,0.50935704805041,0.0962438249119776,0.234643567082006,0.0115028073570822
0.118826911303431,0.664834679841035,0.159312959163163,0.131561353738287,0.0139345549866823
0.151829522413445,0.60022649536626,0.121936702973479,0.166473878559393,0.0121841632215697
0.0397021667505641,0.656520808547255,0.0667986816142377,0.191051044910705,0.00837849093297878
0.270451650004123,0.469548186004538,0.216023696093185,0.187646730311309,0.0190336711180924
0.208950305296639,0.521105253028338,0.0875612325516887,0.11847138324922,0.00540568551915529
0.133052577535381,0.615229864662749,0.081314679627789,0.117222852552628,0.00586433335660378
0.0477137632015075,0.599800983392138,0.0826458289478588,0.222595065908572,0.0110342710253083
0.296313945602943,0.672677156006823,0.15715518302958,0.0957671786278585,0.0101239987090432
0.35761780825461,0.458361999462188,0.180814326274889,0.204789567348321,0.0169726349802955
0.329129517904689,0.579777569745166,0.0557342997008248,0.209927118181222,0.00678347926829834
0.292146744259493,0.63382135805796,0.0566449612156518,0.119235088003332,0.00428087187746891
0.384691409085217,0.595775433620804,0.0778576846602513,0.212392214016797,0.00985196063799171
0.290361030208761,0.633651470320804,0.0357067624767874,0.130458064491656,0.00295169753414578
0.248538674585067,0.421778157880384,0.107773415600785,0.118215587662633,0.00537366363336907
0.265697972902776,0.505283862959569,0.188669157106889,0.15802640419144,0.0150648910735006
0.154706217089362,0.667293761615881,0.209777190668685,0.172769059244589,0.0241847330623887
0.265106044796461,0.375208577519884,0.200212272060305,0.153453724133296,0.0115276527304465
0.434321224253906,0.542175241014881,0.0592512420226072,0.304579937241887,0.00978449537955699
0.0732504138385306,0.584749448643411,0.0720005884379046,0.160560724557351,0.00675997649856368
0.0590959248758303,0.757547528997511,0.1466422265378,0.145824863013565,0.0161994589311443
0.295824516112125,0.58468712639246,0.174113023127792,0.254291939879236,0.0258873373220737
0.0413002024079082,0.533133959073322,0.155767194881182,0.145348792733584,0.0120704587048885
0.0702240588985623,0.853463599069376,0.0815840693463614,0.284560150025522,0.0198136482049689
0.0430854354160837,0.674914507025021,0.216603449876267,0.165926428852625,0.0242565872799359
0.0516897890088563,0.809406349714404,0.156421520262416,0.121902548588469,0.015433907567323
0.253382105759289,0.430502438411705,0.137603265271159,0.285669386439468,0.0169226377274993
0.367902150086797,0.466097649728813,0.209858418228134,0.312886272434014,0.0306048191484698
0.118275008649682,0.486211337071691,0.171113250095642,0.154942709914378,0.0128907999537182
0.176587255731031,0.497559748234169,0.0614832543167661,0.186087688902782,0.005692718755339
0.0640007008646388,0.59999758907973,0.138064965654853,0.291317312281653,0.024132331859962
0.505936372121209,0.434610960294431,0.0623901893236364,0.0658871277478074,0.00178655978321305
0.0860000008248609,0.648635123036797,0.129190178833599,0.198065694502523,0.0165973679546077
0.146029084691358,0.603970871690949,0.173968744700391,0.153753676436175,0.0161552146521918
0.248065448412838,0.512891766805,0.205933345683041,0.065367350244291,0.00690419872850379
0.0896221755151617,0.711126660053925,0.0997776443237948,0.133959987695098,0.00950506970130092
0.130866988462164,0.517132199375636,0.185197702330063,0.183073497288207,0.0175332591678012
0.212778136069155,0.61102322424128,0.0988000623135138,0.117356500697662,0.00708471015561482
0.336665942083382,0.480560288843182,0.0804905215633506,0.143449031251401,0.00554868718070623
0.164457562817753,0.541989766176191,0.201429433053534,0.237467201905087,0.0259249335326089
0.095568324888063,0.626415363003046,0.130966260183409,0.101213941522487,0.00830351862672179
0.144759949883587,0.626454395681549,0.18974325057356,0.292713936405545,0.0347935864679137
0.166368119490607,0.571631832943457,0.20930525172981,0.326519359665098,0.0390665866392883
0.144701061913259,0.50929893270102,0.222497690340594,0.076777798006826,0.00870029393978581
0.377210039567797,0.482242457338616,0.0985905313626418,0.185993903602233,0.0088429946108949
0.453341473036542,0.492912875169267,0.0956236227415602,0.177007236847521,0.00834307942547895
0.11335574308443,0.490642793077006,0.147710342951185,0.249361110675652,0.018071951572248
0.312664188745052,0.549543628505451,0.168540691307707,0.205254209141366,0.0190107398940565
0.347775438661676,0.426382795036202,0.152358754152751,0.125873308334781,0.00817712679209499
0.274095409346496,0.483475486092481,0.183034380828955,0.113664989610446,0.0100585145791519
0.300000016024976,0.466874849112936,0.22037596351729,0.121236610124234,0.0124737917017573
0.125893908282683,0.610895979470695,0.0925923958193957,0.138884242896443,0.00785589308253403
0.253628765421004,0.594527429103475,0.176782683701213,0.144800350483153,0.0152188288010241
0.064000294571149,0.47382828182974,0.193493339113806,0.0955570958022043,0.00876092456043186
0.183007863167188,0.606675702553905,0.0659433146730806,0.259877796029899,0.0103967248397918
0.144000023649714,0.612102101945392,0.187366093039464,0.0668719712791653,0.00766935776577185
0.136399749266751,0.450452237991961,0.16628727936008,0.146983521851637,0.011009723852102
0.369530643831307,0.401744970610269,0.121767341443789,0.216875010671151,0.010609399085989
0.328976276268331,0.550675919377099,0.0759050891553676,0.143240113259094,0.00598730849938287
0.160000102471135,0.675742022154503,0.192212125877961,0.153058269467436,0.019880097402391
0.330937243170479,0.360597574372292,0.161226799566292,0.148307704637729,0.00862231227144445
0.22600761353948,0.581098781239947,0.125649939876014,0.110187837421849,0.00804536791614447
0.171954394527799,0.520397217431521,0.179613857563403,0.0875721012257803,0.00818541261406302
0.401563678403449,0.503820239359568,0.207895248866976,0.206692744367547,0.0216493771290325
0.04425987017367,0.718853994325212,0.0657752515343329,0.130868122133325,0.00618781154531246
0.132069224043232,0.645416409683954,0.0862856246242473,0.118960479409749,0.00662492790030854
0.190088046835278,0.649910815987682,0.202279862856054,0.164141222742289,0.0215786404875073
0.293434524494777,0.522546558486077,0.105167750944993,0.149968614599747,0.00824153216187935
0.316236512956251,0.55748812102898,0.0975311459031478,0.166640811982939,0.00906067009592366
0.116175494059118,0.64077790058966,0.191296962913805,0.143106196562746,0.0175417953330321
0.161880859935296,0.610263752683681,0.167761761679301,0.24041270515924,0.0246131936468221
0.197152676346155,0.770446418375893,0.203166382731846,0.216566972642751,0.0338989709267449
0.0544588117359769,0.501890987742466,0.080547984061139,0.0899677618664728,0.00363706438660771
0.0702358342965814,0.673039246791453,0.137528575486404,0.145833541068186,0.0134986630201239
0.153411820238352,0.664126476242185,0.136585228599275,0.185404682285111,0.0168180339927166
0.245521827682514,0.61484152666294,0.160764912669263,0.115921613943339,0.0114582654779633
0.516615122688017,0.415631562870174,0.151326276074633,0.229453733528644,0.0144317166612762
0.196517433208021,0.58823186107955,0.0373224282771235,0.0804577934884233,0.00176638982441383
0.0432692596219229,0.527905061209411,0.0724297056046684,0.124370770282273,0.00475544178869831
0.121963922916478,0.558019173931288,0.165163283616376,0.269816983200462,0.0248674877422047
0.124486098847142,0.754532576756928,0.140062762276328,0.116337191362893,0.012294737393256
0.208617549822572,0.743382388471405,0.0700410375288276,0.112071252975498,0.00583524461033199
0.128033266996798,0.580683389767503,0.127270085573773,0.123569184954367,0.00913221067021475
0.25465111884456,0.534311662624196,0.164817740753616,0.107305417504628,0.00944974869652481
0.0325980638755375,0.670242227359059,0.186171851973254,0.0913927285536182,0.0114040063050627
0.174551299596749,0.677993537104633,0.058013670377467,0.09322637540043,0.00366686310244079
0.218000380465316,0.477119281060974,0.0491531834975898,0.097923565461365,0.00229649675650854
0.119789571529707,0.594317372104546,0.0875846274205674,0.15183953076502,0.00790371305639674
0.063201400318634,0.463642731794622,0.220170336764978,0.184264654509943,0.0188098052891959
0.278280387491535,0.462650908162225,0.107715052652526,0.107601068297681,0.00536224187997529
0.272000141059305,0.434664110250467,0.0767064972216636,0.134004606146583,0.00446792279906705
0.0483581521979494,0.575663906199194,0.0680004649237781,0.178673372156979,0.00699424299188987
0.216855534686772,0.559935399870806,0.173991187434874,0.120570033094341,0.0117463938177313
0.271355395370829,0.374518626587749,0.185847689680603,0.196991383133028,0.0137112742708323
0.0560000608180807,0.584753962491254,0.106535442951699,0.209159258121446,0.0130299989908203
0.0268286832583687,0.773145953521242,0.11922400896925,0.148445122849259,0.0136833092325673
0.115287004006143,0.7777917158066,0.209281381166937,0.145514419238029,0.0236864478461704
0.0550557018217401,0.66821968549665,0.128313525810424,0.164154284069629,0.0140748548800353
0.322808384078267,0.573456829752988,0.0774193830032821,0.145328828550797,0.00645211661503309
0.218438470747831,0.544843268149003,0.182675054017743,0.148387987522477,0.0147689485853838
0.161159698262491,0.391020848903588,0.221717205347941,0.071803713038269,0.00622509828510171
0.0646045558213755,0.591658063988136,0.21142543878573,0.1845518828936,0.0230858840006176
0.146749138876743,0.729214414780223,0.134602273776681,0.254225641307052,0.0249532428266556
0.207589024428426,0.450818738880768,0.21504340060946,0.2009523389511,0.019481443999417
0.356236355402851,0.490178122170808,0.0903421220314762,0.151736224154945,0.00671944624424853
0.140527023042084,0.515472950087921,0.194461783067432,0.0800813105560495,0.00802733367275178
0.102397637404934,0.556324003483204,0.083309350705048,0.168768919440371,0.00782193167676169
0.231117677676907,0.616240676323043,0.0918691926696231,0.137151231639534,0.00776461583656487
0.164521974703827,0.544681617066664,0.102088855902912,0.0743850756330861,0.00413625079675649
0.059881600509466,0.464092209255131,0.146130067808121,0.262966916141331,0.0178338445646471
0.109711891928624,0.575154885752507,0.236050193709685,0.0863681661549375,0.0117258105422288
0.319767511350815,0.530324165243152,0.147837338386664,0.121938239310732,0.00956016685090554
0.0720934185121595,0.65119818865769,0.219487532955886,0.103721853673212,0.0148249525027638
0.103977982496785,0.752407161623489,0.0869293955903701,0.141387163860077,0.00924761122699228
0.116434256984522,0.779335375930118,0.0925655999995711,0.0917137355262094,0.00661619647600083
0.263928087299962,0.708071867926528,0.0533873649234147,0.112999869954184,0.00427163139016092
0.170261507814597,0.69129916246564,0.0873079004450941,0.134250158773559,0.00810278626541106
0.304362970807292,0.52959548238014,0.139030806630916,0.197887289638419,0.0145704583727326
0.0897408262694901,0.622258507546154,0.0590089126007147,0.133122898790016,0.00488811281478116
0.517990871834183,0.435244351046086,0.0883647753364848,0.110602427261376,0.00425379913733694
0.0923068540814267,0.62090506515439,0.115912986338615,0.0851332409628877,0.00612712110851447
0.168167705155254,0.684363525041456,0.0989781797618556,0.194319454580019,0.0131626277775555
0.22172081032931,0.574200919027241,0.126314297968724,0.233170319075377,0.0169117933394073
0.31965941933555,0.510340578951896,0.15081663850347,0.140922865529683,0.0108465300615428
0.0633632477948469,0.651013988492538,0.0373789264773883,0.14643859898791,0.00356346674294672
0.0491284343205241,0.617403631521428,0.100681560181243,0.160160585999067,0.00995576795342642
0.0458297782303769,0.786175682893126,0.0404249955443452,0.187249736276664,0.00595101167108009
0.115684823081357,0.440194451139239,0.17942908690503,0.118895167899717,0.00939077889705432
0.0976816445085234,0.552639183849464,0.161888916975116,0.209845878743747,0.0187741047429847
0.0980000495069045,0.545781766250488,0.147044003204712,0.0605203629842309,0.00485699732465828
0.194555985649875,0.657499935697242,0.211040900505546,0.301115806226949,0.0417826421321565
0.0567714943383816,0.757285855080418,0.214076204621942,0.0911960465935608,0.0147844186943343
0.0708003241552781,0.635815277256327,0.0980584405032669,0.252790346077952,0.015760733493073
0.141188350301222,0.624160412238338,0.0692035884934948,0.172675605380194,0.00745857432905993
0.155063140964992,0.544936749234398,0.0506446577902741,0.124441016875821,0.00343434000596432
0.236348667132748,0.618687683876826,0.128860810487968,0.131943497271551,0.0105191420653743
0.0872071778618637,0.480077993481807,0.195714254942513,0.190927551861349,0.017939191310491
0.0662319331046513,0.539940191405039,0.0737896162948255,0.151167774393808,0.00602282337540223
0.154740985151069,0.439855593863156,0.154008941092185,0.106383075152366,0.00720656974974408
0.220978601323969,0.494538592145496,0.102552355298498,0.26616364202702,0.0134987811961822
0.22705641300466,0.556333071430193,0.0786153618464038,0.163297249806943,0.00714202170634569
0.281176579442579,0.488383791642393,0.182995396296916,0.17328160696214,0.0154865212642462
0.165146963470232,0.593411881517157,0.0600578309205837,0.119250562747201,0.00424997443650056
0.0908834532709799,0.483080808648638,0.187517404822047,0.26561950071787,0.0240614239115636
0.142000170585885,0.36034457387919,0.163837201307843,0.215404541310673,0.0127170202433279
0.182773122984854,0.44632571222576,0.116427366423241,0.256845233999976,0.0133468411590212
0.0411822148946453,0.59171163326083,0.118336440000729,0.128380832039937,0.0089893604265689
0.0883904609851608,0.602080652170312,0.20902386817152,0.222850013079232,0.0280455018535161
0.335516690994435,0.538803819845737,0.207060732125979,0.0934319419226322,0.0104237451966713
0.159231733036533,0.622279363380344,0.134217193858,0.131209805861622,0.0109587203926108
0.0891171784139312,0.829657024491434,0.154970156504452,0.149490069082518,0.0192202489613968
0.135262180642143,0.444737816970021,0.17345345780891,0.219025171334206,0.0168958891153819
0.252149821060868,0.638054781523989,0.0492391260093468,0.183563527717411,0.00576706303795946
0.159195479436223,0.72981555131276,0.0589739580901511,0.0848180883164864,0.00365057999843141
0.354321957684748,0.284849617621138,0.209199922668545,0.151825190574265,0.00904734174850591
0.0589690280207122,0.788755450261126,0.139914450417763,0.246746112537671,0.027230477893302
0.0513660390063587,0.709842476453474,0.145793355615072,0.192061072050347,0.0198764611530766
0.132198265688778,0.660719450037454,0.0594729998847752,0.10743798945044,0.00422177233336751
0.0395825478965781,0.487933975937088,0.133963722702392,0.173243329752463,0.0113241285291837
0.0679138018976729,0.623022436241079,0.140533108989224,0.23487579935392,0.0205646163623892
0.165061411518781,0.646077113802322,0.159033560285865,0.153470254324771,0.0157687530398135
0.263945739010272,0.576054251313009,0.170195783346617,0.105444383184324,0.010337978696179
0.18051123120823,0.499244798783962,0.173078707251216,0.125459837018256,0.0108408144403088
0.109909821488735,0.587534882916246,0.126177697846028,0.131671407563935,0.00976130165325479
0.105358987836252,0.757141163221251,0.232109907041214,0.132609098185315,0.0233047182754081
0.03600007036176,0.613433963182857,0.133504801151061,0.1147156878926,0.00939479948433416
0.0689593804793842,0.627721869274775,0.159006712335714,0.170862070075947,0.0170540833484824
0.280000543027478,0.639836263384227,0.058698019292299,0.2528210799005,0.00949523197312043
0.0337768779152932,0.923033883530698,0.0513459329348749,0.182503936342558,0.00864959810733056
0.317591400900857,0.550609656552407,0.18273326882897,0.0853293372730062,0.00858538587491217
0.0620000182146383,0.610436844777274,0.129902338496638,0.109383423454206,0.00867379632310366
0.168388268364282,0.560340287279685,0.16752567654329,0.157456837981417,0.0147806915725611
0.0685834278617287,0.550875475989191,0.146641571625319,0.184504558370903,0.0149045080383415
0.35761532160263,0.454172539931002,0.146716666652575,0.12087796091802,0.0080546643830862
0.41222699809751,0.529541807967633,0.0761762808345341,0.253466137619906,0.010224450250031
0.181636806977634,0.658316456919469,0.150752317787698,0.0726522005034014,0.00721020284331014
0.105389370812515,0.570671939721523,0.0694265849503836,0.192478832534768,0.00762597360028964
0.207474828973942,0.609887919763178,0.0611467682930514,0.145753324854832,0.00543553141981868
0.453963839155705,0.324033632426002,0.100567129986377,0.14331705544028,0.00467029186541726
0.132785010194208,0.584639400866264,0.0826208326191484,0.132455112791755,0.00639803151129375
0.29179587450983,0.622764247885183,0.178111618768574,0.283210854487216,0.031414186475661
0.499287721456541,0.30587138769134,0.159871591938723,0.190906059376324,0.00933533411445279
0.206244477240526,0.394254823173765,0.183013815408837,0.215125369343317,0.015522172987515
0.179622229403829,0.500571196230508,0.18872553303283,0.315605693739982,0.0298154484666229
0.0779208453641649,0.568063160438622,0.0468586867916959,0.192079599914316,0.00511290803861446
0.377175575336976,0.495161584060249,0.225480816125594,0.156999741332872,0.0175289328997682
0.130000141044056,0.538051284110199,0.206498962742587,0.19207168803853,0.0213405152028422
0.140605660547355,0.519963410011716,0.10500182894697,0.212202050990557,0.01158561851575
0.093263129780586,0.857843997764105,0.221773516911904,0.0922024932087364,0.017541255133576
0.274428967469692,0.552940340593379,0.204988137547468,0.103855505003408,0.011771627941369
0.161066143055686,0.710340026341796,0.0540874595153205,0.175215320224679,0.00673185800593577
0.128191990563887,0.411844541011383,0.147263454639211,0.191779892376689,0.0116313833273677
0.373057382270745,0.454999367801032,0.0734536103129736,0.192160568584366,0.0064222648992362
0.180515010377749,0.646138618995927,0.0745918079964298,0.116992949432501,0.00563866797972644
0.224000054425042,0.494201429864509,0.0774965944185314,0.237528399480025,0.00909708301531042
0.137042895690492,0.600957069223442,0.203630868987848,0.171185004918753,0.0209484928322087
0.138975456797027,0.497001167783906,0.142980503331366,0.131521346515512,0.00934610115699535
0.0425877148607117,0.591225201940029,0.205740706318399,0.250422620138995,0.0304611797894885
0.078360694870135,0.757995699861811,0.0388185911249069,0.132293990731699,0.00389266139833311
0.0882137199683428,0.718150960646269,0.0875357070138815,0.109009632544466,0.00685276541588324
0.309561725658536,0.494858727373758,0.189634804845402,0.0663083845684355,0.00622254048044603
0.194781989011724,0.724886354635576,0.0588697497464082,0.122313081250516,0.00521957354280189
0.217238280942317,0.734427970969971,0.0613677543162706,0.080518889715548,0.00362900208364996
0.24714347853982,0.569629383415664,0.0807195883579387,0.116613399158632,0.00536191317038671
0.13641642181039,0.591726250349398,0.125982356061496,0.19299040469169,0.0143868686602602
0.0555278349238895,0.718262885191696,0.0858113794576535,0.265468881598797,0.01636220876058
0.10340888171199,0.623773723685372,0.0673162519820274,0.240690989430713,0.0101066409208356
0.116249055673106,0.702422603706536,0.0977482844009042,0.211790718528821,0.0145416787482782
0.0700000017113335,0.565699073333467,0.18650992153553,0.0655355982287089,0.00691456199594954
0.1880015894531,0.476006943929968,0.192748934065787,0.109769641225169,0.0100713460368739
0.385212720048053,0.566207725062821,0.166017102345384,0.117487921625135,0.0110438841170185
0.182884391336784,0.749129887376591,0.180315866088075,0.210061462181819,0.028375103247296
0.1429120112172,0.707782039256583,0.0983465717722058,0.110678153783829,0.00770407796945521
0.0507500214813577,0.855843123087262,0.0609096780705524,0.188079184959585,0.00980440411493606
0.0860698781656946,0.735347594320167,0.115643668576025,0.130997353121555,0.0111397913606057
0.0744595100017261,0.545709253922911,0.216343442606758,0.0797310200303486,0.00941309355086072
0.172195773577855,0.690401702859499,0.0862816366115956,0.179472128213996,0.0106909732030564
0.239173349285999,0.589903613339028,0.189620336382887,0.188685181876185,0.0211058945433756
0.0679679883674177,0.661102698247639,0.165086793092426,0.209440817763126,0.0228582293437493
0.0911906562590693,0.586941946325536,0.15912694078332,0.0840564798421491,0.00785073033214443
0.481720269540444,0.370690383472757,0.209369367895312,0.146910624190702,0.0114019114922485
0.171607778065949,0.599563167064921,0.0701400986522964,0.263691899110932,0.0110891461011676
0.212808306744346,0.608449390593056,0.122931027087996,0.118495703946772,0.00886315972600662
0.496988649918797,0.443011265584964,0.107355610385807,0.216185690992305,0.0102817362983374
0.427087088944917,0.373003779095678,0.0668285453780326,0.189635795573704,0.0047271083627325
0.33099246693063,0.478982859141244,0.221506927182936,0.216797752919602,0.023001812607419
0.254584127917101,0.579412557578103,0.156099483726144,0.148200954495287,0.0134041836936554
0.319310972536379,0.571260934298905,0.0896790433196529,0.0688863541955008,0.00352905716129194
0.121424772754438,0.593394297435817,0.164264180111323,0.0734268315333064,0.0071571649584487
0.243004862754814,0.602226970346688,0.135938968521871,0.103468971287223,0.00847060251246393
0.25600001148072,0.523446772978627,0.0669787133880176,0.129668283998334,0.00454614298574215
0.126135606823634,0.667436626345624,0.0416422332131727,0.128922532698812,0.0035832150713227
0.166108406543944,0.606659102756468,0.143766640730656,0.176360146682551,0.015381663099987
0.064000002671188,0.802454801935561,0.162540088609131,0.12002575559649,0.0156550882834989
0.217108456533998,0.671003302133937,0.0515824927601173,0.161663791997967,0.00559551088275232
0.102729123741676,0.694237491294293,0.234737053876745,0.0739814368436121,0.0120562563788492
0.422089687333221,0.535367644005043,0.195948666164587,0.107249742358996,0.0112509887215173
0.200330578496148,0.539407080963676,0.0684690981894158,0.128078377206475,0.00473028238113094
0.171427475115981,0.72652499468513,0.198532985006479,0.241311801580839,0.0348066153893311
0.195520150735092,0.61240916773567,0.125804586627254,0.156564792808666,0.0120623594528361
0.173078424637495,0.673024658938319,0.0735139050780281,0.120905405370941,0.00598199695064587
0.191321766587615,0.736357549754797,0.095684109497492,0.0722778871679296,0.00509253487751784
0.232000018413781,0.665184945892679,0.232263554349168,0.0907932080150904,0.0140273890112218
0.290188076446521,0.542263324919353,0.133004349673981,0.125165512543057,0.00902735993455245
0.168289644910585,0.625086384122487,0.146393961633718,0.176234740697459,0.0161270423522264
0.115358532307588,0.449167397459302,0.203559923078545,0.180315472555367,0.0164866909961026
