Area_WS/LOA^2 @ T/Dd = 0.12,Area_WS/LOA^2 @ T/Dd = 0.25,Area_WS/LOA^2 @ T/Dd = 0.33,Area_WS/LOA^2 @ T/Dd = 0.38,Area_WS/LOA^2 @ T/Dd = 0.50,Area_WS/LOA^2 @ T/Dd = 0.62,Area_WS/LOA^2 @ T/Dd = 0.67,Area_WS/LOA^2 @ T/Dd = 0.75,Area_WS/LOA^2 @ T/Dd = 0.88,Area_WS/LOA^2 @ T/Dd = 1.0
0.243471315045577,0.311017226722228,0.352814305517819,0.378134057223582,0.437879683157087,0.496781372796856,0.520985185404795,0.559157341393326,0.619653451147264,0.673856707660149
0.132144840308938,0.188948216743242,0.223994915109941,0.246037199788078,0.299236601937741,0.351542991565932,0.373135443009751,0.407612696429424,0.464616639360426,0.521028972095403
0.0825339993786816,0.12007378108704,0.144620284992944,0.160806006788253,0.202721734657852,0.246759821066301,0.264959932763982,0.293826186364873,0.340810551795697,0.38627343206854
0.0811638322699199,0.12843815106323,0.159677478557338,0.179851114339407,0.229898662299856,0.279651829038902,0.299595673749242,0.331020360686676,0.380910905198565,0.42586947801575
0.0998537029729713,0.127874904481553,0.145518088775313,0.156825131349942,0.184798011670426,0.213914641823632,0.226380144591627,0.246735532357117,0.280899745565779,0.312639198627704
0.171447719210483,0.214032394054614,0.241475530331768,0.258985304722881,0.301830399808544,0.345503848131688,0.363876396987995,0.393435675072738,0.441590425414812,0.484892205219063
0.256115722057502,0.273229010241689,0.283220377352878,0.289473835191149,0.30461044592432,0.319746046483636,0.325999989126789,0.335890745407864,0.35156667470047,0.365690705311193
0.0418153082718662,0.0544221264054444,0.0627447747270204,0.0681231385722329,0.0815287523042493,0.0954063304649318,0.101255777615245,0.11062616513869,0.125341326539658,0.138282740305234
0.257944145464893,0.280255526449016,0.295487686396766,0.305875636873639,0.335372787534305,0.378238439499497,0.40447205369984,0.469676770649197,0.735169517211358,0.957989061697503
0.0949647503747866,0.130713597092686,0.153666977379884,0.168426757270021,0.20511838301665,0.242362384808553,0.257587043114353,0.281963222509901,0.32364598250489,0.366044208036741
0.212157806821382,0.25070934262359,0.275335681790876,0.290477116342033,0.32577318975945,0.359698666350145,0.373264336826036,0.394548815245214,0.428534065186264,0.461808741523622
0.0590323194779492,0.106305251004221,0.137983103795053,0.158605635799387,0.210427594577617,0.265657125000046,0.289854219279428,0.330311854797884,0.398559504339828,0.461138614292383
0.186306125881902,0.225119851686807,0.249134551765568,0.264125110282947,0.299738440153549,0.335385352064425,0.350149426397237,0.373611762670279,0.410718523057048,0.442750264022285
0.0624783495291497,0.0798015319058105,0.0909450961607438,0.0980610116551593,0.115576190547874,0.133531214110813,0.141117105979591,0.153370148901074,0.173566731007519,0.192645461210743
0.11552453398004,0.157995041177113,0.184149597975162,0.200357464637224,0.238760688848759,0.276390791726311,0.291929202306541,0.316763071086758,0.356465768705603,0.390215019538983
0.196691180509899,0.240436785942301,0.267211236863352,0.284057440427051,0.325115509520411,0.367672134355978,0.386101837497783,0.416803800992079,0.47085246955426,0.525913459092574
0.0859768740891043,0.140202468657875,0.173881764207152,0.194956565784326,0.245337318195958,0.295197484854906,0.315782858317333,0.348463456129786,0.400869476139367,0.4484783629235
0.094402916909941,0.114084916525226,0.125931360587109,0.133257988388538,0.150615531889515,0.167830841673155,0.175078985205031,0.186809411796004,0.205966893486706,0.223781041813316
0.138240892890502,0.167769146203367,0.186071606349542,0.197548595466218,0.225195278094288,0.252982670231896,0.264607871227225,0.283130546160439,0.313685934042809,0.343315233863908
0.0923461561794061,0.116215685474515,0.13110118195032,0.140455866526036,0.162628944448083,0.18475069618191,0.194036899557176,0.20895791543476,0.233399108401963,0.256170947119836
0.383232163376643,0.447810403821106,0.488488767522814,0.514104693838464,0.569731008262643,0.62457204445641,0.646652226361257,0.681009747979431,0.734453951451456,0.781205877273091
0.249729192360705,0.292848569181885,0.319288434990107,0.33539771814685,0.372350425957409,0.407036977285246,0.420988716029651,0.442738341683915,0.476674812087736,0.506579449528928
0.0535014389522795,0.0868887829610063,0.10847197270117,0.122288133944995,0.156302280091243,0.191306185524761,0.206133847268526,0.230028675979844,0.268331848144644,0.303339684426334
0.0335517937856615,0.0496098633806317,0.0601608395526186,0.066973629644095,0.0839173139451359,0.101694372642295,0.109368196229159,0.121955477769231,0.143176828060073,0.163441353755025
0.049885307990181,0.0833516928564081,0.10632745791143,0.121437314369968,0.159721231139832,0.200453184552131,0.218052950564221,0.246741864820044,0.29421704911441,0.337733021694254
0.200416340859963,0.257572690190946,0.296454766330935,0.323090774191993,0.398499920129964,0.502199323879987,0.55832275679351,0.664254347676115,0.836373515077042,0.939969743923082
0.161959860794968,0.213122031709081,0.245590784830945,0.266247882023631,0.316889606429776,0.368692410443378,0.39045764796417,0.425653860018903,0.483966064670549,0.540306300848395
0.491977626161703,0.558749034720787,0.599877153290749,0.625487608532048,0.686243694749253,0.74622069597385,0.771271295264642,0.81142439932239,0.87691381249467,0.937826718656479
0.184654712971787,0.226487093256204,0.253491981942471,0.27075922368651,0.313039235181868,0.356052606450068,0.373895635781497,0.40197188881294,0.447094692133571,0.488600262176892
0.100341542781984,0.140576871220194,0.171319381516332,0.193737514527167,0.264289495181586,0.34805311836429,0.377180330874188,0.415781339197465,0.467420570414806,0.510186725077226
0.338006693392707,0.380866524143021,0.410830120881596,0.432020784503376,0.488619921719123,0.542909884769293,0.562576160776213,0.590548043940856,0.629358616541715,0.660397366457176
0.51891156170646,0.562633850568988,0.589477862430401,0.606233437649179,0.646372587447454,0.686380135372367,0.703002761239602,0.729521551176431,0.77229203638821,0.812551410898867
0.0574341983999631,0.0807665764272262,0.0946710862336747,0.103647373041752,0.125934212142913,0.148723741259839,0.158289718405418,0.173633485366979,0.198553859117113,0.221404928664767
0.240774112336592,0.274435883249454,0.295481208671567,0.308748014052671,0.340911809168506,0.373460055482373,0.386032929481643,0.405615186303057,0.437990353388965,0.468221213346999
0.26600000890377,0.306400297555092,0.331943518564328,0.348118106241918,0.387481192101828,0.427109297395206,0.443527154906091,0.469995045007005,0.513445837317059,0.553869338444794
0.0698884733420043,0.0871643932128498,0.100844522636939,0.110760393792403,0.153468440485489,0.239943784335523,0.25614296688329,0.272580564817811,0.292984466541165,0.310642980739094
0.168666859358307,0.184167287994674,0.194115757438267,0.20047642392974,0.216096272057352,0.232073830456949,0.238587505831474,0.248589567775739,0.264864118253436,0.279892124132055
0.118000294763256,0.151213235289685,0.17368429079935,0.188363245482199,0.225292213698606,0.26424979674764,0.280946437496461,0.308113467704861,0.353092714960156,0.396013682598522
0.125507687332,0.179899979953183,0.215953174542715,0.239181642901735,0.296196105173433,0.352368373333252,0.375073175392717,0.410422845081613,0.465878089617596,0.514022635745593
0.217753831714611,0.258977824497022,0.285630108589552,0.302151399352826,0.341155291817895,0.378400992477062,0.393392332934315,0.417052319302618,0.454963049739284,0.489269858847803
0.0741197354670923,0.103065210457756,0.121987288493718,0.13417441665042,0.164455413191744,0.1961322565562,0.209775715963232,0.236000611891637,0.28759659926512,0.335801589392832
0.120722268854372,0.162707447478894,0.189371712735633,0.206346500149877,0.247978379469844,0.290680699954214,0.308751616837599,0.337933223800815,0.385593286749768,0.429216552501696
0.214734503970234,0.26848210230431,0.302227891912325,0.323651506024449,0.376193101167353,0.42916777688552,0.450566107413952,0.483840239381692,0.535151477351783,0.579820166006205
0.0353244991836178,0.0522116034035634,0.0629130690171666,0.0697367067755522,0.086795998827701,0.104789800996123,0.112300844049423,0.124220648882355,0.143613718948054,0.161834563256866
0.0932295618762735,0.135183352648544,0.165635331415567,0.186324962237216,0.241872580660382,0.304537216966115,0.331047379944843,0.370566620820437,0.425094622879993,0.467074164281795
0.154777911497884,0.204028126671828,0.235174249857616,0.254801558105149,0.300546047022803,0.345162815106709,0.363692788864563,0.393142539344993,0.439996847239433,0.483050589250021
0.11685039609325,0.135259890371595,0.146843447777137,0.154296601101874,0.172803383717984,0.190636404722698,0.197406891366634,0.207448067030624,0.222312608590882,0.235057277743994
0.0603126455812085,0.0717515733555101,0.0795414327775306,0.0845634184560911,0.0967965168376418,0.108912120801631,0.113812082733041,0.121428648146765,0.133095167328043,0.142852200481172
0.144779268192258,0.15939074016486,0.169084359287787,0.175390100819465,0.191033539130296,0.206481766942308,0.212826647453857,0.222817603474155,0.238619375099347,0.252771984831873
0.125365841876047,0.150010828916251,0.165721917195576,0.175679377570878,0.199393543181187,0.222694219599002,0.232242498650557,0.247288825353668,0.271052817908273,0.292316686127699
0.592242587277681,0.667718930107556,0.712899191827641,0.740632748558492,0.8053047724042,0.867016653658327,0.89179688696917,0.929421567753696,0.97785642369204,1.01944125686642
0.093357472373525,0.159058535995985,0.200575551498919,0.226409208745862,0.291978615868982,0.354450150618675,0.377992960141742,0.413983181089241,0.4697515499145,0.519067445096969
0.289316620717059,0.350845358610203,0.388616023805285,0.412092209947872,0.467647195849329,0.521279854924602,0.542861672339455,0.57688555808404,0.631228451308025,0.679303991943158
0.286056229673012,0.351894755174269,0.39243502188863,0.417208794230431,0.469926875743688,0.523355326804158,0.545568402541309,0.581274527852966,0.640305710852494,0.696038103352043
0.201428794196712,0.249504982841775,0.277497879833576,0.294249185565138,0.332170962440028,0.366794582204523,0.380207605380932,0.400411240480484,0.429997128817045,0.45403901894677
0.157653014305127,0.178145865707225,0.19141065532341,0.199931261546437,0.221021317904211,0.242714453657541,0.251931636925828,0.266742029775469,0.290707115323524,0.312588491513063
0.277873084261856,0.319997945137271,0.346000012887098,0.362179429759224,0.400529442157232,0.4422828965206,0.45934298301988,0.485880843072096,0.526361260100493,0.562089119331254
0.0386946517133079,0.0636734886297847,0.0809672356687497,0.0920099447891301,0.119633038106654,0.149440352509365,0.162605470973259,0.184606246565968,0.222972904129883,0.262451681897535
0.292172085088176,0.326431435957914,0.347767128948653,0.361142836253232,0.393355086743729,0.42577553434891,0.439358777575023,0.461001002128974,0.496099548989987,0.529737665061549
0.217435742914161,0.253446224060214,0.274715401412467,0.288473582665942,0.322733907257369,0.358656285074567,0.374448191964991,0.400913391705619,0.447312259342706,0.494117800529074
0.236219965981492,0.250296762857816,0.259240964807301,0.264922980538531,0.278791971694769,0.292921981823628,0.298889208199741,0.308627087102497,0.325020800726123,0.3408246767514
0.2635134260991,0.333272309915394,0.377678572617527,0.404855639926058,0.468862567924731,0.53185611093645,0.557862815990176,0.599201992305032,0.665642033680402,0.726072271058293
0.232849617356652,0.284240582564715,0.317710145938269,0.33875773835757,0.387195702328766,0.434070281194117,0.45343361285045,0.484200894707485,0.533379120790449,0.578087369552608
0.0892662905391382,0.134748572896735,0.162846031980021,0.180293013955009,0.221762297058096,0.262329266301105,0.278928380970785,0.305131922234517,0.346832360781084,0.38446590136804
0.200201660219986,0.252376230955633,0.285174624072594,0.30522201069985,0.350474096277459,0.395743666715698,0.414726918445606,0.445298543769896,0.495846028083242,0.541764091143763
0.263709516953458,0.330580448402775,0.372478219254403,0.398878783629141,0.491672946838371,0.589014982580939,0.615344779309375,0.65423756932836,0.717580252030506,0.780612483828899
0.0658084956994718,0.110235909286398,0.138832857727405,0.156972695606837,0.200967604464878,0.245542219998648,0.264338996450749,0.295255051831072,0.347392384030922,0.397679924325745
0.0548644792801496,0.0683426000716402,0.0765885291989197,0.0816888142795661,0.0938858034633396,0.10612426972165,0.111263667347858,0.119566762024157,0.133367119639637,0.146596555463202
0.0840066806044494,0.112962750616716,0.132284054742147,0.14486759807597,0.176305435671384,0.208238034089313,0.221591774742745,0.242887305619523,0.277624519877219,0.311714541379556
0.32238446600925,0.366616340608418,0.393075919541321,0.409599916632182,0.450645123299485,0.492390610851201,0.508967024783361,0.534253947770279,0.573203284332389,0.608040196241031
0.202063241903576,0.238147447027465,0.26143516042327,0.276314241679665,0.312817975133624,0.349585737448853,0.364757300520092,0.388798696459391,0.427026225827178,0.461130161166364
0.202777857156374,0.221579813045464,0.233391941150861,0.240836809030063,0.25890767403939,0.277323160470513,0.285136004303768,0.297823116573036,0.318940233658992,0.339011441213422
0.189043623417134,0.258077025060133,0.292704689749074,0.314585290366021,0.36773448299985,0.421956499356771,0.445219169415839,0.483444878060748,0.548709701634078,0.614840974452325
0.0934832428808304,0.118188245850072,0.134320953370388,0.144700270518236,0.170411663006123,0.197051503328791,0.208289921967254,0.22628322202664,0.255075698926555,0.281179169958804
0.102649986144188,0.129438762522752,0.146004134422732,0.156327763019012,0.180952422641105,0.205287738452803,0.215328180729036,0.231277155885134,0.256899831268235,0.279866801478547
0.146165811949966,0.17708408090948,0.196626950918744,0.20896125425263,0.238905300094196,0.26936582191761,0.282219160437234,0.302987988298238,0.337287493743134,0.369578661346261
0.225691483310262,0.280002548012175,0.312381718946542,0.332362179524914,0.37985590485494,0.425798105180284,0.444571543826377,0.474967145157086,0.522962365870775,0.565275608341084
0.118377658127735,0.164536653743104,0.194167946103283,0.212897770079691,0.257111996082657,0.300111993261365,0.317606071753071,0.345103945550674,0.390458877821089,0.434963161480217
0.0742953422427438,0.0959261256216566,0.110620132417505,0.119856122051116,0.142275712917518,0.164878564115544,0.174406079798233,0.189938065542993,0.216351839953868,0.242638356338861
0.125200841068123,0.139866741297646,0.14902817480409,0.154517212420802,0.167449690197946,0.180525463340032,0.185920447756872,0.194628573442324,0.210068951625363,0.232612551191934
0.119727058503801,0.151422349953318,0.16888812975586,0.179697270124477,0.206475343847668,0.234277917082363,0.246134406746754,0.265382111357675,0.296824052064531,0.324459451695425
0.0618997575392095,0.0727633281183958,0.0803159757146945,0.0856888188701511,0.101051577006756,0.117436702998452,0.123643601669242,0.132739493400619,0.146913193332344,0.160642500755328
0.0853960161796368,0.111590569929878,0.12823915553569,0.138816554832563,0.164676316476669,0.191212485203998,0.202352214180421,0.220175995359163,0.248951440643934,0.275049670080151
0.136702456339094,0.1901289205936,0.21946639238535,0.236970621627508,0.279842359067242,0.323246733894841,0.34129714852938,0.370600466667334,0.422444723400311,0.502311430383574
0.328878915564436,0.392912627942158,0.433420149197613,0.459051018764181,0.521288331755634,0.584054229940412,0.610174811848522,0.651593957935506,0.715188411545638,0.77472441300652
0.0692903006061154,0.123477044768899,0.158722467484214,0.181284291518942,0.235918126505545,0.292582293408213,0.316220326890131,0.353859550553514,0.414259710179296,0.471910515586555
0.531856477787467,0.550677383475843,0.562787011764837,0.570867697468298,0.591820437374335,0.611025898267984,0.618173655320474,0.629143608654119,0.646474744475051,0.662209704541585
0.0493796235526405,0.0752194922743445,0.0919138539383632,0.102600056799921,0.12893793825823,0.155943376935352,0.167378023732235,0.185956890353367,0.216762446211146,0.245630857249901
0.429514274429003,0.483786117473921,0.518482859679249,0.540538406320406,0.593088544855949,0.644048478035225,0.66505609945076,0.69847116719844,0.75220905306154,0.801231122997201
0.148276439054529,0.201045334603111,0.235682370689175,0.25761032056704,0.309829138769658,0.360066843677462,0.380466297260242,0.412742456790075,0.465429503521026,0.515526564729379
0.155326467242493,0.207428745375069,0.237544746969401,0.256909208010042,0.30494191919964,0.354996726378835,0.376409362143703,0.4113072498973,0.469027743041709,0.522733118946693
0.487195068452504,0.519255678618504,0.539173549414811,0.551684131276407,0.581871040968517,0.612233112133761,0.624920992901945,0.645253371237668,0.678268265933998,0.708262931300306
0.636197983625506,0.7011658989514,0.742068773393883,0.769655667577206,0.857852484492885,1.10275868251953,1.30398227149876,1.48433873824108,1.59262905981141,1.65549378603402
0.11397684797912,0.162980257808871,0.19322514100196,0.212141725681326,0.258029859388813,0.304367931311709,0.323753621227636,0.354870491246768,0.405877393967243,0.45380168214142
0.142297332144307,0.194756430291119,0.223443884350453,0.241873149753038,0.287253641767484,0.333599385594622,0.353006798782954,0.383988445947366,0.43428160842021,0.479523937723931
0.36208137264897,0.418855419272773,0.453660970040823,0.475449364661395,0.527333695981964,0.579149677211803,0.600946494096563,0.636313980227335,0.695742461555461,0.754554859436529
0.148507480349607,0.197383315990573,0.228818186594308,0.248612759806122,0.292917471855101,0.33960231623372,0.359209650825516,0.390335629156586,0.43975325107243,0.484525762186542
0.0542263964701887,0.0719892992974577,0.0841558308521561,0.0919068639006605,0.110996362286062,0.130809168631099,0.139289279268863,0.153135697373114,0.176379609239559,0.198512797517044
0.324286706374788,0.370752121564952,0.399190661937059,0.416698978167699,0.458305165511083,0.502453670481991,0.520928464129111,0.550555670058208,0.598456156074616,0.642579135716904
0.0774681891439441,0.0958077692117431,0.106531853901691,0.113268723364759,0.129345390935611,0.144980657507571,0.151276566392005,0.160989273069095,0.175354430215569,0.186580004015453
0.290180077013262,0.332560155105355,0.359855735622181,0.377237045999549,0.419782692534371,0.463372685326485,0.481269654696179,0.509368264204531,0.553948404428257,0.595983463276541
0.278976788833895,0.325882931396352,0.354164054663189,0.37216597589592,0.416260918310603,0.461458529001499,0.480199622217319,0.509173101743895,0.55353448816666,0.592508979408541
0.136257264413141,0.191156801744809,0.226948879909371,0.249327630453772,0.301827216225402,0.352240405084061,0.372269453600716,0.402772460820375,0.447491178882199,0.482427703058629
0.0816271686499394,0.114212641908142,0.134199479935253,0.146631907928965,0.176185315005952,0.205179480514028,0.217069911212337,0.235859714856835,0.265703580688948,0.292512854726166
0.154192164750431,0.199589038019689,0.227910333055551,0.245649245017767,0.28838074282361,0.331299497480765,0.349591769740846,0.379965416051322,0.433374980359336,0.489639369469321
0.0956984501285378,0.136794976893539,0.162234010447031,0.177844160615879,0.216007976874583,0.254523323418021,0.270593110395883,0.296074808272384,0.336072650132024,0.371967892418857
0.0291270750690058,0.0531236666649142,0.0687442605645669,0.0787786178804779,0.10362240478612,0.129386478520837,0.140347868401859,0.158121999467481,0.187584882212877,0.214919968614613
0.172182902317413,0.236793597580029,0.278567819089937,0.305261489400576,0.369743550267655,0.43109450790232,0.455947044271579,0.494771749726702,0.555321611379368,0.608716993070387
0.154490083253916,0.191116567459344,0.212562881196587,0.225855583062715,0.257354246511062,0.288204349710959,0.300846127111124,0.320806298548102,0.352536049437915,0.380684709659352
0.407447150703903,0.467940574233582,0.506906516743862,0.531532250884019,0.590798341741828,0.649417451800237,0.673242318351353,0.710027903584519,0.769436788476295,0.825022859930996
0.591822588431963,0.655791315895016,0.695313984414946,0.719915967606695,0.778582972178997,0.836754965825949,0.860860160469724,0.899282739494852,0.960112923320573,1.01415077175839
0.151196367907205,0.197454840935926,0.230165955171721,0.251069463052884,0.302558315302829,0.355759654792502,0.378396843236463,0.414099205957994,0.469353176851051,0.517290142461104
0.23182833827748,0.266531790796704,0.288216408880914,0.30185001530705,0.335140215579356,0.369025928832409,0.383221968051482,0.405427236987766,0.439515132591182,0.46880657586462
0.0628960580143134,0.0957661367922738,0.116035282194505,0.128653874780654,0.158604899824087,0.187483547819703,0.198845120839353,0.216786919359294,0.246420181106212,0.275286342965572
0.19692981568787,0.241422469996195,0.270686958300405,0.289493930583148,0.335801259684591,0.383205445176951,0.403142207631674,0.435146851634003,0.487162682443916,0.533987078561591
0.426105428168046,0.485260458853325,0.521229331016804,0.543616809938377,0.596598948570962,0.645622529336796,0.665469205161787,0.696353050505826,0.744126078366748,0.782504098299108
0.0567126228875189,0.0905986316357834,0.112684399136527,0.126849869232382,0.161746113809747,0.197211439666633,0.212168482058879,0.2364176713102,0.278446188330599,0.321660733815989
0.375451055100407,0.431929545655334,0.466591656871609,0.488344302146191,0.542540391384057,0.597455287246192,0.621835417960917,0.65898692255048,0.714202600613074,0.761858647678881
0.521067971026824,0.587917407230946,0.627303275568506,0.651418622072841,0.708211839109584,0.760434105431562,0.780869114549615,0.813325617727267,0.866890818111154,0.918954939030738
0.150988813434945,0.187839889655122,0.211962448506413,0.226376653398677,0.262285051605941,0.301800259543285,0.319012072567291,0.346057814441999,0.387430224441132,0.422790424532262
0.123083307267431,0.174886448076608,0.207940931704148,0.228928357359918,0.280032301751683,0.331739017734976,0.353318692500968,0.387106053194213,0.440151814487416,0.4891759900351
0.0848328984746535,0.128802971999798,0.158858727431804,0.178522265594828,0.227906146431078,0.279722674798788,0.300785992769394,0.333182020882805,0.382480484455198,0.424427120136472
0.171742500212075,0.203791388098754,0.223198121811938,0.234892545417494,0.264047538761927,0.293134274058656,0.305134416030764,0.324114110235382,0.3541927782007,0.380888558441039
0.105304339160013,0.15131640752151,0.180329214737957,0.198729681124598,0.243860672469584,0.290695568635582,0.31082750034193,0.343821316207696,0.397315354504806,0.446730534117934
0.124964433128031,0.166284475806167,0.194128745245834,0.212323210547662,0.256438812359629,0.298737858656499,0.315820854130589,0.342426804595571,0.383563955589922,0.419019269796281
0.074699275068009,0.11375783775935,0.139077128903442,0.155329124254358,0.195486556650952,0.236006834246821,0.252502861127262,0.278460423426879,0.319684665229339,0.359127118065015
0.0383563401970855,0.0584235689127171,0.0726649693738825,0.0821942197829545,0.10666523030761,0.132424627472071,0.14340375212068,0.161269269113507,0.190800041270891,0.216835296697267
0.186292326726269,0.248293072732554,0.286706894892283,0.310859080969874,0.369433235778173,0.429133588824852,0.454423115661939,0.495484487432204,0.562791633992565,0.625758517890686
0.156116765057977,0.198751622405779,0.224736885258498,0.240819564020036,0.278449499339768,0.314561999267792,0.32940383830217,0.352750188922377,0.389965957275432,0.424662347920372
0.364328479466302,0.40647842857117,0.429949650582256,0.444524412960201,0.478521703216068,0.511303332595044,0.524753412138512,0.546380858555298,0.582415719435696,0.617383492503072
0.145193013350951,0.190061668292656,0.218145141618219,0.236079360322715,0.280147918617202,0.324987470601248,0.343175101075826,0.371322602823462,0.41435467005252,0.450985912868314
0.19433694736678,0.248044326476487,0.282121979865948,0.303728315304527,0.356381262504696,0.410599194486887,0.433821096521511,0.471816945634846,0.534717263571707,0.594186125382955
0.0805483008839191,0.11134079554169,0.130419617779401,0.143122802695064,0.176861278134852,0.210222747206857,0.223890395948163,0.245546002930333,0.280208695899641,0.311614367350853
0.0436720668179607,0.0759204973967781,0.095599107720725,0.107581028279548,0.134901445396505,0.161699206500349,0.172679257550993,0.189985332270421,0.217234121629147,0.241149610744583
0.231863160621463,0.310174118650303,0.351951344972489,0.376563802822607,0.439072055203151,0.50479069309909,0.532486904537166,0.575274213937667,0.639269381524751,0.69364449317171
0.10360620337634,0.131982200759166,0.150343047996865,0.162051953235237,0.19069429863828,0.219929618693418,0.232264783508131,0.252213171362407,0.285366505792503,0.316499825226717
0.264673973602098,0.288145699401365,0.303608110910089,0.313628111019194,0.338584285906354,0.364521438992603,0.375508592568165,0.392817245152789,0.419117849022783,0.440991014232717
0.252212019265137,0.311209035359965,0.346816520004208,0.368344810714565,0.413954349802938,0.459543219158571,0.478915366149213,0.510035597954036,0.561404918390058,0.610489570644379
0.167302394565924,0.228738587332472,0.267885593075178,0.292735270020609,0.352998839465146,0.411941584092724,0.435872990706001,0.473484016373878,0.532755076371657,0.585458255134573
0.298821280439606,0.372855835446579,0.418874469546014,0.447727050691378,0.508272086591452,0.567388845808406,0.591969212725263,0.630972886123734,0.692460620547893,0.748677105507857
0.078462795234469,0.0969725147203378,0.109058189612804,0.116828865266367,0.136074662522245,0.156092390619359,0.164647152115897,0.178587422271213,0.201889421606872,0.223466606050422
0.443978979496177,0.486131120707948,0.51241829156503,0.528833378835586,0.567324816076204,0.604588326889857,0.62012721948108,0.645112128736191,0.685455788945529,0.722493610972995
0.0627656831406431,0.108792147389132,0.140786572181871,0.161033538181543,0.208574041686485,0.254478948297553,0.272985973562316,0.30189920850215,0.34788795504727,0.390832527117834
0.162617740552901,0.204353941157621,0.230476266695401,0.246907704720832,0.285560557996251,0.324845022808438,0.341573165591527,0.368915695370726,0.416309303970854,0.488337810539274
0.171336447083403,0.221113281570052,0.252599208959138,0.27251997108662,0.320815582747782,0.368844872889155,0.387261073659837,0.417281076092026,0.468144118089502,0.519448446728245
0.0342724777621897,0.0471458171246068,0.0557532514652478,0.0613609995575343,0.075262362673079,0.0892153036787355,0.0948973390972094,0.103683665667548,0.11695787046512,0.128200147418031
0.125760563501209,0.145884639381821,0.158853076203523,0.167145409335824,0.187577242812086,0.208721133669633,0.217623441767188,0.231705429748612,0.254161067158669,0.27448721338932
